,Artist,Album,Release Date,Lyrics
With My Whole Heart,Sufjan Stevens,Love Yourself / With My Whole Heart,"{'year': 2019, 'month': 5, 'day': 29}","I will love you
I will love you with my whole heart
I will love you with my whole heart
I will love you, baby
I will love you with my whole heart
I will love you with my whole heart

Say you love me, baby
Say you love me, baby)
Say you love me with your whole heart
Say you love me with your whole heart)
Say you love me with your whole heart
Say you love me, baby
Say you love me, baby)
Say you love me with your whole heart
Say you love me with your whole heart)
Say you love me with your whole heart

And you're all I want
I fell in love, I fell in love the moment that I met you)
And you're all I need
I give my life, I give my love, promise I will protect you)
And you're all I've got
I will not rest until I know the best is always with you)
And I still believe
I confess the world's a mess but I will always love you)

I will save you
I will save you)
I will save you from your sorrow
I will save you from your sorrow)
I will save you from your sorrow
I will love you, baby
I will love you, baby)
Even if there's no tomorrow
Even if there's no tomorrow)
Even if there's no tomorrow

And you're all I want
I fell in love, I fell in love the moment that I met you)
And you're all I need
I give my life, I give my love, promise I will protect you)
And you're all I've got
I will not rest until I know the best is always with you)
And I still believe
And I confess that I'm a mess but I will always love you)

Say you love me, baby
Say you love me true
Say you love me, baby
I go crazy, I love you
Say you love me, baby
Say you love me, baby)
Say you love me true
Say you love me true)
Say you love me, baby
I go crazy, I love you
I go crazy, I love you)
And you're all I want
And you're all I need)
And you're all I need
And I still believe
I go crazy for you
And you're all I want
And you're all I need
I go crazy for you
And I still believe"
Tonya Harding (in Eb major),Sufjan Stevens,Tonya Harding,"{'year': 2017, 'month': 12, 'day': 8}","Well this world is a cold one
But it takes one to know one
And God only knows what you are
Just some Portland white trash
You confronted your sorrow
Like there was no tomorrow
While the rest of the world only laughed
Triple axel on high
A delightful disaster
You jumped farther and faster
You were always so full of surprises
Are your laces untied?
Whats the frown on your face for?
And just what are the skates for now?
Tell me which is your good side?
Are you lonely at night?
Do you miss all the glory
Or the mythical story
Of the Olympian life?
Yamaguchi in red
She had high rise and roses
And redcarpet poses
And her outfit was splendid
Nancy Kerrigans charm
Well she took quite a beating
So youre not above cheating
Can you blame her for crying?
Tonya, you were the brightest
Yeah you rose from the ashes
And survived all the crashes
Wiping the blood from your white tights
Has the world had its fun?
Yeah theyll make such a hassle
And theyll build you a castle
Then destroy it when theyre done
Tonya Harding, my friend
Well this world is a bitch, girl
Dont end up in a ditch, girl
Ill be watching you close to the end
So fight on as you are
My American princess
May God bless you with incense
Youre my shining American star
Youre my shining American star
Youre my shining American star"
Redford (For Yia-Yia & Pappou),Sufjan Stevens,Michigan (Vinyl Version),"{'year': 2003, 'month': 7, 'day': 1}",
Death Star,Sufjan Stevens,The Ascension,"{'year': 2020, 'month': 9, 'day': 25}","Death star into space
Trash talk, violate it
What you call the human race
Go on, wipe that look off your face
Death star into space
Trash talk, violate it
Witness me resist the hate
Its your own damn head on that plate
I'm your ticket tonight)
Death star into space
Vandalize what you create
Trash talk, violate it
Go on, wipe that look off your face
Death star into space
What you call the human race
Expedite the judgement day I'm your ticket tonight)
It's your own damn head on that plate
I'm your ticket tonight)
I'm your ticket tonight)
Death star into space
Watch me now and take the bait
Battle star, cannot fake it
Go on, let the future deflate
Death star into space
What you call the human race
Witness me, resist the hate I'm your ticket tonight)
It's your own damn head on that plate
Death star into space
Trash talk, violate it
Vandalize what you create
It's your own damn head on that plate
Death star into space
What you call the human race
Witness me resist your fate I'm your ticket tonight)
Its your own damn head on that plate
I'm your ticket tonight)
I'm your ticket tonight)
I'm your ticket tonight)"
From the Mouth of Gabriel,Sufjan Stevens,All Delighted People EP,"{'year': 2010, 'month': 8, 'day': 20}","From the mouth of Gabriel
Who died in his sleep when the world was a very big mess
A very big mess
He saw too much
From now on I will look away from every accident
That may or may not come my way
Saw you were talking up above the Aleph room
Masquerading as a loom
Both of us saw things
No one else would see as well
From the mouth of Gabriel
No one else would hear as well
From the mouth of Gabriel
From the mouth of Gabriel
From the mouth of Gabriel
From the mouth of Gabriel
Dont be so sure of what you feel, it might as well be trouble
From now on just let the universe be your shelter from the enemy
Your face has changed
I hardly know who you are this time
And what a mess Ive made of you
You probably would but I wont let you run away
You probably should but I wont let you run away this time
Dont be afraid of loneliness, some refugee beside itself
Instead of what youve got
You probably would but I wont let you go away
You probably should but I wont let you go away this time
Your face has changed
I hardly know who you are this time
And when I came into your room
You tried to jump
Now I know this is strange to hear from the mouth of God
It was something like a scene from Mars
In a struggle between loves and lies
The angel kept his face covered for to keep his word
And while I spoke something left from my life
Forget about the past
Be at rest Ill make things right
And while I held you at best you nearly died
Forget about the past
And Ill try to make things right"
"The Mistress Witch from McClure (Or, The Mind That Knows Itself)",Sufjan Stevens,The Avalanche,"{'year': 2006, 'month': 7, 'day': 11}","And the winter moves about Illinois
When my sister picks a fight with the Alexander boy
And my father locks the car by the store
Still, we figure out the keys and follow him once more

Oh my God, we see it on the floor
The woman on the bed, the ankle brace she wore
Stones and sled, it could have been some other
The mind that knows itself has a mind to serve the other
But we run back, scratching at the door
Scratching at the door

If I'm hiding in the sleeves of my coat
When my father runs undressed, he's pointing at my throat
And my brother has a fit in the snow
And the traffic stops for miles, we take him by the elbow

Oh my God oh my God), the shuffling at the floor no one came)
A mind that knows itself to our side) is a mind that knows much more to carry us away from danger)
So we run back oh my God), scrambling for cover no one came)
A mind that knows to our side) itself has a mind to kill the other to carry us away from danger)

Oh my God
You left us now for dead
You left us now for dead"
Riffs and Variations on a Single Note,Sufjan Stevens,Illinois ,"{'year': 2005, 'month': 7, 'day': 4}",
"Sleeping Bear, Sault Saint Marie",Sufjan Stevens,Michigan (Vinyl Version),"{'year': 2003, 'month': 7, 'day': 1}","Ran to the top and got scared
Of what I could see
Oh, Lamb of God
Tell us Your perfect design
And give us the rod
Oh, Sturgeon Bay
Covered completely in sand
And covered in sun
Oh, Saint Marie
Give up, the rocking boats drowned
The captain is done"
We Won’t Need Legs to Stand,Sufjan Stevens,Seven Swans,"{'year': 2004, 'month': 3, 'day': 16}","So pardon, and done
And when we receive
We give a change at last
When we are dead
We all have wings
We won't need legs to stand
And when we receive
To see a change at last"
That Was the Worst Christmas Ever!,Sufjan Stevens,Ding! Dong! Songs for Christmas - Vol. III,"{'year': 2006, 'month': 11, 'day': 21}","Shoveling snow in the driveway, driveway
Taking our shoes
Riding a sled down the hillside, hillside
Can you say what you want?
Can you say what you want to be?
Can you be what you want?
Can you be what you want?
Our father yells
Throwing the gifts in the wood stove, wood stove
My sister runs away
Taking her books to the schoolyard, schoolyard
In time the snow will rise
In time the snow will rise
In time the Lord will rise
In time the Lord will rise
Silent night
Holy night
Silent night
Nothing feels right"
Happy Birthday,Sufjan Stevens,A Sun Came!,"{'year': 2000, 'month': 6, 'day': 13}","Like the lantern on a tree
Your burden bright as weary be
Periwig on parakeet
You're God's great paramour and sweet

I'm happy, I'm happy
Your birthday brings a pardoning
I'm happy, I'm happy
You're like a bird that will not be

Yours will number, yours will be
A paragon, a Paraclete
Keep your bed warm, keep your humor
Keep your proverbs short and sweet

I'm sorry, I'm sorry
That life is anxious, life is mean
I'm sorry, I'm sorry
A pair of shoes is what you need

I'm happy, I'm happy
Your birthday brings a pardoning
I'm happy, I'm happy
You're like a bird that will not be"
They Also Mourn Who Do Not Wear Black (For the Homeless in Muskegon),Sufjan Stevens,Michigan (Vinyl Version),"{'year': 2003, 'month': 7, 'day': 1}","Time it marches on
Oh time it marches on
If the end there is a sacred show
Delivers every song
Delivers every song
Mourning steps and
Mourning gallivants
And mourning never shows
No mourning never slows
If the avatar reminds that it
Will never stand at all
Will never stand as tall
Since the water made it
Most to sail it
Made it most to song
It made it most to song
For the politics are not political
For what they stand
For not what they demand
Every senator and diplomat
Combines her certain part
A matter for the heart
Save yourself from recognition
Selflessness and quiet song
To better get along
We love you. We chose to
We made to. We love you.)
If we concentrate and pull
Resources to the highest poll
To beat the highest pull, too
Ever we will conquer grief
And find it faster to resolve
The dead, to be absolved
And fed, to restore
If the advantageous
Reprimand misgivings
We won't grow
We will not ever know
We will not!
Lift my life in healthy places!)"
Super Sexy Woman,Sufjan Stevens,A Sun Came!,"{'year': 2000, 'month': 6, 'day': 13}","She's a superhuman girl
She is Superwoman
She is Superman's cousin
She's got superpower loving
She's got superhuman eyes
For seethrough superhuman vision
She's got superhuman thighs
Sexier than television

She is superduper smart
I like her for her mind
She'll shoot a super fart
The deadly silent kind
She's got superhuman lips
For super suction
She's got superpower hips
For super reproduction

She's a superhuman girl
She is Superwoman
She is Superman's cousin
She's got superpower loving
She's got superhuman eyes
For seethrough superhuman vision
She's got superhuman thighs
Sexier than television

She's a lot like Catwoman
Just without the leather
She likes whips and chains
And an electronic feather
She's got a super long tongue
And spandex underwear
She's got a Superman smile
And Wonder Woman's hair

She's a superhuman girl
She is Superwoman
She is Superman's cousin
She's got superpower loving
She's got superhuman eyes
For seethrough superhuman vision
She's got superhuman thighs
Sexier than television
She is Supergirl, Superwoman, Supersexywoman
She is Supergirl, Superwoman, Supersexywoman
She is Supergirl, Superwoman, Supersexywoman
She is Supergirl, Superwoman, Supersexywoman"
Kill,Sufjan Stevens,A Sun Came!,"{'year': 2000, 'month': 6, 'day': 13}","He took the stable
Bred me to be a mare
Made the brethren able
Gave me a room

I never asked him
I never meant to stay
He dressed the table
Wore a dress to be my mare

There's no permanence
When you never leave the stall
He ran to other wars
Won't write me at all

I want to kill him
I want to cut his brain
And when it's over
I know I'll feel okay

He was a champion
We were riding side by side
Into the frontier
He left me without a ride

Where did the hour go
When the champions intercede?
He stole the cargo
Took every chance to leave

There's no permanence
When you never leave the stall
He ran to other wars
Won't write me at all

I want to kill him
I want to cut his brain
And when it's over
I know I'll feel okay

I want to kill him
I want to cut his face
And when it's over
I know I'll feel okay

I want
I want
I want
I want"
Pittsfield,Sufjan Stevens,The Avalanche,"{'year': 2006, 'month': 7, 'day': 11}","I know so I climb down from the bunk beds this low
I can talk back to you now
I know from a few things that I learned from this TV show
You can work late til midnight; we don't care
We can fix our own meals, we can wash our own hair
I go to school before sunrise in the cold
And I pulled the alarm and I kicked up the salad bowls
Since the time we meant to say much more
Unsaid things begin to take their toll
After school we shovel through the snow
Drive upstate in silence in the cold
You can remind me of it
That I was lazy and tired
You can work all your life
As I'm not afraid of you anymore
If I loved you oh a long time
I don't know if I can recall the last time you told me so
Here in this house in Pittsfield
The ghost of our grandmother works at the sewing machine post
Hiding the bills in the kitchen, on the floor
And my sister lost her best friend in the Persian Gulf War
There was a flood in the bathroom last May
And you kicked at the pipes when it rattled, oh the river it made
Stand there, tell me that I'm of no use
Things unspoken break us if we choose
There's still time to wash the kitchen floor
On your knees, the bath, the sink once more
You can remind me that I was tired
You can work late and do yourself honor
Now that I'm older, wiser and working less
I may regret having left the place a mess
You can remind me
That I was lazy and tired
You can work all your life
As I'm not afraid of you anymore"
The Avalanche,Sufjan Stevens,The Avalanche,"{'year': 2006, 'month': 7, 'day': 11}","I call you once my friends
But I trust when you labor
And put my head to rest
But I was on the hatch
I was on the avalanche
And I had found my match
I was on the floor
I took a train from Virginia
To Illinois, my home
He said I knew you had it in you""
A mind to make its own
But I was on the hatch
Riding on the avalanche
I tried to take it back
I was on the floor
Come on, Stone!
Come on, Star!
Come on, Snow!
Come on, Car!
Come on, Hands!
Come on, Feet!
Come on, Face!
Come on, Street!
Come on, State!
Come on, Song!
Move it fast! Take it up)
Move it along! The Ohio River)
Come on, Life! Take it up)
Come on, Lord! Take it over)
Make it right! To the Mississippi)
Make it Yours!"
Star of Wonder,Sufjan Stevens,Peace - Songs for Christmas - Vol. V,"{'year': 2006, 'month': 11, 'day': 21}","I call you from the comet's cradle
I found you trembling by yourself
When the night falls
Lightly on your rightwinged shoulder
Wonderful knowitall
Slightly where the night gets colder

Oh, conscience, where will you carry me?
I found you, star of terrifying effigies
When the night falls, I carry myself to the fortress
Of your glorious cost
Oh, how I may seek your fortress
When the night falls
We see the star of wonder
Wonderful night falls
We see you
We see you there

I see the stars coming down there
Coming down there to the yard
I see the stars coming down there
Coming down there to my heart
These days, days, days run away like horses over the hills...)"
Tahquamenon Falls,Sufjan Stevens,Michigan (Vinyl Version),"{'year': 2003, 'month': 7, 'day': 1}",
Dumb I Sound,Sufjan Stevens,A Sun Came!,"{'year': 2000, 'month': 6, 'day': 13}","Someone's suddenly my fear
My eyes demand like broken eaves
The ladle overspills on eaves
If you once knew
How I loved you
And my bruisecolored eyes peel
Every image to your face and heel
And if you're happy, I am too
And if you're sleeping, I'm with you
But you love someone else
But you want to be with someone else
And I can't believe how dumb I sound
And I will put my face over the ground
But you love someone else
But you want to be with someone else
And I can't believe how dumb I sound
And I will put my face over the ground
And love you
And love you
And love you
And love you
And love you
And love you
And love you
And love you
And love you
And love you
And love you
And love you
And love you
And love you
And love you
And love you"
"Springfield, or Bobby Got a Shadfly Caught in His Hair",Sufjan Stevens,The Avalanche,"{'year': 2006, 'month': 7, 'day': 11}","I don't care to say what I failed to recognize
Every single day from the poker to the prize
Running out of Springfield, I worked for the Capitol Air, in the bags
Found a woman there who said she had a mind to make me a messenger man

If my father took his life
For the national plan, I don't care
I'm not about to stick my grave with an
Apron and a bucket of plans, never ever
I can take the pillow cases
Off the yellow pillows
Make a property line from the bed
In the living room, the living room
The morning papers made the most
Out of nothing at all

So we took the room with a view of the runaway
I took off my clothes and she took it for a holiday
I was taken for all the things that I never had before
Running out of Springfield, she left me with a note saying:
Bobby, don't look back""

And if my wife took a bicycle ride
With a knife in her hand
I saw it coming
All the shadflies run at once
With a trumpet or a train
Oh, I'm running from it
Wait a minute, wait a minute
Give a minute, lady
I can explain the aftershave
Wait a minute, wait a minute
Give a minute
Bobby got a shadfly
Caught in his hair
Yes, he does)"
A Sun Came,Sufjan Stevens,A Sun Came!,"{'year': 2000, 'month': 6, 'day': 13}","You're the only good thing:
A sun came
And burned our faces brown
Burned our faces red
You are still the rage, a run from the enemy
There is still a house, a cage for the enemy
And when my friends turn out, I found out
There is still the Lord
I've never felt so lonely:
A sun came"
Malthusian Mistress,Sufjan Stevens,Javelin (Rough Trade Exclusive Edition),"{'year': 2023, 'month': 10, 'day': 6}","Oh, don't look at me
Is it anybody's business
What I believe?
Oh, I cannot love
Is it anybody's business
Where I get off?


Oh, forest fiery tree
The mahogany in misted
Foils what I grieve
Oh, horse run with me
Your Malthusian mistress
Pulls at my sleeve"
A Winner Needs a Wand,Sufjan Stevens,A Sun Came!,"{'year': 2000, 'month': 6, 'day': 13}","Like it's killing me
It's kidding me around
This bite, You bit on me
You put on me a gown

That fits me like a quarter door
That hits me like a sound
It's like You shut on me
Or shouldn't be around
Like the fennel seed
The funny gene You found
I like the manoweeds
The manowars abound
That fits me like a quarter door
That hits me like a sound
I might just win a war
A matador around

There's still nothing I can say to change
My news for You
There's still nothing You can do to exchange
My dues to You

Like you fit on me
To bit on me a bound
This life that's shut on me
That shouldn't be the grounds
To emulate an Epicene
To elevate a sound
This life, a winner needs
A winner needs a wand

Never want to blame You
Bound You, blame me
Never want the blame You bound
Never want to blame You
Bound me, blame You
Never want the fame You found

Like it's killing me
It's kidding me around
This bite, You bit on me
You put on me a gown

Like you fit on me
To bit on me a bound
This life that's shut on me
That shouldn't be the grounds
To emulate an Epicene
To elevate a sound
This life, a winner needs
A winner needs a wand
Never want to blame You
Bound You, blame me
Never want the blame You bound
Never want to blame You
Bound me, blame You
Never want the fame You found

And where's the same?
And where's the strong?
And where's the guard?
And where's the one who tries to make You?"
Rake,Sufjan Stevens,A Sun Came!,"{'year': 2000, 'month': 6, 'day': 13}","I never felt so safe
A line I once told her
Warm resting place
Her arm on my shoulder

You are the rock
You are the rake
You are the one when I watch myself
You are the rock
You are the rake
You are the one when I watch myself

We ran into a safe
When the walls came closer
She turned into a cave
Where it turned colder

You are the rock
You are the rake
You are the one when I watch myself
You are the rock
You are the rake
You are the one when I watch myself
You are the rock
You are the rake
You are the one when I watch myself
You are the rock
You are the rake
You are the one when I watch myself"
We Are What You Say,Sufjan Stevens,A Sun Came!,"{'year': 2000, 'month': 6, 'day': 13}","The side of a beehive, a tabernacle choir
We are the sound working in wars
The bishop is gone to the acolyte shores
We save our Bibles, we pull our sleeves
The word is a guard and the guard is a cleave
We are the right, we are the stay
The accolade's gone, we are what you say
We have no language, we have no chore
The side of a beehive, the bride is a whore
We are a spite, we are at bay
The spirit is life, we are what you say
We have a sermon, we have a song
The bishop is easy, the bishop is wrong
The spirit is right, the spirit will say
We are a light, we are what you say"
Only at Christmas Time,Sufjan Stevens,Hark!: Songs for Christmas - Vol. II,"{'year': 2006, 'month': 11, 'day': 21}","Only at Christmas time
Only the King of Kings
Only what once was mine
It takes the end of time
It takes a long, long time
Only one thought of mine
Only at Christmas time
He brings us peace
He brings us joy
He brings all thoughts to destroy
Only at Christmas time)
To bring us peace
To bring us joy
To bring all thoughts to destroy
Only at Christmas time)
Only at Christmas time
Only a tree to climb
Only at Christmas time
If you can read the sign
Only at Christmas time
Everything lost will find
Only at Christmas time
Only at Christmas time"
"Alanson, Crooked River",Sufjan Stevens,Michigan (Vinyl Version),"{'year': 2003, 'month': 7, 'day': 1}",
The Henney Buggy Band,Sufjan Stevens,The Avalanche,"{'year': 2006, 'month': 7, 'day': 11}","Oh life, with your shoulders in the mirror
From the park when Dakota ran and brought you there
In the car when your mother lost her temper
The catalog and the catastrophic smile
Let the bugles play
The sermon on the raid
I kissed you on the face
I kissed you on the playground

Oh Father John, you cannot tell me
Whats right and wrong
You cannot tell me
I'll jump before I get around you
Oh Father John

Pick it up with the band on the Ronald Reagan Tollway
Dont give up, let's go, forget about yourself)
Illinois in it ran from the Ronald Reagan Tollway
Forget about yourself and all your plans

Oh life, with your colorful surprises
Eleanor, how you put one on disguises

Oh Father John, you cannot tell me
Whats right and wrong
You cannot tell me

In the mortal life
Far in the morning light
Were back from Bloomington
We let the runners win
Far in the morning life
We let the movies play
A weekend from the holiday

Pick it up with the band on the Ronald Reagan Tollway
Dont break down, lets go: forget about yourself)
Illinois in it ran from the Ronald Reagan Tollway
If Im wrong makes nothing right about yourself)

Snowmobile on the field where the gunners throw their weight around
Forget about yourself and all your plans"
John My Beloved — iPhone Demo,Sufjan Stevens,"The Greatest Gift Mixtape – Outtakes, Remixes & Demos from Carrie & Lowell","{'year': 2017, 'month': 10, 'day': 26}","Are we to speak, first day of the week
Stumbling words at the bar
Beauty blue eyes, my order of fries
Long island kindness and wine
Beloved of John, I get it all wrong
I read you for some kind of stone
Covered in lines, the fossils I find
Have they no life of their own?

So can we pretend sweetly
Before the mystery ends?
I am a man with a heart that offends
With its lonely and greedy demands
Theres only a shadow of me; in a manner of speaking I'm dead

Such a waste, your beautiful face
Slumbering carpet arise
But you and your ring, your lifegiving string
Come to me now as a friend
If history speaks, the kiss on my cheek
Im painting the hills blue and red
They said beware, Lord hear my prayer
Anointing my love on your head

So can we be friends sweetly
Before the mystery ends?
I love you more than the world can contain
In its loneliest ramshackle head
Theres only a shadow of me; in a manner of speaking I'm dead

Im holding my breath
My signature death
What can be said of my heart?
If history speaks, the kiss on my cheek
Where there remains but a mark
Beloved my John, so Ill carry on
Counting my cards down to one
And when I am dead, return to the bed
My fossil is bright in the sun"
A Little Lost,Sufjan Stevens,Master Mix: Red Hot + Arthur Russell,"{'year': 2014, 'month': 8, 'day': 4}","Oh, I'm a little lost without you
That may be an understatement
And I hope I've paid the cost
To let a day go on by and not call on you

'Cause I'm so busy, I'm so busy
Thinking about kissing you
'Cause I'm so busy, I'm so busy
Thinking about touching you

Now I want to do that
Without entertaining another thought

And oh, I'm out on the ocean surf
I'll have to pull myself together
But it's hard, I'm not on my turf
It's just me and those big old waves rolling in

'Cause I'm so busy, I'm so busy
Thinking about kissing you
'Cause I'm so busy, I'm so busy
Thinking about touching you

Now I want to do that
Without entertaining another thought

I'm so unfinished
Our love affair
A voice in me
Is telling me to
Run, run away
Our love affair
A voice in me
Is telling me to
I'm so offended
Our love affair
A voice in me
Is telling me to
Run, run away
Run, run away
Run, run away

Oh, I'm a little lost without you
That may be an understatement
And I hope your feeling hasn't gone
I hope you need somebody in your life, someone like me
'Cause I'm so busy, I'm so busy
Thinking about kissing you
'Cause I'm so busy, I'm so busy
Thinking about touching you
'Cause I'm so busy, I'm so busy
Thinking about kissing you
'Cause I'm so busy, I'm so busy
Thinking about touching you

Now I want to do that
Without entertaining another thought"
Come Thou Fount of Every Blessing,Sufjan Stevens,Hark!: Songs for Christmas - Vol. II,"{'year': 2006, 'month': 11, 'day': 21}","Tune my heart to sing Thy grace
Streams of mercy, never ceasing
Call for songs of loudest praise
Teach me some melodious sonnet
Sung by flaming tongues above
Praise the mount, I'm fixed upon it
Mount of Thy unchanging love
Here I raise my Ebenezer
Hither by Thy help I come
And I hope, by Thy good pleasure
Safely to arrive at home
Jesus sought me when a stranger
Wandering from the fold of God
He, to rescue me from danger
Interposed His precious blood
O to grace how great a debtor
Daily I'm constrained to be
Let that grace now, like a fetter
Bind my wandering heart to Thee
Prone to wander, Lord, I feel it
Prone to leave the God I love
Here's my heart, O take and seal it
Seal it for Thy courts above
Come, Thou Fount of every blessing
Tune my heart to sing Thy grace
Streams of mercy, never ceasing
Call for songs of loudest praise
Teach me some melodious sonnet
Sung by flaming tongues above
Praise the mount, I'm fixed upon it
Mount of Thy unchanging love"
Wolverine,Sufjan Stevens,Michigan (Vinyl Version),"{'year': 2003, 'month': 7, 'day': 1}","Homecoming queen
Took the train
To Pickerel Lake
It's not your fault
It's not your fault
It's not your fault
It's not your fault
It's sold and bought
It's sold and bought
It's sold and bought
It's sold and bought
Take it in stride
Take it in stride
Take it in stride
Take it in stride
Take it in stride
Take it in stride
Take it in stride
Take it in stride
It's not your fault
It's not your fault
It's not your fault
It's not your fault
It's not your fault
It's not your fault
It's not your fault
It's not your fault"
Adlai Stevenson,Sufjan Stevens,The Avalanche,"{'year': 2006, 'month': 7, 'day': 11}","Oh, have you been patients
I suppose our thoughts about United Nations
Adlai, Adlai
What did you say
And what is the answer?
Adlai, Adlai
What did he say
And what is the answer?
, the heart was not your master
The accident you threw
Would carry with your laughter
Evidence, evidence
I've heard of it
And what is the answer?
Evidence, evidence
I've heard of it
And what is the answer?
Adlai, Adlai
Your holiday
The greatest of men, sir
Adlai, Adlai
What did you say
And what is the answer?"
A Loverless Bed (Without Remission),Sufjan Stevens,A Sun Came!,"{'year': 2000, 'month': 6, 'day': 13}","Put the axle on and roll again
Such a Saturn eye will close again
Watching every ring turning again
And I close my eyes
To everything you've rearranged
And I close my mind
To everything you've kept the same
Put the axle on and roll again
Cannot keep you in my bed again
Wake up every time, leave your space again
Window, ere the light breaks and lets you in
To the woman you turned red again"
Dear Mr. Supercomputer,Sufjan Stevens,The Avalanche,"{'year': 2006, 'month': 7, 'day': 11}","Sound the horn
Make the bed
Pull the cord
Raise the dead)

Oh my God, I can't believe it
What went wrong?
The human race in its place
Superstition, man's religion
And conditioned
Mysteries incomplete
And the raven with its haven
Gods ingraven
Girls and boys, Illinois
Springfield with its freak and banter
Strike the cantor
God is dead, God is dead
Oh my God, I can't believe it
What went wrong?
The human race in its place
In religion, superstition
Man's conditioned
Mysteries incomplete

Superman, old machines
Kind as that, Energenes
Good as dead, manmachines
Computer, effigy
Sound the horn, make the bed
Pull the cord, raise the dead
In my car, on this street
On this earth, on this feet
Take it for a patient man I caught it
Patient is the kind that gets you paid
Even if I had it, man, I got it
Seems I never had it anyway
Sometimes it may seem your best intentions
Take off with a fever anyway

, , , , , , 
All computers go to heaven
If you think you got the vision
Put it to the conversation
, , , , , , 
All computers go to heaven
If you think you got the vision
Put it to the conversation
I rejoice in what I carry in my heart
It overwhelms, what a man
Great Emancipation plans
And public transit
Clap your hands, Abraham
Oh, religion, superstition
Man's conditioned
Mysteries incomplete
Oh, the raven with its haven
Gods ingraven
All is dead, all is dead"
Exploding Whale — Doveman Remix,Sufjan Stevens,"The Greatest Gift Mixtape – Outtakes, Remixes & Demos from Carrie & Lowell","{'year': 2017, 'month': 11, 'day': 24}","I'm Aporia's friend
Loneliness rides in my bed
My misfortune
Give everything you've got
While the sun burns hot
My addiction
Spoils my affection
For everything good
Elephant in the room
Might as well shoot at the moon
The mild ambition
Give everything you've got
Jump the Fosbury flop with intention
Pursue your invention
As something of worth

The thing I most regret
Is having to repress what I'm feeling
While expressing delight as a myth
Embrace the epic fail
Of my exploding whale

Poison or powdered milk Poison or powdered milk)
Paralyzed as it took Paralyzed as it took)
Premonition That is what we are)
Give everything you've got
Before your life is caught
In conditions
Be the first of its victims
The foot of a hare
Action or consequence Action or consequence)
My unyielding defense My unyielding defense)
Superstition That is what we are)
My attempts to obscure
The wonders of this world
Be it fortune
Or faith in distortion
The patron of prayer

The thing I most resent
Is having to consent to illusion
While confessing distress with my fist
Will history prevail?
My exploding whale

What of a dream deferred
My appeal in reverse
Apparition
Embrace the epic fail
Of my exploding whale"
"Get Behind Me, Santa!",Sufjan Stevens,Peace - Songs for Christmas - Vol. V,"{'year': 2006, 'month': 11, 'day': 21}","I know what you're doing to me, boy
You move so fast like a psychopathic color TV
With your Christmas bag and your jolly face
And the reindeer stomping all over the place

Take it easy, what you got to be so absurd?
You make it sound like Christmas is a fourletter word
It's a fact of life whether you like it or not
So put your hands together and give it a shot

I hope that you take it to heart, boy
'Cause Christmas time ain't no clowning around
And if you think you got something to prove, boy
Santa Claus is coming to town

I don't care about family and shopping malls
Candy canes or the carolers decking the halls
I don't care about what you say, Santa Claus
You're a bad brother breaking into peoples' garages!
You got it wrong 'cause I'm just another regular guy
With superpowers and a penchant for the Yuletide
Is it a crime to give a little once in a while?
I travel 'round the world trying to make people smile

I know that you take it to heart, boy
'Cause Christmas time ain't no clowning around
And if you think you got something to prove, boy
Santa Claus is coming to town

CHRISTMAS! CHRISTMAS!
CHRISTMAS! CHRISTMAS!
CHRISTMAS! CHRISTMAS!
CHRISTMAS! CHRISTMAS!

Christmas time! Christmas time! Christmas time!
We're having a good time!
Christmas time! Christmas time! Christmas time!
We're having... a good time!"
Borderline,Sufjan Stevens,The Dress Looks Nice on You,"{'year': 2004, 'month': 3, 'day': 8}","Oh, there is a house
A wonderful lover
A satisfied hole
Hope isn't a word
A sudden said brother
And what do you care?
And I'll take the pictures
If you stay in bed
I'll run down the park
If you put up your head

Don't put up your borderline
Don't put up your borderline

Oh, there is a house
A wonderful lover
And what do you care?
Four or five years ago
I wouldn't believe it
I wouldn't receive it
And I'll take the stitches
You put in my head
I'll run down the ark
If you put up your head

Don't put up your borderline
Don't put up your borderline

Borderline
Borderline
It feels like I'm going to lose my mind
It feels like I'm going to lose my mind"
