,Artist,Album,Release Date,Lyrics
On the Other Side,The Strokes,First Impressions of Earth,"{'year': 2006, 'month': 1, 'day': 3}","I'm tired of everyone
I know
Of everyone I see
On the street and on TV, yeah

On the other side, on the other side
Nobody's waiting for me on the other side

I hate them all, I hate them all
I hate myself for hating them
So I'll drink some more, I love them all
I'll drink even more, I'll hate them even more than I did before

On the other side, on the other side
Nobody's waiting for me on the other side

I remember when you came
You taught me how to sing
Now, it seems so far away
You taught me how to sing

I'm tired of being
So judgmental of everyone
I will not go to sleep, I will train my eyes to see
That my mind is as blind as a branch on a tree

On the other side, on the other side
I know what's waiting for me on the other side
On the other side, on the other side
I know you're waiting for me on the other side"
Call Me Back,The Strokes,Angles,"{'year': 2011, 'month': 3, 'day': 18}","Wait time is the worst
I can hardly sit
No one has the time
Someone's always late
I look for you
And you look for me

I don't know why
I came down
I hold your phone
Don't wake up
I hear a voice
In the ground
Tell me, don't tell me
The hard part is telling you
Something that you would not like me to tell you
Tell me, don't tell me
The hard part is telling you
Something that you would not like me to tell you

Wait time is to blame
Mapped out fame's a trip
We all have the time
Someone's always fed
I look for you
And you look away

I don't know why
I came down
I hold your phone
Don't wake up
I hear a voice
In the ground
Waking up is so much fun to do)
Tell me, don't tell me
The hard part is telling you
Something that you would not like me to tell you
An 's movie makeout party with you)
Tell me, don't tell me
The hard part is telling you
Something that you would not like me to tell you"
50/50,The Strokes,Comedown Machine,"{'year': 2013, 'month': 3, 'day': 26}","Why's she telling me the story of her life?
All the things you wanna kill will give you spite
And if you've taken all the prisoners inside
As they're doling out their wisdom in the fire

I will say!
I will say don't judge me!
I will say!
I will say don't judge me!
I wait on a darkened highway!
I wait on a darkened highway!

I can take as long as without looking by
Why's she telling me the story of her life
And if you've taken all the prisoners inside
As they've thrown all their wisdom in the fire

I will say!
I will say don't judge me!
I will say!
I will say don't judge me!
I wait on a darkened highway!
I wait on a darkened highway!
On pace to tie Dan Nickton's record for the worst foul shooter in the history of the playoffs)

I will say!
I will say don't judge me!
I will say!
I will say don't judge me!
I wait on a darkened highway!
I wait on a darkened highway!"
Ask Me Anything,The Strokes,First Impressions of Earth,"{'year': 2006, 'month': 1, 'day': 3}","Right, wrong, what to dosomeday, it will come to you
Hostile Indians, we named a summer camp for you

I've got nothing to say, I've got nothing to say
I've got nothing to say, I've got nothing to say
I've got nothing to say, I've got nothing to say
I've got nothing to say, I'm in utter dismay, I've got nothing to say

Harmless children, we named our soldiers after you
Don't be a coconut, God is trying to talk to you
We could drag it out, but that's for other bands to do

I've got nothing to say, I've got nothing to say
I've got nothing to say, I've got nothing to say
I've got nothing to give, got no reason to live
But I will fight to survive, I've got nothing to hide, wish I wasn't so shy

I'd like to watch, I'd like to read
I'd like a part, I'd like the lead

But I've got nothing to say, I've got nothing to say
I've got nothing to say, I've got nothing to say
I've got nothing to give, got no reason to live
Oh, I'll kill to survive, I've got nothing to hide, wish I wasn't so shy"
When It Started,The Strokes,Is This It,"{'year': 2001, 'month': 7, 'day': 30}","Won't decide, but he won't debate
Said, Thanks, my friend, thought it was too late""
Oh, why, oh, why? I don't know
So you think things move pretty fast down here?
Well, just wait, my dear, 'til you look up there
Oh, maybe some day you'll know
Had his second kid, was an early night
Gotta be well dressed 'cause he hates to fly
Oh, loves his job, takes it home

Anything they wanted, they could
Have it, have it
Didn't even notice, I don't
Mind it, mind it


Won't decide, but he won't debate
Said, Thanks, my friend, thought that we was dead""
Oh, why, oh, why? I don't know
Think things move pretty fast down here?
But just wait, my dear, 'til we get up there
Oh, maybe some day they'll know

Come on, tell me, does he warm the
Room when he comes?
Or does he just know how to leave
When it gets cold?

I don't care
I don't care 'cause it's free"
Vision of Division,The Strokes,First Impressions of Earth,"{'year': 2006, 'month': 1, 'day': 3}","Sing me a song, you could be
Tell me a tale, just like me
Don't turn it my way, happy and free
I'll turn it to shit, happy and free, oh

All that I do is wait for you
All that I do is wait for you

I can't get along with all your friends
Don't know how to act, that's all there is
Why do I accept the things you say?
You know what to change but not in what way
How long must I wait? How long must I wait?
How long must I wait? How long must I wait?
How long must I wait?

I am not you, we could have
I'm almost through, great success
It's about time, such a success
That you came through, at no expense, oh

Oh, all that I do is wait for you
All that I do is wait for you

I can't get away from all your friends
I'm not coming back, that's all there is
Why do I accept the things you say?
You know what to change but not in what way
How long must I wait? How long must I wait?
How long must I wait? How long must I wait?
How long must I wait?"
All the Time,The Strokes,Comedown Machine,"{'year': 2013, 'month': 2, 'day': 19}","Those that try anything once
Should we care about the only ones?

All the time that I need is never quite enough
All the time that I have is all thats necessary

You're livin' a lie, you're livin' a lie
You're livin' too fast, you gotta pray for the best
You never ask why, you never ask why
You're livin' a lie, baby, you're flying too high

No one talks about the war
On my block or by the shore

All alone in a room, do you want what I want, too?
All the time in the world is all that's necessary

You're livin' a lie, you're livin' a lie
You're livin' too fast, you gotta pray for the best
You never ask why, you never ask why
You're livin' a lie, baby, you're flying too high


You never ask why, you never ask why
You're livin' a lie, baby, you're flying too high
Dont get on the phone, dont reach for the door
You know the answer that youre looking for
Youre livin’ a lie, youre livin’ a lie
Youre livin’ too fast, you gotta pray for the best
You never ask why, you never ask why
Youre livin’ a lie, baby, youre flying too high"
Gratisfaction,The Strokes,Angles,"{'year': 2011, 'month': 3, 'day': 18}","Oh bbaby, don't you be so mad because I barely remember
And she tries to recognize me with the eyes
She saw me with in December
And she's starting to realize that it's actually not a good thing
And it's so tough because you're down to go out again and have another adventure
All her friends in the alleyway shout back but she can't hear them

But you're never gonna get my love
We can only play in the sun
Get up in the morning and run
You'll be frustrated 'til the day that you're done

He got punched in the mouth for sticking
His nose in other people's business
No good solution, always on the verge of some revolution
Well tough luck, it may take a thousand years
But I think we can do it
Best friends fight but they never enjoy life
As good as when they abuse it
He said The soldier is a necessity in light of all the failures of man""

But you're never gonna get their love
We can only fight in the sand
You get tired when the days are too long
You get lonely when the days are gone
He could never mention it out here and now
Without quick tears in his eyes

But you're never gonna get my love
We can only play in the sun
You get tired when the days are too long
You get lonely when the days are gone

Oh you're never gonna get this love
We can roll around in the dark
That's about as far as we go
Get up in the morning and run"
Evening Sun,The Strokes,First Impressions of Earth,"{'year': 2006, 'month': 1, 'day': 3}","They love you or they hate you, but they will never let you be
They'll thrill you or sedate you, but they will never let you see

In the evening sun
Amber evening sun

Encourage and derange you, watch you walking scared alone
Despite intimidation, pleased to watch you dance alone

In the evening sun
Amber evening sun

Go your separate way now
Someday you'll come back
And I'll be dreaming I was sunburned
I don't wanna break your heart in
Break your heart in two halves
Keep one half and give one half to me
I like the summer, miss the summer
Tell me, what'd you do? Nothing? Me, too

All actors they're pretending and singers they will sometimes lie
Kids are always honest 'cause they don't think they're ever gonna die
Oh, you're the prettiest, smartest captain of the team
I love you more than being seventeen

In the evening sun
Amber evening sun
In the evening sun"
Electricityscape,The Strokes,First Impressions of Earth,"{'year': 2006, 'month': 1, 'day': 3}","Oh, with strangers to impress so near
Old friends don't realize I'm here
I wish two drinks were always in me
I'd pretend I had the perfect ear

Take me to the water
Make me understand that I was wrong

For me, tomorrow is my first day
So please, don't tempt me in the wrong way

It's almost after midnight
I can see the city lights, we're here

Change your mind tonight
You belong to the city now
And you're closer now, I know
You belong on the radio

Well, I swear I'll give it back tomorrow
But for now I think that I'll just borrow

All the chords from that song
And all the words from that other song I heard yesterday

Change your mind, tonight
You belong to the city now
And you're closer now, I know
You belong on the radio

I will not disturb you
I was just returning you the compliment"
The Way It Is,The Strokes,Room on Fire,"{'year': 2003, 'month': 10, 'day': 28}","She was still sleeping, the problem will stay
One more day
Said she's not sorry the wind blows her way
Accidents happen, there's one planned today
Oh you see

I wish it was not true, but that's the way it is
It's not your fault, that's the way it is
I'm sick of you, and that's the way it is
And will always be

Wednesday is over, it's over again
Said my goodbyes to the life we won't spend
Together

I wish it was not true, but that's the way it is
It's not your fault, that's the way it is
I'm sick of you, and that's the way it is

But that's not your problem
That's not a problem
That's not my problem
That's not your problem"
Two Kinds of Happiness,The Strokes,Angles,"{'year': 2011, 'month': 3, 'day': 18}","Happiness is two different things
What you take and then what you bring
One is pleasure, one's discipline
One's devotion, one's just the ring

Desire and reward
Long term and short term joy

Don't waste your heart
Don't waste your heart
One has nothing to do with the other
And the world is all cousins not brothers

Hard to take you off of my love
One's an instant, one takes some will
One gives life, and one makes you kill
One's the means and one's for the end

Desire and reward
Long term and short term joy

Don't waste your heart
Don't waste your heart
One has nothing to do with the other
And the world is all cousins not brothers

Don't you give in
You're beginning"
15 Minutes,The Strokes,First Impressions of Earth,"{'year': 2006, 'month': 1, 'day': 3}","It was all just a dream, oh no
Yet I wish it was real

All my pets they were there and they smiled
Take a shit, it was fine
Everybody's so inviting
They've got it in for me, I know
It's not that I don't really love you
It's just that I don't really know
The hateful things you think you want to say, yeah
Time will turn them into jokes, yeah

Yes, it was all just a dream, oh, I know
Was it real? I don't know, I hope so


Here we go, can I play? Can I watch?
I would like one night in your life
I saw worlds, they don't stop, they're like us
They go fast like a sun that's been shot

Everybody at the party
Shouldn't worry if I'm there
Everybody at the party
Shouldn't worry what I wear
'Cause today they'll talk about us
And tomorrow they won't care

This whole life, is it a dream? I can't tell
I got up, then I waved, then I fell
I recall, you were all there with me
Overjoyed and at peace

First time around, second took too long
Third time's a charm, circle of fourths
Five days to rehearse, six to make it work
Seven notes in a scale, eight in some countries
Nine in fancy keys, ten years we've been friends
Eleven seconds to Hell and of course, twelve major chords"
Games,The Strokes,Angles,"{'year': 2011, 'month': 3, 'day': 18}","With all the noise above
He tried to call his name
The trial would go on
The day has just begun

Living in an empty world
Living in an empty world
Living in an empty world
Living in an empty world

The diamond cuts her eye
The crowd behind went wild
They weren't all that proud
By now, they hear it loud

Living in an empty world
Living in an empty world
Living in an empty world
Living in an empty world

I'm okay
I'm alright
I was out late last night
Empty love
Empty love
I will wait one more night"
You’re So Right,The Strokes,Angles,"{'year': 2011, 'month': 3, 'day': 18}","Tell me what happened, tell me what happened
Tell me what happened if you like
Get off on the same floor, get off on the same floor
Get off on the same floor every night

What are the reasons? What are the reasons?
What are the reasons to find more?
I wanna tell you, I wanna tell you
I wanna tell you nothing more

In my mind, gave a hand
Never once, gave a damn

I'm done with the office, I'm done with the office
I'm done with the office, hello, forest
I still want to ask you, I still want to ask you
I still want to ask you something more

In my mind, gave a hand
Never once, gave a damn

I don't want to fight, don't want to beg, you any-
I don't want to fight, don't want to beg, you any-
I don't want to fight, don't want to beg, you anymore

I don't wanna argue, I don't wanna argue
I don't wanna argue, you think you won
I wouldn't hurt you, I wouldn't hurt you
Well, maybe I'd hurt you, If I could"
Hawaii,The Strokes,The Singles - Volume 01,"{'year': 2005, 'month': 10, 'day': 1}","Whether you're in LA., sunny laid back LA
Whether you're in New York, comfort 'round your block
Whether you're in the UK., where the sky is dark
And the grass is kinda green, you know like Central Park
Still my favorite place in this whole wide world
Has got to be in the middle of the ocean floor
I see you poking out of the ocean, Paradise on Earth
The th state - WHAT?!
Hawaii
I wanna live in somewhere different, oh oh oh
A nuclear disaster might be on our way
But I don't care, I'm in the USA

Whether we're drunk or stoned or we're sober and old
If I'm with you, I'm a happy man
If you feel safe and cold while you count your gold
If your problem is you can't find your remote control
Still my favorite person in this whole wide world
Is the woman who can understand every word
And when she speaks to me, she makes me
See the whole world as my favorite place...
Hawaii
We got it made, yes, I know
Can we go by plane or boat?

Whether you take it slow or you let me go
Whether you tell me something that I did not know
Whether you're neat and polite or you scream and fight
Whether you keep something from me that I would not like
Still my favorite attitude in this world so far
Is the friendly spirit of an iron heart
I like the way folks are in this most special place
I don't care what happens I'm taking a plane
Hawaii, hawahee
I said, Hawaii, hawahee
I said, Hawaii, hawahee
Hawaii, Hawaii, Kauai or Oahu
Molokai or Lanai, Maui and the big guy
AKA. Hawaii, Hawaii, Hawaii, Hawaii, ooh, ooh
All I want to do is something different
Oh, let me in, cut off from Malaysia
Back in who knows when, oh, we got kinda lost
But my God, what a place, I profess
Air Force jets cannot take away my soul"
Fear of Sleep,The Strokes,First Impressions of Earth,"{'year': 2006, 'month': 1, 'day': 3}","How did anybody find out where I was?
How did anybody find that out?
I was hiding from the world, I was a squirrel
But you chopped down my tree to get my fur

Fear of sleep, fear of sleep, the fear of sleep
Fear of sleep, fear of sleep, fear of sleep
Oh, fear of sleep, can't you wait? I'm not done
Fear of sleep, here you come
Fall asleep, fall asleep, fall asleep

You're no fun, you're no fun
You're no fun, you're no fun, you're no fun
You're no fun, you're no fun
You're no fun, you're no fun, you're no fun

I guess everybody's week must have been pretty rough
'Cause everybody is drunk, loud and pissed off
I know you hate to be impressed with someone else, other than yourself
But you know, trying to hold back on being an asshole helps

Fear of sleep, fear of sleep, fear of sleep
Fear of sleep, where'd you go? Fear of sleep
Oh, fear of sleep, so you know, I'm not done
Here we go, here you come
Fall asleep, fall asleep, fall asleep

You're no fun, you're no fun
You're no fun, you're no fun, you're no fun
You're no fun, you're no fun
You're no fun, you're no fun, you're no fun
You're no fun, you're no fun
You're no fun, you're no fun, you're no fun
You're no fun, you're no fun"
Killing Lies,The Strokes,First Impressions of Earth,"{'year': 2006, 'month': 1, 'day': 3}","Say a prayer now, don't be scared now
You don't want trouble, well, we might get some
We might get some, it's troublesome
But don't you worry, you can help me

Killing lies, killing lies
Killing lies, killing lies

First you're worried, then you're hurried
Don't think that everything is gonna stay the same, that's impossible
Before I let you go, let me look at you
Don't you worry, you will help me

Killing lies, killing lies
Killing lies, killing lies

Oh yes, I noticed you, you are a friend of mine
Oh yes, I noticed you, you are a friend of mine
You're mine"
Metabolism,The Strokes,Angles,"{'year': 2011, 'month': 3, 'day': 18}","I wanna be outrageous
But inside, I know I'm plain
So plain

Just plain
Boring and plain

Silently obsessed with death
Just like anyone, I guess
Tryin' for the perfect life
End up bein' in denial

I wanna be somebody
Wanna be somebody like you
Like you
Like you

Like you
Instead of me

Silently obsessed with death
Just like anyone, I guess
Tryin' for the perfect life
End up being in denial"
Fast Animals,The Strokes,Comedown Machine,"{'year': 2013, 'month': 4, 'day': 20}","Yeah, yeah, yeah, yeah, yeah

Yeah, you don't have to be so loud
Everyone can hear you in this whole damn crowd
Don't have to try so hard
I think they got the message, you were out of your mind
It's not so good to see you this upset
But the next generation will forget

They're always scared of where their daughters been
Cause who knows, they could be alone with men
They never wanna see or hear or think about again
Is it gone? Gone?

Don't have to lick my face
Everyone can see that you're a psycho in this place
That the next generation will forget

Where their daughter's been
Or who knows, they could be alone with men
They're never gonna let you understand
Or show you what it is to be a man
You don't wanna sit down and talk and hear
You don't think anyone is in your ear
I never wanna see your face
Accuse - it's no ones fault

Is it gone?
Gone?


Gone, gone
They're always scared of where their daughter's been
Cause who knows, they could be alone with men
They never wanna see or hear or think about again

Is it gone?
I hope that, that, that it's gone, gone
I hope that, that, that it's gone"
Mercy Mercy Me (The Ecology),The Strokes,The Singles - Volume 01,"{'year': 2006, 'month': 9, 'day': 26}","Oh, oh, mercy, mercy me
Oh, things ain't what they used to be, oh, no
Where did all the blue skies go?
Poison is the wind that blows
From the north and south and east

Well, mercy, mercy me
Oh, things ain't what they used to be, oh, no
Oil wasted on the ocean and upon our seas
Fish full of mercury, oh

Oh, mercy, mercy me
Oh, things ain't what they used to be, no, no, no
Radiation underground and in the sky
Animals and birds who live nearby are dying

Oh, mercy, mercy me
Oh, things ain't what they used to be
What about this overcrowded land?
How much more abuse from man can you stand?"
Barely Legal (Rough Trade Version),The Strokes,The Modern Age,"{'year': 2001, 'month': 1, 'day': 29}","I didn't take no shortcuts
I spent the money that I saved up
Oh, mama running out of luck
Like my sister, don't give a fuck
Oh these strange manners, I love 'em so
I wish you'd wear your new trench coat
I don't show up on weekdays
And something that you learned yesterday

I just want to misbehave
I just want to be your slave
You ain't got nothing I want, but
I want it all, I just can't figure out
Nothing

I wanna steal your innocence
To me my life, it don't make sense
I took five dollars, won't get me far
My last resort is to steal your car
Drive you to work and you'll be on time
The little problems they're not yours, they're mine
Come on and listen to what I say
I've got some secrets that'll make you stay

I just want to turn you down
I just want to turn you around
Oh, you ain't got nothing I want, but
I want it all, I just can't figure out
Nothing

And all he said is, I'm a freak""
He ordered them to make mistakes
And all together it went well
We made pretend we were best friends
Today, the day that I was born
He won't leave me alone, he keeps asking for more
Together again, like the beginning
But for the record, it's between you and me!


I wanna steal your innocence
To me my life, it don't make sense
Oh, these strange manners, I love 'em so
Why won't you wear your new trenchcoat?
I didn't take no shortcuts
I spent the money that I saved up
Oh, mama running out of luck
Like my sister don't give a fuck
I just want to turn you down
And maybe later I'll turn you around
You ain't never had nothing I want, but
I want it all, I just can't figure out
Nothing

And all he said is, I'm a freak""
He ordered them to make mistakes
And all together it went well
We made pretend we were best friends
Today the day that I was born
He won't leave me alone, he just asks for more
Together again, like the beginning
I said it's between you and I"
OBLIVIUS (Moretti Remix),The Strokes,Future Present Past,"{'year': 2016, 'month': 6, 'day': 3}","Unchain me
It's not my midnight yet
Act like a fox, but think like sheep Wall Street)
Unchain me
Cause this is my bank's advice
We're gonna give it back to you, some other day

Unchain me, it's time
I know the way uptown
Unchain me
I'm waiting for the time
Get you with your pajamas on

Take off from the runway
Thinking of a sad day
Racing down the highway
Looking at me sideways

What side you standing on?
What side you standing on?
What side you standing on?
What side you standing on?

Unchain me
It's not my midnight yet
Act like a fox but think like a sheep Wall Street)
Unchain me
Cause this is my best advice
We're gonna give it back to you, some other day

Take off of the runway
Thinking of a sad day
Playing with his new toys
Looking at the sad boys

What side you standing on?
What side you standing on?
What side you standing on?
What side you standing on?

And we take, what we like from them
And then say, What do you want from me?""

Don't wait so long
Way too long
They wait too long
I can't stay awake too long
You never wait for some other generation!
I'll wait somewhere alone
Get it in your head
Get out of my way)

What side you standing on?
What side you standing on?
What side you standing on?
What side you standing on?

Ohhhh "
Is This It (Home Recording),The Strokes,The Singles - Volume 01,"{'year': 2002, 'month': 9, 'day': 23}","I just lied to get to your apartment
Now I'm staying here just for a while
I can't think 'cause I'm just way too tired
He gets to me
In the wrong way to see
I want it, and it wants me
So I just crawl, but on my knees
Can't you see I'm trying, I don't even like it
I just lied to stay here for a while
Now I'm trying too hard and I'm falling
So I'll go"
Life’s a Gas,The Strokes,Heart in a Cage,"{'year': 2006, 'month': 3, 'day': 20}","Life's a gas, Life's a gas, Life's a gas, a gas, oh yeah
So don't be sad cause I'll be there
Don't be sad at all
Life's a gas, Life's a gas, Life's a gas, a gas, a gas, oh yeah
Life's a gas, Life's a gas, Life's a gas, a gas, a gas, oh yeah
So don't be sad cause I'll be there
Don't be sad at all
Life's a gas, Life's a gas, Life's a gas, a gas, oh yeah
Life's a gas, Life's a gas, Life's a gas, a gas, oh yeah
So don't be sad cause I'll be there
Don't be sad at all"
Clampdown,The Strokes,The Singles - Volume 01,"{'year': 2004, 'month': 11, 'day': 1}","Taking off his turban, they said, Is this man a Jew?""
'Cause they're working for the clampdown
They put up a poster saying, We earn more than you""
When we're working for the clampdown
We will teach our twisted speech
To the young believers
We will train our blue eyed man
To be you believers
The judge said five to ten but I say double that again
I'm not working for the clampdown
No man born with a living soul
Can be working for the clampdown
Kick over the wall, cause governments to fall
How can you refuse it?
Let fury have the hour, anger can be power
Do you know that you can use it?
The voices in your head are calling
Stop wasting your time, there's nothing coming
Only a fool would think someone could save you
The men at the factory are old and cunning
You don't owe nothing, so boy get runnin'
It's the best years of your life they want to steal
You grow up and you calm down
You're working for the clampdown
You start wearing blue and brown
And working for the clampdown
So you got someone to boss around
It makes you feel big now
You drift until you brutalize
Make your first kill now
In these days of evil presidentes
Working for the clampdown
But lately, one or two has fully paid their due
For working for the clampdown
Working for the clampdown"
"Alone, Together (Home Recording)",The Strokes,The Singles - Volume 01,"{'year': 2002, 'month': 9, 'day': 23}","Take a chance on living on
Except your man, he gave up He gave up)
When Lisa says, Time for me""
Bringing you down to his knees, chest down

Take me away, and this time it can change
Look over there, makes me wish for yourself
Taking your time, wish the hours went slow
You know that's the crutch, that's just what you let go. let go

Dream the size, place that there
Come try if the time is right

He subsides at the side of the place
He's got his own mind and he says that
He doesn't know, but he wants what he has
He'd just pretend that he was always just glad
I'd even notice when he'd walk with your hips
The world is over and I won't quit 'cause

I am on you, and I know we have tried
Remind me of you, so let's go back to your hive
Walking along, mean's they've seen that I cry
So link us, you and I know that I'll be right here, right here"
The Modern Age (Rough Trade Version),The Strokes,The Singles - Volume 01,"{'year': 2001, 'month': 1, 'day': 29}","Up on a hill, here's where we begin
This little story, a long time ago
Start to pretend, stop pretending
It seems this game is simply neverending

In the sun, sun, having fun, it's in my blood
I just can't help it
Don't want you to say no, let me go
Oh, let me ggggggggo, oh

Leaving just in time, stay there for a while
Rolling in the ocean, trying to catch her eye
Work hard and say it's easy, do it just to please me
Tomorrow will be different, so I'll pretend
I'll pretеnd I'm leaving

I feel so different now, wе train at AVA
I wish you hadn't stayed, my vision's clearer now but I'm unafraid
I'm flying overseas, no time to feel the breeze
Uh, too many varieties

Well, in the sun, sun, having fun, it's in my blood
I just can't help it
Don't want you here right now, let me go, ooh, oh
Why, let me ggggggggo on

Leaving just in time, stay there for a while
Rolling in the ocean, trying to catch her eye
Work hard and say it's easy, do it just to please me
Tomorrow it is different, and this is why I'm leaving"
Last Nite (Rough Trade Version),The Strokes,The Singles - Volume 01,"{'year': 2001, 'month': 1, 'day': 29}","Last night, she said
Oh, baby, I feel so down
Oh, it turns me off
When I feel left out""
So I walked out
Oh, little girl, I don't care no more
I know this for sure
I'm walking out that door

Well, I've been in town for just 'bout fifteen, oh, minutes now
And baby, I feel so down
Can't not know try
I've been walking for miles

And people, they don't understand
No, girlfriends, they can't understand
Your grandsons, they won't understand
On top of this, I ain't ever gonna understand

Last night, she said
Oh, baby, don't feel so down
Oh, it turns me off
When I feel left out""
So I turned 'round
Oh, baby, gonna be alright
It was a great big lie
'Cause I left that night, yeah!

Oh, it's alright, babe
Yeah!


And people, they don't undеrstand
No, girlfriends, they can't understand
In spacеships, they won't understand
On top of this, I ain't ever gonna understand

Last night, she said
Oh, baby, I feel so down
Oh, it turns me off
When I feel left out""
So I, I turned 'round
Oh, little girl, I don't care no more
I know this for sure
I'm walking out that door, yeah"
The Way It Is (Home Demo),The Strokes,The Singles - Volume 01,"{'year': 2003, 'month': 10, 'day': 13}","Say I'm not sorry, the wind blows my way
They are something too smart and too 
You see
I wish it was not true but that's the way it is
It's not your fault, that's the way it is
I'm sick of you, that's the way it is
And will always be"
Trying Your Luck (Village Sessions - Live),The Strokes,Hard to Explain/New York City Cops,"{'year': 2001, 'month': 6, 'day': 25}","They said you couldn't stay
You've seen it all before, I know
And sold you on their way
Oh, honey, that's okay

No harm, he's armed
Setting off all your alarms
I can't, they're trapped
I realized that I can't get this stuff back

The store fronts rarely change
At least I'm on my own again
Instead of anywhere, oh with you
But to me it's all the same, that's right

And I've lost my page again
I know this is surreal, but I'll try my luck with you
Oh, this life is on my side, oh, I am your one
Believe me, this is a chance, oh, oh

Let's see what is for sale
Sometimes I think I'm makin' it
Then I ain't too sure
It's never gonna be
It's sad, but I agree
The signal don't seem right
It lasts for just one night and then
I'm sorry that I said
That we were just good friends

No harm, he's armed
Setting off all your alarms
Entranced, I can't ever be there in time
I'll think about that

And I've lost my page again
I know this is surreal, but I'll try my luck with you
Oh, this life is on my side, oh, I am your one
Believe me, oh, this is a chance, oh, oh"
Take It or Leave It (Village Sessions - Live),The Strokes,Hard to Explain/New York City Cops,"{'year': 2001, 'month': 6, 'day': 25}","Leave me alone
I'm in control, I'm in control
And girls act too much and boys act too tough
Enough is enough
Well, on the minds of other men, I know she was

I said just take it or leave it
And take it or leave it, and take it or leave it
And take it or leave it, oh, just take it or leave it
And take it or leave it, oh, take it
Okay, you got it man, alright

I say, oh, he's gonna let you down
He's gonna let you down, he's gonna let you down
And gonna break your back for a chance
And gonna steal your friends, if he can
He's gonna win someday

I fеll off the track, now I can't go back
I'm not like that
Boys act too much, girls act too tough
Enough is enough
Wеll, on the minds of other girls, I know he was

I said just take it or leave it
And take it or leave it, and take it or leave it
And take it or leave it, oh, just take it or leave it
And take it or leave it, oh, take it

Oh, that's right, he's gonna let you down
He's gonna let you down, he's gonna let you down
And gonna break your back for a chance
And gonna steal your friends, if he can
He's gonna win someday, oh, he will"
