,Artist,Album,Release Date,Lyrics
Available,The National,Sad Songs for Dirty Lovers,"{'year': 2003, 'month': 9, 'day': 2}","Did you clean yourself
For me last night?
Put the water out and donned a marigold
In your hair to bring me here
And tie one on you

Did you dress me down and liquor me up
To make me last for the minute
When the red comes over you?
Like it does when you're filled with love
Or whatever you call it

Do you feel alone when I'm in my head
While you wait for me
To take my breath?
Do you still feel clean
When the only dirt is the dirt I left?
How can you blame yourself
When I did everything I wanted to?

You just made yourself available
You just made yourself available

Why did you dress me down?
Why did you dress me down?
Why did you dress me down?
Why did you dress me down?
Why did you dress me down?
Dress me down?
Why did you dress me down?
Dress me down?
Why did you dress me down?
Dress me down?
Dressed down and liquor me up?
And liquor me up?
And liquor me up?
And liquor me up?"
Underwater,The National,I Am Easy to Find,"{'year': 2019, 'month': 5, 'day': 17}",
Santa Clara,The National,The Virginia EP,"{'year': 2008, 'month': 5, 'day': 20}","I don't worry anymore
Nothing like I did before
I don't worry
I just watch them rolling back
I don't worry anymore
'Cause it's all right, all right to see a ghost
And I wanna see 'em go down in the river where they go
And I wanna see 'em rolling, rolling back
And I wanna see 'em go
'Cause it's all right, all right to see a ghost

I'm gonna run to the river
Kiss my hand and wave
I'm gonna run to the river
Gonna throw a blue bouquet
'Cause they're gonna be cool, happy, genius heroes
I'm gonna miss 'em so much

I will settle in and dream
Of a slow and funny scene
I will settle in and watch 'em rolling back
I will settle in and dream
'Cause it's all right, all right to see a ghost
And I wanna see 'em go down in the river where they go
And I wanna see 'em rolling, rolling back

I'm gonna run to the river
Kiss my hand and wave
Gonna run to the river
Gonna throw a blue bouquet
'Cause they're gonna be cool, happy, genius heroes
I'm gonna miss them so much
I'm gonna run to the river
Kiss my hand and wave
I'm gonna run to the river
Gonna send 'em on their way
'Cause they're gonna be cool, happy, genius heroes
I'm gonna miss them so much

Yeah, they're gonna be cool, happy, genius heroes
I'm gonna miss 'em so much"
Murder Me Rachael,The National,Sad Songs for Dirty Lovers,"{'year': 2003, 'month': 9, 'day': 2}","I saw my love with pretty boy
I saw my love with pretty boy

Murder me Rachael; I made a mistake
I loved her to ribbons
Loved her to ribbons
Murder me Rachael; I made a mistake
Murder me Rachael
Murder me Rachael

I saw my love with pretty boy
I saw my love with pretty boy
So say goodbye to pretty boy
Just say goodbye to pretty boy

Her pretty little ribbons
Her pretty little name
Sew it in my skin
Never go away
Her pretty little ribbons
Her pretty little name
I sew it in my skin
She'll never go away

I saw my love with pretty boy
I saw my love with pretty boy
So say goodbye to pretty boy
Just say goodbye to pretty boy
Tomorrow won't be pretty
Tomorrow won't be pretty

Love her to ribbons
Love her to ribbons
Love her to ribbons
Love her to ribbons
Love her, love her to ribbons
Love her to ribbons
Love her to ribbons
Love her to ribbons"
All Dolled-Up in Straps,The National,Cherry Tree,"{'year': 2004, 'month': 7, 'day': 20}","I think I saw you riding in a car
You looked happy for a woman
Black fingers in your mouth and a white
And a white pearl choker

My head plays it over and over
Don't interrupt me
I think I saw you reaching for a glass
With your lanky white arms
Nothing else moves that way. Are you kidding me?
My head plays it over and over
Don't interrupt me

All dolledup in straps, all colored in
Now, love, where have you been?
Dolledup in straps, all colored in
Now, love, where have you been?
Where have you been?

I think I saw you walking in the city
Hips like a boy's
The sun fell behind you and never stood up
My head plays it over and over
I think I heard you singing
Oh poor sky, don't cry on me
Did somebody break your heart again?
Oh poor sky, don't cry on me
Are you gonna fall apart again?""
My head plays it over and over

All dolledup in straps, all colored in
Now, love, where have you been?
Dolledup in straps, all colored in
Now, love, where have you been?
Where have you been?

Oh poor sky, don't cry on me
Did somebody break your heart again?
Oh poor sky, don't cry on me
Did somebody break your heart again?
Oh poor sky, don't cry on me
Are you gonna fall apart again?
Oh poor sky, don't cry on me
Are you gonna fall apart again?"
So Far Around the Bend,The National,Dark Was the Night,"{'year': 2009, 'month': 2, 'day': 16}","I know you're a serious lady
Living off a teacup full of cherries
Nobody knows where you are living
Nobody knows where you are
Take a bath and get high through an apple
Wanted to cry but you can't when your laughing
Nobody knows where you are living
Nobody knows where you are

You're so far around the bend
You're so far around the bend

I'll run through a thousand parties
I'll run through a million bars
Nobody knows where you are living
Nobody knows where you are
You've been humming in a daze forever
Praying for pavement to get back together
Nobody knows where you are living
Nobody knows where you are

You're so far around the bend
You're so far around the bend

There is no leaving New York
There is no leaving New York
There is no leaving New York
There is no leaving New York
There is no leaving New York
There is no leaving New York"
Dreaming,The National,Laugh Track,"{'year': 2023, 'month': 9, 'day': 18}","You're always where you leave yourself
Six feet in the sky
True love at your fingertips
Engineered for life

You can stop dreaming
You can stop dreaming

You're just the way you like yourself
Social, bright and promising
A perfect personality
Beyond imagination

You can stop dreaming, I'll dream for you
You can stop dreaming, it'll all come true
You can stop dreaming, I'll dream for you
You can stop dreaming

I sleep for an hour
I'm up for now
All this makes me think of you
With numbers in your eyes
I sleep for an hour
I'm up for now
I hate to count explosions
But I do it all night

You personalize everything
Everyone's emotions
It's always all about you
It's always selfdevotion

You can stop dreaming, I'll dream for you
You can stop dreaming, it'll all come true
You can stop dreaming, I'll dream for you
You can stop dreaming, it'll all come true
You can stop dreaming, I'll dream for you
You can stop dreaming"
Turn off the House,The National,Laugh Track,"{'year': 2023, 'month': 9, 'day': 18}","Put everything in boxes
Your head in a paper bag
Leave all the windows open
Leave the beds unmade

Tell them that you've gone to see
If you can find out what it means
When your mind leaves your body

Turn off the house
Turn off the house

Nothing you need to get back to
No one you need to see
Leave all the messages blue
Don't even look at the screen

Fullbody, gentle shutdown
So many people to let down
Don't еven think about me

Turn off the housе
Turn off the house

You're bailing out
You're free of it now


Fullbody, gentle shutdown
So many people to let down
Don't even think about me

Turn off the house
Turn off the house
Turn off the house
Turn off the house

You're bailing out
You're free of it now
You're bailing out
You're free of it now"
Lean,The National,The Hunger Games: Catching Fire (Original Motion Picture Soundtrack),"{'year': 2013, 'month': 11, 'day': 15}","Everybody knows the worlds about to end
Everybody wants to know what the end will be
Everybody wants to look before they leap
Everybody wants a sip of wine to drink
Everybody wants a little more time to think
Everybody needs a reason why they run
Everybody wants to know what they're running from
And I can see your fever's on the rise
I can see the waters in your eyes
And I can see the way the water leaks
Love will lead us all to smithereens
Dying is easy
I believe my love and my love relieves me
Dying is easy
I believe my love and my love relieves me
Said it was everything
Ahhhh
Everybody takes forever to fall asleep
Everybody's got a lie they don't want to keep
Everybody needs a prayer and needs a friend
Everybody knows the worlds about to end
And I can see your fever's on the rise
I can see the waters in your eyes
And I can see the way the water leaks
Love will lead us all to smithereens
Dying is easy
I believe my love and my love relieves me
Dying is easy
I believe my love and my love relieves me
You said it was everything
Ahhhh
And I'm going to let it in
Ahhhh
And I can see your fever's on the rise
I can see the waters in your eyes
And I can see the way the water leaks
Love will lead us all to smithereens
Dying is easy
I believe my love and my love relieves me
Dying is easy
I believe my love and my love relieves me
You said it was everything
Ahhhh
And I'm going to let it in
Ahhhh
Awesome eyes, I need
People all I lean
Awesome eyes, I need
People all I lean. (?)"
Crumble,The National,Laugh Track,"{'year': 2023, 'month': 9, 'day': 18}","If you say that it's true
But you don't know what to do
And it's only because you love me
If you tell me that you're sure
And it can't wait anymore
And it's only because you love me

I, I'm gonna crumble
I, I'm gonna crumble
If you say it like that, I'll die
If you say it like that, I'll probably cry
If you say it like that and don't wanna take it back
I'm gonna crumble

You say, Don't misread your words
Sometimes, they're gonna hurt""
And it's only because you love me
If you say you're well aware
Of that, but you don't care
And it's only because you love me

I, I'm gonna crumble
I, I'm gonna crumble
If you say it like that, I'll diе
If you say it like that, I'll probably cry
If you say it like that and don't wanna take it back
I'm gonna crumblе

Get yourself ready to catch what you can of me
Get yourself ready to pick me up
Get yourself ready to catch what you can of me
Get yourself ready to pick me up

If you say it without intention
You just thought that you should mention
And it's only because you love me
And you want to see me soon
Under less a children's moon
And it's only because you love me

I, I'm gonna crumble
I, I'm gonna crumble
If you say it like that, I'll die
If you say it like that, I'll probably cry
If you say it like that and don't wanna take it back
I'm gonna crumble

Get yourself ready to catch what you can of me
Get yourself ready to pick me up
Get yourself ready to catch what you can of me
Get yourself ready to pick me up"
Cold Girl Fever,The National,The National,"{'year': 2001, 'month': 10, 'day': 30}","Bottle eyes, glassy blue
I watch the rain come out of you
Sky is white with the flu
I'm terrified of losing you
If I go to the sea
I'll bring you down, down with me
If I go to the rain
You'll never see me again

You've got cold girl fever
You've got cold girl fever

I promised to leave if you ever went cold
Then leave when I'm sleeping, you told me
Put your spine in your back and your arms in your coat
Don't hold on to me when there's nothing to hold

You've got cold girl fever
You've got cold girl fever

It's not what you said, but that's what you meant
I'm losing my baby on promises kept
What are you for? What are you for?
What are you for now that I have hardcore?
What are you for now that I have hardcore?

You've got cold girl fever
You've got cold girl fever
"
Tour Manager,The National,Laugh Track,"{'year': 2023, 'month': 9, 'day': 18}","Alice, do what you can
To get me out of this plan tonight
Maybe you can say I
Wanted to make it, but I won't get back in time
It's beautiful how you can
Find a good excuse for anything
None of them are cheap, but
How long can you keep on covering?

Play it like it's nothin', Alice
Nothin'
Play it like it's nothin', Alice
Nothin'

I don't wanna talk about it, don't like the way it sounds
Wanna keep it kinda quiet, gonna try to keep it down
I know you know what I mean, you've seen me here before
Say the bubble left without me and don't say anymore

Let me know when you're free
I gotta tell you something I beliеve in
It came to me whilе I was
Waking up from something I was dreaming
It's beautiful how we can
Find a good excuse for anything
None of them are cheap, but
How long can we keep on covering?

Play it like it's nothin', Alice
Nothin'
Play it like it's nothin', Alice
Nothin'

I don't wanna talk about it, don't like the way it sounds
Wanna keep it kinda quiet, gonna try to keep it down
I know you know what I mean, you've seen me here before
Say the bubble left without me and don't say anymore

Play it like it's nothin', Alice
Nothin'
Play it like it's nothin', Alice
Nothin'"
It Never Happened,The National,Sad Songs for Dirty Lovers,"{'year': 2003, 'month': 9, 'day': 2}","We look younger than we feel
And older than we are
And now nobody's funny
No god, they took our fashion week
That's a real bad thing
'Cause we have scars to cover

Now I forget how to think
So crack my skull
Rearrange me

Lover put me in your beautiful bed
And cover me
Lover put me in your beautiful bed

Nothing made a sound in Williamstown that night
And all the air was empty
Then what to my wondering eyes should appear
Nothing, 'cause nothing ever happens here

Now I forget how to think
So crack my skull
Rearrange me

Lover put me in your beautiful bed
And cover me
Lover put me in your beautiful bed

Nothing ever happened here
Nothing ever happened here
Bad things never happen to the beautiful
Nothing ever happened here"
"You’ve Done It Again, Virginia",The National,The Virginia EP,"{'year': 2008, 'month': 5, 'day': 20}","You had fun, but you couldn't get him out of the car
I guess mamma's boys only go so far
You went in and put a record on
To make it sound like someone was home
And thanked yourself for pouring yourself a drink

Try to figure out and laugh yourself to the showers
Burn yourself alive and join the monster squad
They say in this place you can reinvent yourself

Well you've done it again, Virginia
Made another masterpiece while I was dreaming
How does it feel to feel like you?
Brilliant sugar, brilliant sugar, brilliant sugar, turn over

A cool, tall, drink of water is all you ever wanted to be
If you had another wish to wish, you'd be fun and moving
But you can't talk to people right, you can't tell a story
You're tall, longlegged, and your heart's full of liquor
And me and everybody are just ice in a glass

Try to figure out and laugh yourself to the showers
Burn yourself alive and join the monster squad
They say in this place you can reinvent yourself

Well you've done it again, Virginia
Made another masterpiece while I was dreaming
How does it feel to feel like you?
Brilliant sugar, brilliant sugar, brilliant sugar, turn over

Well you've done it again, Virginia
Made another masterpiece while I was dreaming
How does it feel to feel like you?
Brilliant sugar, brilliant sugar, brilliant sugar, turn over"
Reasonable Man (I Don’t Mind),The National,Cherry Tree,"{'year': 2004, 'month': 7, 'day': 20}","A quiet love is better than none
And I don't mind losing a friend to a friend
If only to be a reasonable man
And I don't mind waiting if it's for the best
A careful heart is better than none
I don't mind painting my back with the past
Pictures in resolute pain
Smoothing the laugh o'er the lane
But if it happens to you
The same kind of deal
I recommend fire
Instead of the fool
I don't mind shaking your hand at the door
If only to be a resolute man Pictures in resolute pain)
If only to be a resolute man
If only to be a resolute man
But if it happens to you
The same kind of deal
I recommend fire
Instead of the fool
I don't mind shaking your hand at the door
If only to be a resolute man Pictures in resolute pain)
If only to be a resolute man
If only to be a resolute man
If only to be a reasonable man
If only to be a reasonable man"
"Driver, Surprise Me",The National,Alligator (Limited Expanded Edition),"{'year': 2005, 'month': 4, 'day': 12}","Put the pervert in a suit
Take him out and light him up
Get him out of your system and warm
Your brand new bones

Sweep him in a shopping bag
Call a car and take him slow through NoLIta
Driver, surprise me

Any rose red whore
With impeccable taste
Will take the place over and let him go
Driver, surprise me

Whatever works for you
I'm brand new, reinvented
Without a scratch
Daisyfresh and arrowstraight

That's a beautiful name
Can I take it?
Cause I don't remember anyone
And nothing reminds me

I'm a brand new house
The red girl swings somewhere else
Driver, surprise me

Any rose red whore
With impeccable taste
Will take the place over, let him go
Will let him blow in the eyes
Will let him float in the drinks
Of the beautiful boys and the beautiful girls

I'll find her jewelry in my room
I'll find her voice in my mouth
I'll wear her clothes until she comes home
I'll find her number in my phone

Driver, darling, driver
Driver, darling, driver
Driver, darling, driver
Never take me home

I'll find her jewelry in my room
I'll find her voice in my mouth
I'll wear her clothes until she comes home"
The Perfect Song,The National,The National,"{'year': 2001, 'month': 10, 'day': 30}","Ten years older than I was
When I brought you down to see
What I thought would make you fall in love
Where an old canal would dream
Someday, man, I'm gonna be no different than the other rivers""
I tried to look at you but I couldn't break the ice
We stood out there for an hour freezing
You put your hand around my back
I guess you thought I needed that

I never tried to find you
I hope you don't remember me
But I hope you're not alone

You wanted me to take you home
You said you'd rather be alone
I never thought of that
The car was warm and we had wine
But I couldn't find the perfect song
Now I own furniture, a , and crow's feet
And I can't even remember the car
Sometimes I can feel your weight when I close my eyes
Seven times I was under you

I never tried to find you
I hope you don't remember me
But I hope you're not alone
And I, don't wanna know what you're thinking
I'm looking out the window
Just drinking, drinking, drinking, drinking, drinking

Shallow frame and shaky sticks but I know there's a river in me
Shallowminded adult tricks but I know there's a river in me
Shallow frame and shaky sticks but I know there's a river in me

I never tried to find you
I hope you don't remember me
But I hope you're not alone
And I don't wanna know what you're thinking
I'm looking out the window
Just sitting there
Sitting down and fucking drinking"
Coat on a Hook,The National,Laugh Track,"{'year': 2023, 'month': 9, 'day': 18}","Don't leave me here at this party
Like a coat on a hook
Two days, we're still not talking
You're the opposite of an open book
Come back for me
Everyone's nervous and looking at their feet
I ask the same questions
To everyone I see

What am I missing? Where have you been?
What if they ask me about it? Where would I begin?
Friendships are melting, nothing is helping
Nothing's worth keeping, promises cheapen

From the beginning, I've had you
In my mind
Been dеad slow swimming to you
In the dead low tide
This isn't your problеm, believe me
I know how I sound
Don't feel like myself anymore
When you're not around

Friendships are melting, nothing is helping
Nothing's worth keeping, promises cheapen
Two years since I saw you last curling your
Hair with your pistol, telling me not to be
So melodramatic
I'll be waving red flashlights on a roof on an island
You always come back from things like this

Don't leave me here at this party
Like a coat on a hook
Two days, we're still not talking
You're the opposite of an open book
Come back for me
Everyone's nervous and looking at their feet
I ask the same questions
To everyone I see

Where are the ninetynines? Everyone's missing
It's like a confession with nobody listening
Friendships are melting, nothing is helping
Nothing's worth keeping, promises cheapen
Two years since I saw you last curling your
Hair with your pistol, telling me not to be
So melodramatic
It warms my face and gets my hands to open
Snakes in the water paths of our silverware soften
Like it says on the prescription
Don't leave me here at this party
Like a coat on a hook"
Theory of the Crows,The National,The National,"{'year': 2001, 'month': 10, 'day': 30}","Where crybabies cry in the United States
Bright white on both sides like a plate
Nobody listens and nobody should
That'd be a waste of attention
Not enough money to buy a PC
So I'll come in this weekend, asleep on my feet
And if I forget you, I'll have nobody left to forget
I guess that's what assholes get

I traded my daylight
For a career

But I need you to disprove
My theory of the crows

Pouring my fingers across the keys
Will someone review my salary, please
I'm selling my time to the man who sells style
That time should be mine to waste on you
I'll suck off investors, I'll suck off VCs
I'm losing my posture from time on my knees
They treat me so well cause I'll do anything
It's in the nature of service

But I'll need you to disprove
My theory of the crows

Kids of the wealthy are raised by the poor
You send daughters to Los Angeles and New York
I need mine to see me when I wake up
I need mine to know that I'm what they come to

That I'm what they come to
That I'm what they come to
That I'm what they come to
When they come home"
Blank Slate,The National,The Virginia EP,"{'year': 2007, 'month': 4, 'day': 30}","I was home entertaining guests
When I fell off the chair and cracked open my head
Bees flew out and they flew up their skirts
'Cause they wanted to travel the world
I was home entertaining guests
When I fell off the chair and cracked open my head
Bees flew out and they flew up their skirts
'Cause they wanted to travel the world

But I keep it upstairs
Keep it upstairs for the grand finale
I keep it upstairs
Gonna be a blank slate, gonna wear a white cape
But I keep it upstairs
Gonna jump out of a cake with my heart on a string
Keep it upstairs, keep it upstairs
Keep it upstairs

I go out looking in parked cars
For somebody famous to kidnap and love
Beat off the army with a tennis racket
I go out looking in parked cars
For somebody famous to kidnap and love
Beat off the army with a tennis racket
That's my whole plan

But I keep it upstairs
Keep it upstairs for the grand finale
I keep it upstairs
Gonna be a blank slate, gonna wear a white cape
But I keep it upstairs
Gonna tackle young girls off their beautiful bikes
But I keep it upstairs, keep it upstairs
Keep it upstairs

Oh no, I thought I'd be by now
My head is a buzzing threestar hotel
Oh no
Oh no, oh no, no, no, no

But I keep it upstairs
Keep it upstairs for the grand finale
I keep it upstairs
Gonna be a blank slate, gonna wear a white cape
But I keep it upstairs
Gonna jump out of a cake with my heart on a string
Keep it upstairs, keep it upstairs
Keep it upstairs
Oh no, I thought I'd be by now
My head is a buzzing threestar hotel
Oh no
Oh no, oh no, no, no, no, no
No way that I thought I'd be by now
My head is a buzzing threestar hotel
Oh no
Oh no, oh no, no, no, no, no"
Beautiful Head,The National,The National,"{'year': 2001, 'month': 10, 'day': 30}","You're walking taller than you should
The air is thin around your beautiful head
You're saying things with your mouth to me
That I don't recognize
You're aware of yourself lately

Redefining yourself
Designing yourself
You haven't looked at me forever
Got a diagram of your associations
A strategy
You're weighing your options
What would you trade me for?
You're measuring me lately
And I can tell
And I can tell I'm losing weight
You're measuring me lately
You're dressing me

Do not tell me I've changed
You're just raising your standards
Do not give me away
I am the same
I am the same

Have you found him?
Have you told him everything?
Does he say he feels bad about all this?
You've shown tenderness for me
Tenderness for me
To him

Do not tell me I've changed
You're just raising your standards
Do not give me away
I am the same
I am the same"
Fashion Coat,The National,Sad Songs for Dirty Lovers,"{'year': 2003, 'month': 9, 'day': 2}","Don't you think I look pretty anymore
I'll do everything to you, but I can hardly come
'Cause I'm so afraid of you, falling
I die fast in this city
Outside I die slow
I'm not stupid, I swear
I read the foreign news to understand my nation
You get two options in the You Estates
Black city bloodbath or white country rape
I die fast in this city
Outside I die slow
I die fast in this city
Outside I die slow
Everywhere I am is
Just another thing
Without you in it
Oh, everywhere I am is
Just another thing
Without you in it
Yeah, everywhere I am is
Just another thing
Without you in it
Yeah, everywhere I am is
Just another thing
Without you in it"
Never Tear Us Apart,The National,Songs for Australia,"{'year': 2020, 'month': 2, 'day': 27}","Don't ask me
What you know is true
Don't have to tell you
I love your precious heart

I, I was standing
You were there
Two worlds collided
And they could never tear us apart

We could live
For a thousand years
But if I hurt you
I'd make wine from your tears
I told you
That we could fly
Cause we all have wings
But some of us don't know why

I, I was standing
You were there
Two worlds collided
And they could never, ever tear us apart

I, I was standing
You were there
Two worlds collided
And they could never ever tear us apart

I, I was standing
You were there
Two worlds collided
And they could never tear us apart

You was standing
I was there
Two worlds collided
And they could never tear us apart

I was standing
You were there"
American Mary,The National,The National,"{'year': 2001, 'month': 10, 'day': 30}","Give my jewelry to the army
My silverware and jeans
Give my love to your family
Tell them anything

Give yourself to anyone
Give yourself away
Don't be a nightingale
For anyone's space to fill

If I could, I'd be your star again
Fall across your falling sky

It takes a lot of little rain
To make you feel like nothing
Anything, anything you care to do
Do to me for everything I did for you
Nothing

I didn't try to take your love away
I just never knew I had it

There is nothing you can say
To ever make me want you
American
There is nothing you can say
To ever make me leave you
American

American Mary

If you kiss me, kiss me with your silver eyes
Don't look at me like someone you don't recognize
I didn't try to do this
Your arms around my shoulder blades
Are useless

There is nothing you can say
To ever make me want you
American
There is nothing you can say
To ever make me leave you
American
American Mary
American Mary"
Without Permission,The National,The Virginia EP,"{'year': 2008, 'month': 5, 'day': 20}","Oh, well I just don't know
How you could go without permission
'Cause where, if you're not there?
Well I just don't care for this omission

Every moment brings me down when you're not around
But all I'm asking for is come back for just one day

So where did you go
And do you now know how to be happy?
'Cause here, well, it's pretty clear
When you're not near me, I am unhappy

Every moment brings me down when you're not around
But all I'm asking for is come back for just one day
I'll make it worth the while, just to see your smile
That's all I'm asking for

Oh I've come to know
You had to go without permission
'Cause it was how, how I wore you down
And how I dragged you 'round my sole ambition

Every moment brings me down when you're not around
But all I'm asking for is come back for just one day
I'll make it worth the while just to see your smile
That's all I'm asking for, my dear"
Patterns of Fairytales,The National,Sad Songs for Dirty Lovers,"{'year': 2003, 'month': 9, 'day': 2}","I guess you must be somewhere breathing
Where skin and everything still know what they are for
And blood remembers where to go
I fell in love with you, no matter what you say
But you were right about the reasons
To turn a magdeline into the month of May
I shoulda known the magdeline was me
So I'm turning on the stereo
And I'm lining up the names
On the mixes I made before you
And I'm turning into fairytales
With glitter and some glue
Everything we ever planned
To ever do
Tonight there isn't any light under your door
I guess you must be somewhere breathing
In patterns unfamiliar to the one you're underneath
I pinned those patterns in my coat
So I'm turning on the stereo
And I'm turning into fairytales
Yes, I'm turning on the stereo
And I'm turning into you
I fell in love with you"
Maybe Not,The National,Spotify Singles,"{'year': 2017, 'month': 11, 'day': 15}","There's a dream that I see, I pray it can be
Look cross the land, shake this land
A wish or a command
Dream that I see, don't kill it, it's free
You're just a man, you get what you can

We all do what we can
So we can do just one more thing
We can all be free
Maybe not in words
Maybe not with a look
But with your mind

Listen to me, don't walk that street
There's always an end to it
Come and be free, you know who I am
We're just living people

We won't have a thing
So we got nothing to lose
We can all be free
Maybe not with words
Maybe not with a look
But with your mind

You've got to choose a wish or command
At the turn of the tide, is withering thee
Remember one thing, the dream you can see
Pray it to be, shake this land

We all do what we can
So we can do just one more thing
We won't have a thing
So we've got nothing to lose
We can all be free
Maybe not with words
Maybe not with a look
But with your mind
But with your mind"
Walk Off,The National,High Violet (Expanded Edition),"{'year': 2010, 'month': 11, 'day': 22}","Every house on the street will get on their feet
Carry the sleepers out into the weather
From the violet cities
The violet cities

They'll turn on their lights and open their eyes
Drop to their knees and they'll drink from the river
In the violet cities
The violet cities

On and on, they'll lead us on and
On and on, they'll lead us on
We'll all get high and walk off
Into the country, ridiculous country
Where the blue sky will smother us
Believe me, believe me, believe me
The blue sky will smother us

They'll open their doors and they'll sing to the sun
We don't know anymore how to glitter, we come
From the violet cities
The violet cities

If we stand there and stare and everyone's calm
They may never find out that we came here at all
From the violet cities
The violet cities

On and on, they'll lead us on and
On and on, they'll lead us on
We'll all get high and walk off
Into the country, ridiculous country
Where the blue sky will smother us
Believe me, believe me, believe me
The blue sky will smother us
Believe me, believe me, believe me"
Trophy Wife,The National,Sad Songs for Dirty Lovers,"{'year': 2003, 'month': 9, 'day': 2}","No, no one's lover
No matter what they say
Lovers know they are the ones
Who one day have to go
Trophy wives, I know they wander
And find a young, young man
Trophy wives, I know they wander
One time you were a good rabbit
To all the girls
And all their lovely mothers
You tried a piece of everything
Now nothing turns you on
Trophy wives, I know they wander
And find a young young man
Trophy wives, I know they wander
Run, run, baby, I don't feel alive
But I'm pretty and I'm pretty sure
I'm gonna be alright to drive
To New Jack City for a younger man
With a better brain
I, I fell in love with you
No matter what you say
But you were right about the reasons
I don't want to be
What I'm becoming
Your trophy wife, I know they wander
And find a young, young man
Your trophy wife
I know they wander
And find a young man
Your trophy wife
I know they wander"
Son,The National,The National,"{'year': 2001, 'month': 10, 'day': 30}","And if you follow me, son
The wind'll wrap around you
Carry you from the ground
You will never be alone
Your weight will turn to sunlight
That's falling on a girl
You're still inside the world
She's reading books from empty women
They're giving beauty tips from empty hips

And how is the water of the rain
And how is the air of the wind
And how are the arms of your mother
She's holding you in

Watch them as they try to fly their kites inside their bedrooms
That were only built for drinking
Your thoughts, they never lasted long when you were under the sky
Above it you can hold a thought forever

And how is the water of the rain
And how is the air of the wind
And how are the arms of your mother
She's holding you in

And how is the water of the rain
And how is the air of the wind
And how are the arms of your mother
She's holding you in
She's holding you in Hey, hey, hey, hey)
She's holding you in Hey, hey, hey, hey)

Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey"
Somebody Desperate,The National,Cyrano (Original Motion Picture Soundtrack),"{'year': 2021, 'month': 12, 'day': 3}","Why can't I say anything?
It never has no meaning
I can't breathe, I can't speak
I don't know what I'm feeling

That wasn't me, I don't know who that was
That was somebody desperate, someone in love
Why can't I tell anybody the truth?
I'm somebody desperate, I don't know what to do

You have no idea, do you?
But I do
I just don't know what to say
'Cause I'm so, so afraid

That wasn't me, I don't know who that was
That was somebody desperate, someone in love
Why can't I tell anybody the truth?
I'm somebody desperate, I'm somebody just like you

I know you won't understand what I'm going through, but I do
Sometimes I think you're my twin, sometimes I'm so confused

That wasn't me, I don't know who that was
That was somebody desperate, someone in love
Why can't I tell anybody the truth?
I'm somebody desperate, I don't know what to do

I just don't wanna lose you
But I do
I always do"
Thirsty,The National,Sad Songs for Dirty Lovers,"{'year': 2003, 'month': 9, 'day': 2}","As far as I can tell
I'm nothing like a princess
But today I find myself
Curling up behind the house
There's nothing in the air today
Now I know I'm not so important

Take these girly arms
And ever keep me
Take these girly arms
And ever keep me

I don't have a hawk in my heart
No dumbass dove in my brain
I don't have a hawk in my heart
No dumbass dove in my dumbass brain

Take these girly arms
And ever keep me
Take these girly arms
And ever keep me

I don't have a hawk in my heart
No, I don't have a hawk in my heart
No, I don't have a hawk in, I don't have a hawk in, I don't have a hawk in my heart
No, I don't have a hawk in my heart
I don't have a hawk in my heart
No, I don't have a hawk in, I don't have a hawk in, I don't have a hawk in my heart
I don't have a hawk in my heart
In my heart, In my heart I don't have a hawk in my heart)
No, I don't have a hawk in my heart"
Anna Freud,The National,The National,"{'year': 2001, 'month': 10, 'day': 30}","Everyone is watching
But nobody is watching for you
I don't wanna turn it on
It only makes me sad for you
I know you can play piano
That was just a talent show
They'll never know you like I know you
I never wanted you to go

You're on the rocks in a twopiece suit
In a dead location on the dying scene
You gave Lawrence a full salute
Texas brought them to their knees
Indiana pushes you on the stairs
Your independent declaration sounded too much like a prayer

But I'll wake up and wait there for you
I'll wait there for you

Anna Freud
No confidence in Anna
In Anna Freud

Remember what they said to you
Everyone will know us now
We love you babe, you make us proud
Don't come home without the crown
Don't come back to Lawrence town
We always knew you'd let us down
Don't come back without the crown

Anna Freud
No confidence in Anna
In Anna Freud
Anna Freud
No confidence in Anna
In Anna Freud

But I'll wake up and wait there for you
I'll wait there for you"
Bitters & Absolut,The National,The National,"{'year': 2001, 'month': 10, 'day': 30}","Sweetie, you don't look so good
Your bottom lip is bleeding
I cut it on your collarbone
Go on, go back to sleep
Sugar, who were you thinking of?
You woke me with your breathing
Honey, how am I supposed to tell?

If I were a spy in the world inside your head
Would I be your wife in a better life you led?

Thought I saw you on the stairs
Of this American century
I went up through all years
You were years ahead of me
Remember when you dipped your hand?
I never saw it coming
You took the wind out of me

If I were a spy in the world inside your head
Would I be your wife in a better life you led?

I'd do better than you do
I'd do better than you ever will
When I am on bitters and Absolut

If I were a spy in the world inside your head
Would I be your wife in a better life you led?

I'd do better than you do
I'd do better than you ever will
When I am on bitters and Absolut
When I am on bitters and Absolut
"
