,Artist,Album,Release Date,Lyrics
Paint a Vulgar Picture,The Smiths,"Strangeways, Here We Come","{'year': 1987, 'month': 9, 'day': 28}","At the record company meeting
On their hands, a dead star
And, oh, the plans they weave
And, oh, the sickening greed

At the record company party
On their hands, a dead star
The sycophantic slags all say
I knew him first, and I knew him well""
Reissue, repackage, repackage
Reevaluate the songs
Double pack with a photograph
Extra track and a tacky badge

Alist, playlist
Please them, please them, please them""
Sadly, this was your life
But you could have said no if you'd wanted to
You could have said no if you'd wanted to
BPI, MTV, BBC
Please them, please them""
Sadly, this was your life
But you could have said no if you'd wanted to
You could have walked away, couldn't you?

I touched you at the soundcheck
You had no real way of knowing
In my heart, I begged Take me with you
I don't care where you're going""
But to you, I was faceless, I was fawning, I was boring
A child from those ugly new houses
Who could never begin to know
Who could never really know


Best of, most of, satiate the need
Slip them into different sleeves
Buy both, and feel deceived
Climber, new entry, reentry
World tour, Media whore""
Please the Press in Belgium!""
This was your life
And when it fails to recoup? Well, maybe
You just haven't earned it yet, baby

I walked a pace behind you at the soundcheck
You're just the same as I am
What makes most people feel happy
Leads us headlong into harm
So, in my bedroom in those ugly new houses""
I danced my legs down to the knees
But me and my true love""
We will never meet again
At the record company meeting
On their hands, at last, a dead star
But they can never taint you in my eyes
They can never touch you now
No, they cannot hurt you, my darling
They cannot touch you now
But me and my true love""
Will never meet again, uh

applause*"
Death of a Disco Dancer,The Smiths,"Strangeways, Here We Come","{'year': 1987, 'month': 9, 'day': 28}","The death of a disco dancer
Well, it happens a lot 'round here
And if you think peace is a common goal
That goes to show how little you know

The death of a disco dancer
Well, I'd rather not get involved
I never talk to my neighbour
I'd rather not get involved

Ohohohoh)
Ohohohohoh)

Love, peace and harmony?
Love, peace and harmony?
Oh, very nice, very nice
Very nice, very nice
But maybe in the next world
Love, peace and harmony?
Love, peace and harmony?
Oh, very nice, very nice
Very nice, very nice, very nice
But maybe in the next world, maybe in the next world
Maybe in the next world
Love, peace and harmony?
Love, peace and harmony?
Oh, very nice, very nice, very nice
But maybe in the next world
Maybe in the next world

The next world, the next world)
The next world, the next world)
The next world, the next world
Ohohohah
The death of a disco dancer
The death of a disco dancer
The death of a disco dancer
"
Unhappy Birthday,The Smiths,"Strangeways, Here We Come","{'year': 1987, 'month': 9, 'day': 22}","I've come to wish you an unhappy birthday
I've come to wish you an unhappy birthday
Cause you're evil
And you lie
And if you should die
I may feel slightly sad
But I won't cry)
Loved and lost
And some may say
When usually it's nothing
Surely you're happy
It should be this way?

I say No, I'm gonna kill my dog""
And May the lines sag, may the lines sag heavy and deep tonight""

I've come to wish you an unhappy birthday
I've come to wish you an unhappy birthday
Cause you're evil
And you lie
And if you should die
I may feel slightly sad
But I won't cry)
Loved and lost
And some may say
When usually it's Nothing
Surely you're happy
It should be this way?

I said No""
And then I shot myself
So, drink, drink, drink
And be ill tonight

From the one you left behind
From the one you left behind
From the one you left behind
From the one you left behind
Behind
Behind
Behind
Behind
Behind
Behind
Oh, unhappy birthday
Behind
Behind
Behind"
Stretch out and Wait,The Smiths,Louder Than Bombs,"{'year': 1985, 'month': 3, 'day': 18}","On the highrise estate
What's at the back of your mind?
On a three day debate, on a highrise estate
But what's at the back of your mind?
Two icycold hands conducting the way
It's the Eskimo blood in my veins
Amid concrete and clay and general decay
Nature must still find a way
So, ignore all the codes of the day
Let your juvenile impulses sway
This way and that way, and this way and that way
God, how sex implores you
To let yourself lose yourself

Stretch out and wait, stretch out and wait
Let your puny body lie down, lie down
As we lie, you say
As we lie, you say
Stretch out and
Stretch out and wait, stretch out and wait
Let your puny body lie down, lie down

As we lie, you say
Will the world end in the night time?""
I really don't know
Or will the world end in the day time?""
I really don't know
And is there any point ever having children?""
Oh, I don't know
All I do know is we're here and it's now

So, stretch out and wait, stretch out and wait
There is no debate, no debate, no debate
How can you consciously contemplate
When there's no debate, no debate?
Stretch out and wait
Stretch out and wait
Stretch out and wait

Wait
Wait
Wait
Wait"
Accept Yourself  (David Jensen Session 25/08/83),The Smiths,Hatful of Hollow,"{'year': 1984, 'month': 11, 'day': 12}","Every day you must say
So how do I feel about my life
Anything is hard to find
When you will not open your eyes
When will you accept yourself?

I am sick and I am dull and I am plain
How dearly I'd love to get carried away
Oh, but dreams have a knack of just not coming true
And time is against me now

Oh, who and what to blame?
Oh, anything is hard to find
When you will not open your eyes
When will you accept yourself?
For heaven's sake
Anything is hard to find
When you will not open your eyes
Every day you must say
Oh, how do I feel about the past?""

Others conquered love, but I ran
I sat in my room and I drew up a plan
Oh, but plans can fall through, as so often they do
And time is against me now

And there's no one left to blame
Tell me when will you
When will you accept your life?
The one that you hate
For anything is hard to find
When you will not open your eyes
Every day you must say
Oh, how do I feel about my shoes?""

They make me awkward and plain
How dearly I would love to kick with the fray
But I once had a dream and it never came true
And time is against me now
Time is against me now

And there's no one but yourself to blame
Anything is hard to find
When you will not open your eyes
Anything is hard to find
For heaven's sake
Anything is hard to find
When you will not open your eyes
When will you accept yourself?
When?"
Is It Really So Strange?,The Smiths,Louder Than Bombs,"{'year': 1987, 'month': 3, 'day': 30}","I left the North, I travelled South
I found a tiny house and I can't help the way I feel
Oh yes, you can kick me, and you can punch me
And you can break my face
But you won't change the way I feel
'Cause I love you

And is it really so strange?
Oh, is it really so strange?
Oh, is it really so, really so strange?
I say no, you say yes
And you will change your mind

I left the South, I travelled North
I got confused, I killed a horse, I can't help the way I feel
Oh yes, you can punch me and you can butt me
And you can break my spine
But you won't change the way I feel
'Cause I love you

And is it really so strange?
Oh, is it really so strange?
Oh, is it really so, really so strange?
I say no, you say yes
But you will change your mind

I left the North again, I travelled South again
And I got confused, I killed a nun, I can't help the way I feel
I can't help the way I feel
I can't help the way I feel
I lost my bag in Newport Pagnell

Why is the last mile the hardest mile?
My throat was dry, with the sun in my eyes
And I realised, I realised, I could never
I could never, never, never go back home again"
London,The Smiths,The World Won’t Listen,"{'year': 1987, 'month': 1, 'day': 26}","Smoke lingers 'round your fingers
Train, heave on to Euston

Do you think you've made
The right decision this time?
Ohh

You've left your tired family grieving
And you think they're sad because you're leaving
But did you see the jealousy in the eyes
Of the ones who had to stay behind?

And do you think you've made
The right decision this time?

You've left your girlfriend on the platform
With this really ragged notion that you'll return
But she knows that When he goes, he really goes""

And do you think you've made
The right decision this time?"
Death at One’s Elbow,The Smiths,"Strangeways, Here We Come","{'year': 1987, 'month': 9, 'day': 28}","Oh, Glenn, oh, Glenn
Don't come to the house tonight
Oh Glenn
Because there's somebody here who really, really loves you
Oh, Glenn, stay home
Be bored, It's crap, I know
Tonight
Oh, Glenn, oh, Glenn
Don't come to the house tonight
Oh, Glenn, oh, Glenn
Don't come to the house tonight
Because there's somebody here Who'll take a hatchet to your ear
The frustration it renders me hateful, oh...
Oh, don't come to the house tonight
Oh, don't come to the house tonight
Because you'll slip on the trail of all my sad remains
That's why, that's why goodbye my love, goodbye my love
Goodbye my love, goodbye my love
Goodbye my love, goodbye my love
Goodbye my love, goodbye my love"
Jeane,The Smiths,This Charming Man - Single,"{'year': 1983, 'month': 10, 'day': 31}","Jeane
The lowlife has lost its appeal
And I'm tired of walking these streets
To a room with its cupboard bare
Jeane
I'm not sure what happiness means
But I look in your eyes
And I know that it isn't there

We tried, we failed
We tried and we failed
We tried and we failed
We tried and we failed
We tried

Jeane
There's ice on the sink where we bathe
So how can you call this a home
When you know it's a grave
But you still hold the greedy grace
As you tidy the place
But it will never be clean, Jeane

We tried, we failed
We tried and we failed
We tried and we failed, we tried and we failed
We tried

Cash on the nail Ahha!)
It's just a fairy tale
And I don't believe in magic anymore, Jeane
But I think you know
I really think you know
I think you know the truth, Jeane

Noohohohoh, ohohohoh, ohohohoh)
No heavenly choir
Not for me and not for you
Because I think that you know
I really think you know
I think you know the truth, Jeane

That we tried and we failed
That we tried and we failed
We tried and we failed
We tried and we failed
Oh Jeane"
I Keep Mine Hidden,The Smiths,Stop Me - EP,"{'year': 1987, 'month': 8, 'day': 10}","Hate, love and war
Force emotions to the fore
But not for me of course, of course
I keep mine hidden

I keep mine hidden
But it's so easy for you
Because you let yours flail
Into public view
Ohh, ohohoh

Yellow and green, a stumbling block
I'm a twentydigit combination to unlock
With a past where to be touched
Meant to be mental

I keep mine hidden
The lies are so easy for you
Because you let yours slide
Into public view

Use your loaf!)"
Work Is a Four-Letter Word,The Smiths,Stop Me - EP,"{'year': 1987, 'month': 8, 'day': 10}","Loving you is driving me crazy
People say that you were born lazy
'Cause you say that
Work Is A FourLetter Word

So change your life
There is so much I know
That you can do
Come and see

Wideawake
And take all of this love
That is waiting for you
If you stay
I'll stay right beside you
And my love
May help to remind you
To forget that work is a four letter word
I don't need
A house that's a showplace
I just feel
That we're going no place
While you say that work is a four letter word

So change your life
There is so much I know
You can do
Come and see

Wideawake
And take all of this love
That is waiting for you
If you stay
I'll stay right beside you
And my love
Might help to remind you
To forget that
Work Is A FourLetter Word
Oh, I don't need
A house that's a showplace
I just feel
That we're going no place
While you say that
Work Is A FourLetter Word

So change your life
There is so much I know
That you can do
Please come and see
Wideawake
And take all of this love
That is waiting for you"
What Difference Does It Make? (John Peel Session 18/05/83),The Smiths,Hatful of Hollow,"{'year': 1984, 'month': 10, 'day': 1}","All men have secrets and here is mine
So let it be known
We have been through hell and high tide
I can surely rely on you
And yet you start to recoil
Heavy words are so lightly thrown
But still I'd leap in front of a flying bullet for you

So, what difference does it make?
So, what difference does it make?
It makes none
But now you have gone
And you must be looking very old tonight

The devil will find work for idle hands to do
I stole and I lied, and why?
Because you asked me to
But now you make me feel so ashamed
Because I've only got two hands
Well, I'm still fond of you, ohhooh

So, what difference does it make? Oh
So, what difference does it make? Ohho
It makes none
But now you have gone
And your prejudice won't keep you warm tonight

Oh, the devil will find work for idle hands to do
I stole, and then I lied
Just because you asked me to
But now you know the truth about me
You won't see me anymore
Well, I'm still fond of you, ohhooh

But no more apologies
No more apologies, oh
I'm too tired
I'm so very tired
And I'm feeling very sick and ill today
But I'm still fond of you, ohhooh
Oh, my sacred one
Oh, oh, oh
Oh, oh, oh
Oh, oh, oh
Oh, oh, oh
Oh, oh, oh
Oh, oh, oh
Oh, oh, oh
Oh, oh, oh"
This Charming Man (John Peel Session 14/09/83),The Smiths,This Charming Man - Single,"{'year': 1983, 'month': 9, 'day': 14}","Punctured bicycle on a hillside desolate
Will nature make a man of me yet?
When in this charming car
This charming man
Why pamper life's complexities
When the leather runs smooth on the passenger seat?
I would go out tonight but I haven't got a stitch to wear
This man said, It's gruesome that someone so handsome should care""

A jumpedup pantry boy
Who never knew his place
He said, Return the rings""
He knows so much about these things
He knows so much about thеse things

I would go out tonight but I haven't got a stitch to wear
This man said, It's gruеsome that someone so handsome should care""

Na, na na, na na, na na, this charming man
La, da da, da da, da da, this charming man

A jumpedup pantry boy
Who never knew his place
He said, Return the ring""
He knows so much about these things
He knows so much about these things
He knows so much about these things"
The Draize Train,The Smiths,Complete,"{'year': 1986, 'month': 10, 'day': 1}",
Back to the Old House (John Peel Session 9/14/83),The Smiths,Hatful of Hollow,"{'year': 1984, 'month': 11, 'day': 12}","I would rather not go
Back to the old house
I would rather not go
Back to the old house
There's too many bad memories
Too many memories there
There

When you cycled by
Here began all my dreams
The saddest thing I've ever seen
And you never knew
How much I really liked you
Because I never even told you
Oh, and I meant to
Are you still there
Or have you moved away?
Or have you moved away?
Oh, oh

I would love to go
Back to the old house
But I never will
I never will
I never will
I never will"
These Things Take Time (David Jensen Session 26/06/83),The Smiths,Hatful of Hollow,"{'year': 1984, 'month': 11, 'day': 12}","Mine eyes have seen the glory of the sacred wunderkind
You took me behind a disused railway line
And said, I know a place where we can go
Where we are not known""
And you gave me something that I won't forget too soon

But I can't believe you'd ever care
And this is why you will never care

But these things take time
And I know that I'm
The most inept that ever steppеd

I'm spellbound, but a woman divides
And the hills arе alive with celibate cries
But you know where you came from
You know where you're going
And you know where you belong
You said I was ill and you were not wrong

But I can't believe you'd ever care
And this is why you will never care

These things take time
I know that I'm
The most inept that ever stepped

Oh, the alcoholic afternoons
When we sat in your rooms
They meant more to me than any
Than any living thing on earth
That had more worth
Than any
Living thing on earth, on earth, on earth
Ohoh
Ohoh
Oh

Vivid and in your prime
You will leave me behind
You will leave me behind"
You’ve Got Everything Now (David Jensen Session 26/06/83),The Smiths,Hatful of Hollow,"{'year': 1984, 'month': 11, 'day': 12}","As merry as the days were long
I am right and you were wrong
Back at the old grey school
I would win and you would lose

But you've got everything now
You've got everything now
And what a terrible mess I've made of my life
Oh, what a mess I've made of my life

No, I've never had a job because I've never wanted one
I've seen you smile, but I've never heard you laugh
So who is rich and who is poor? I cannot say, oh
Oh, ohohohohoh
Oh, you are your mother's only son and you're a desperate one
Oh, ohohohoh
But I don't want a lover, I just want to be seen, oh
In the back of your car

A friendship sadly lost
Well this is true, and yet, it's false, oh
But did I ever tell you, by the way?
I never did like your face, oh

But you've got everything now
You've got everything now
And what a terrible mess I've made of my life
Oh, what a mess I've made of my life

No, I've never had a job because I'm too shy
I've seen you smile, but I've never really heard you laugh
So who is rich and who is poor? I cannot say, oh
Oh, ohohohohoh, ohoh
Oh, you are your mother's only son
And you're a desperate one
Oh, ohohohoh
But I don't want a lover, I just want to be tied, oh
To the back of your car

To the back of your car
To the back of your car
To the back of your car
To the back of your car
To the back of your car
Oh, ohoh"
Still Ill (John Peel Session 14/09/83),The Smiths,Hatful of Hollow,"{'year': 1983, 'month': 9, 'day': 14}","I decree today that life
Is simply taking and not giving
England is mine, and it owes me a living
Ask me why and I'll spit in your eye
Oh ask me why and I'll spit in your eye
But we cannot cling to the old dreams anymore
No, we cannot cling to those dreams

Does the body rule the mind?
Or does the mind rule the body?
I dunno

Under the iron bridge we kissed
And although I ended up with sore lips
It just wasn't like the old days anymore
No, it wasn't like those days
Am I still ill?
Ohhohoh
Oh, am I still ill?
Ohhohoh

Does the body rule the mind?
Or does the mind rule the body?
I dunno

Ask me why and I'll die
Oh ask me why and I'll die
And if you must go to work tomorrow
Well, if I were you I wouldn't bother
For there are brighter sides to life
And I should know because I've seen them
But not often

Under the iron bridge we kissed
And although I ended up with sore lips
It just wasn't like the old days anymore
No, it wasn't like those days
Am I still ill?
Ohhohoh
Oh, am I still ill?
Ohhohoh"
Hand in Glove (Single A-side Mix),The Smiths,Hatful of Hollow,"{'year': 1984, 'month': 11, 'day': 12}","Hand in glove
The sun shines out of our behinds
No, it's not like any other love
This one is different, because its us
Hand in glove
We can go wherever we please
And everything depends upon
How near you stand to me

And if the people stare
Then the people stare
Oh, I really don't know and I really don't care

Kiss my shades

Hand in glove
The good people laugh
Yes, we may be hidden by rags
But weve something they'll never have
Hand in glove
The sun shines out of our behinds
Yes, we may be hidden by rags
But we've something they'll never have

And if the people stare
Then the people stare
Oh, I really don't know and I really don't care

Kiss my shades

So, hand in glove I stake my claim
I'll fight to the last breath
If they dare touch a hair on your head
I'll fight to the last breath
For the good life is out there somewhere
So stay on my arm, you little charmer
But I know my luck too well
Yes, I know my luck too well
And Ill probably never see you again
Ill probably never see you again
I'll probably never see you again
Oh, oh, oh"
Reel Around The Fountain (John Peel Session 18/05/83),The Smiths,Hatful of Hollow,"{'year': 1984, 'month': 11, 'day': 12}","It's time the tale were told
Of how you took a child
And you made him old
It's time the tale were told
Of how you took a child
And you made him old
You made him old

Reel around the fountain
Slap me on the patio
I'll take it now
Oh, ohohohoh

Fifteen minutes with you
Well, I wouldn't say no
Oh, people said that you were virtually dead
And they were so wrong
Fifteen minutes with you
Oh, well, I wouldn't say no
Oh, people said that you were easily led
And they were halfright
They, hey
They were halfright, oh

It's time the tale were told
Of how you took a child
And you made him old
It's time that the tale were told
Of how you took a child
And you made him old
You made him old

Reel around the fountain
Slap me on the patio
I'll take it now
Ah, ohohohohoh

Fifteen minutes with you
Oh, I wouldn't say no
Oh, people see no worth in you
Oh, but I do
Fifteen minutes with you
Oh, I wouldn't say no
Oh, people see no worth in you
I do
Oh
Oh, I do, oh
I dreamt about you last night
And I fell out of bed twice
You can pin and mount me like a butterfly
But Take me to the haven of your bed""
Was something that you never said
Two lumps, please
You're the bee's knees
But so am I

Oh, meet me at the fountain
Shove me on the patio
I'll take it slowly
Oh, ohohohoh

Fifteen minutes with you
Oh, I wouldn't say no
Oh, people see no worth in you
Oh, but I do
Fifteen minutes with you
Oh, no, I wouldn't say no
Oh, people see no worth in you
I do
Ha, hey, oh, I do
Ohoh, I do
Oh, I do
Oh, I do, oh"
Some Girls Are Bigger Than Others (Live),The Smiths,Stop Me - EP,"{'year': 1988, 'month': 1, 'day': 21}","From the ice age to the dole age
There is just one concern
And I have just discovered:

Some girls' are bigger than others
Some girls' are bigger than others
Some girls' mothers are bigger than other girls' mothers
Some girls' are bigger than others
Some girls' are bigger than others
Some girls' mothers are bigger than other girls' mothers

As Anthony said to Cleopatra
As he opened a crate of ale:
Oh I say""

Some girls' are bigger than others
Some girls' are bigger than others
Some girls' mothers are bigger than other girls' mothers
Some girls' are bigger than others
Some girls' are bigger than others
Some girls' mothers are bigger than other girls' mothers

On the shop floor
Theres a calendar
As obvious as snow
As if we didnt know!

Some girls' are bigger than others
Some girls' are bigger than others
Some girls' mothers are bigger than other girls' mothers
Some girls' are bigger than others
Some girls' are bigger than others
Some girls' mothers are bigger than other girls' mothers

Send me the pillow
The one that you dream on
Send me the pillow
The one that you dream on
And I'll send you mine"
"Rubber Ring / What She Said (Live in London, 1986) [Medley]",The Smiths,Rank,"{'year': 1988, 'month': 9, 'day': 5}","Yeah!


What she says
How come someone hasn't noticed that I'm dead
And decided to bury me? God knows, I'm ready""
Laladadidadada

What she said was sad
But then, all the rejection she's had
To pretend to be happy could only be idiocy
Laladadidadada

What she said was not for the job or
Lover that she never had
No, no, no, no, no

What she read
All heady books she'd sit and prophesize
It took a tattooed boy from Birkenhead
To really, really open her eyes
What she read
All heady books she'd sit and prophesize
It took a tattooed boy from Birkenhead
To really, really open her eyes

What she said
I smoke because I'm hoping for an early death
And I need to cling to something""
What she said
I smoke because I'm hoping for an early death
And I need to cling to something""
No, no, no, no, no

La dum
La, dum
La dum, la dum, la dum, dadum
La dum, la dum, la dum, dadum
La dum
La, dum
La dum, la dum, la dadum
La dum, la dum, la dadum
La dum
La, dum
Rubber ring, rubber ring
La dum, la dum, la dadum
La dum, la dum, la dadum
La dum, la dum, la daday
La dum, la dum, la daday
La dum, la dum, la dadum
La dum, la dum, la dadum
La dum, la dum, la daday
La dum, la dum, la daday
La dum, la dum, la dadum
La dum, la dum, la dadum
La dum, la dum, la dadum
La dum, la dum, la dadum"
This Charming Man (New York Vocal),The Smiths,This Charming Man - Single,"{'year': 1983, 'month': 12, 'day': 1}","Punctured bicycle
On a hillside desolate
Will Nature make a man of me yet?
When in this charming car
This charming man
Why pamper life's complexities
When the leather runs smooth on the passenger seat?

I would go out tonight
But I haven't got a stitch to wear
This man said, It's gruesome
That someone so handsome should care""

Ah, a jumpedup pantry boy
Who never knew his place
He said, Return the rings""
He knows so much about these things
He knows so much about these things

I would go out tonight
But I haven't got a stitch to wear
This man said, It's gruesome
That someone so handsome should care""

Naaa, nana, nana, nana
This charming man
Naaa, nana, nana, nana
This charming man

Ah, a jumpedup pantry boy
Who never knew his place
He said, Return the ring""
He knows so much about these things
He knows so much about these things
He knows so much about these things


I would go out tonight
But I haven't got a stitch to wear


I would go out tonight
But I haven't got a stitch to wear
Naaa, nana, nana, nana
This charming man
Naaa, nana, nana, nana
This charming man

Ah, a jumpedup pantry boy
Who never knew his place
He said, Return the ring""
He knows so much about these things
He knows so much about these things
He knows so much about these things"
This Charming Man (London),The Smiths,This Charming Man - Single,"{'year': 1983, 'month': 10, 'day': 31}","Punctured bicycle on a hillside desolate
Will nature make a man of me yet?
When in this charming car, this charming man
Why pamper life's complexities
When the leather runs smooth on the passenger seat?
I would go out tonight but I haven't got a stitch to wear
This man said, It's gruesome that someone so handsome should care""

Ah, a jumpedup pantry boy
Who never knew his place
He said, Return the ring""
He knows so much about these things
He knows so much about these things

I would go out tonight but I haven't got a stitch to wear
This man said, It's gruesome that someone so handsome should care""

Naaa, nana, nana, nana
This charming man
Naaa, nana, nana, nana
This charming man

Ah, a jumpedup pantry boy
Who never knew his place
He said, Return the ring""
He knows so much about these things
He knows so much about these things
He knows so much about these things"
"The Queen Is Dead (Live in London, 1986)",The Smiths,Rank,"{'year': 1988, 'month': 9, 'day': 5}","Hello!

Farewell to these marshes
Hemmed in like a boar between archers
Her very Lowness with a head in a sling
I'm truly sorry, it sounds like a wonderful thing
I said Charles, don't you ever crave
To appear on the front of the daily mail
Dressed in your mother's bridal veil?""

And so, I checked all the registered historical facts
I was shocked and shamed to discover
I am the th pale descendant
Of some old queen or other
Oh, has the world changed, or have I changed?
Oh has the world changed, or have I changed?
Some yearold tough who peddles drugs, I swear to god
I never even knew what drugs were

So, I broke into the palace
With a sponge and a rusty spanner
She said I know you, and you cannot sing""
I said That's nothing, you should hear me play piano""
We can go for a walk where it's quiet and dry
And talk about precious things
But when you're tied to your mother's apron
No one talks about ca—

Past the pub who breaks your body
And the church who'll snatch your money
The Queen is dead, boys
And it's so lonely on a limb
Past the pub who wrecks your body
And the church, all they want is your money
The Queen is dead, boys
You can trust me, boys

Life is very long, when you're lonely
Life is very long, when you're lonely"
"Bigmouth Strikes Again (Live in London, 1986)",The Smiths,Rank,"{'year': 1988, 'month': 9, 'day': 5}","Sweetness, sweetness I was only joking when I said
I'd like to smash every tooth in your head
Oh, oh, ladadadadada
Sweetness, sweetness, I was only joking when I said
By rights you should be bludgeoned in your bed

And now I know how Joan of Arc felt
Now I know how Joan of Arc felt, oh
As the flames rose to her Roman nose
And her Walkman started to melt
Oh!


Bigmouth ladadadada, Bigmouth ladadada
Bigmouth strikes again
And I've got no right to take my place
With the human race Oh, oh, ohoh)
Bigmouth lodadahaha, Bigmouth ladadada
Bigmouth strikes again
And I've got no right to take my place
With the human race

And now I know how Joan of Arc felt
Now I know how Joan of Arc felt, ohhoho
As the flames rose to her Roman nose
And her hearing aid started to melt
Eh!

Oh, Bigmouth ladadadada, Bigmouth ladadoda
Bigmouth strikes again
And I've got no right to take my place
With the human race Oh, oh, oh, ohhoho)
Bigmouth ohhoho, ha ha, Bigmouth ladadoda
Bigmouth strikes again
And I've got no right to take my place
With the human race

And now I know how Joan of Arc felt
Now I know how Joan of Arc felt, oh
As the flames rose to her roman nose
And her hearing aid started to melt

Oh, Bigmouth ladadadada, Bigmouth ladadada
Bigmouth strikes again
I've got no right to take my place
With the human race Oh, oh, oh, oh)
Bigmouth ohhoho, ha ha, Bigmouth ladadoda
Bigmouth strikes again
And I've got no right to take my place
With the human race Oh, oh, oh, oh)
Ohhoho, Bigmouth
Goodbye and thank you
Goodbye"
"Ask (Live in London, 1986)",The Smiths,Rank,"{'year': 1988, 'month': 9, 'day': 5}","This is our new single Ask""

Shyness is nice and shyness can stop you
From doing all the things in life that you'd like to
Shyness is nice and shyness can stop you
From doing all the things in life that you'd like to

So, if there's something you'd like to try
If there's something you'd like to try
Ask me, I won't say No,"" how could I?

Coyness is nice and coyness can stop you
From doing all the things in life that you'd want to

So, if there's something you'd like to try
If there's something you'd like to try
Ask me, I won't say No,"" how could I?

Spending warm summer days indoors
Writing frightening verse
To a bucktoothed girl in Luxembourg

Ask me, ask me, ask me
Ask me, ask me, ask me

Because if it's not love
Then it's the bomb, the bomb, the bomb, the bomb, the bomb, the bomb, the bomb that'll bring us together

Nature is a language, can't you read?
Nature is a language, can anybody read?

So ask me, ask me, ask me
Ask me, ask me, ask me

Because if it's not love
Then it's the bomb, the bomb, the bomb, the bomb, the bomb, the bomb, the bomb that will bring us together
If it's not love
Then it's the bomb
And then it's the bomb that will bring us together

So ask me, ask me, ask me
Ask me, ask me, ask me
Oh
Nana, nana, nana, na, na
Nana, nana, nana, na, na
Nana, nana, nana, na, na
Nana, nana, nana, na, na"
"Still Ill (Live in London, 1986)",The Smiths,Rank,"{'year': 1988, 'month': 9, 'day': 5}","Oh)

I decree today that life
Is simply taking and not giving
England is mine and it owes me a living
But ask me why and I'll spit in your eye, oh
Oh, ask me why and I'll spit in your eye
But we cannot cling to the old dreams anymore
No, we cannot cling to those dreams

Does the body rule the mind
Or does the mind rule the body?
I don't know

Under the iron bridge we kissed
And although I ended up with sore lips
It just wasn't like the old days anymore
No, it wasn't like those days
Am I still ill?
Oh, no
Oh, no
Oh am I still ill?
Oh, no
Oh, no

Does the body rule the mind
Or does the mind rule the body?
I don't know

Ask me why and I'll die
Oh ask me why and I'll die
And if you must go to work tomorrow
Well, if I were you I really wouldn't bother
For there are brighter sides to life
And I should know because I've seen them
Oh, but not often

Under the iron bridge we kissed
And although I ended up with sore lips
It just wasn't like the old days anymore
No, it wasn't like those days
Am I still ill?
Oh, no, oh, no!
Oh, am I still ill?
Oh, no, oh, no!
Eh!"
"The Draize Train (Live in London, 1986)",The Smiths,Rank,"{'year': 1988, 'month': 9, 'day': 5}",
"I Know It’s Over (Live in London, 1986)",The Smiths,Rank,"{'year': 1988, 'month': 9, 'day': 5}","I can feel the soil falling over my head
And as I climb into an empty bed
Oh well, enough said

I know it's over, still I cling
I don't know where else I can go
Over

Oh Mother, I can feel the soil falling over my head
See, the sea wants to take me
The knife wants to cut me
Do you think you can help me?
Sad veiled bride, please be happy
Handsome groom, give her room
Loud, loutish lover, treat her kindly
Though she needs you more than she loves you

And I know it's over, still I cling
I don't know where else I can go
Over it's over it's over it's over
Over and over
I know it's over, and it never really began
But in my heart it was so real
And you even spoke to me and said

If you're so funny
Then why are you on your own tonight?
And if you're so clever
Then why are you on your own tonight?
If you're so very entertaining
Then why are you on your own tonight?
If you're so very goodlooking
Why do you sleep alone tonight?
I know, 'cause tonight, it's just like any other night
That's why you're on your own tonight
Your triumphs and your charms
While they are in each other's arms""

It's so easy to laugh, it's so easy to hate
It takes strength to be gentle and kind
Over, over, over, over, over
It's so easy to laugh, it's so easy to hate
It takes guts to be gentle and kind
Over, over
Love is natural and real
But not for you, my love
Not tonight, my love
Love is natural and real
But not for such as you and I
My love
Oh Mother, I can feel the soil falling over my head, ohh
Mother, I can feel the soil falling over my head, ohh
Oh Mother, I can feel the soil falling over my head
Oh Mother, I can feel the soil falling over my head
Oh Mother, I can feel the soil falling over my head
Mother, I can feel the soil falling over head, oh
And please, please
Soil over, over my head, oh
Oh, over, oh
Over
Over
Over
Over my head
Oh"
