,Artist,Album,Release Date,Lyrics
The Legionnaire’s Lament,The Decemberists,Castaways and Cutouts,"{'year': 2002, 'month': 5, 'day': 21}","Camel in disrepair
Hoping for a frigid air
To come passing by
I am on reprieve
Lacking my joie de vive
Missing my gay Paris
In this desert dry
And I wrote my girl
Told her I would not return
Terribly taken a turn
For the worse now I fear
It's been a year or more
Since they shipped me to this foreign shore
Fighting in a foreign war
So far away from my home
If only summer rain would fall
On the houses and the boulevards
And the side walk bagatelles it's like a dream
With the roar of cars
And the lulling of the cafe bars
The sweetly sleeping sweeping of the Seine
Lord I don't know if I'll ever be back again
La la la la dam
La la la low
Medicating in the sun
Pinched doses of laudanum
Longing for the old fecundity of my homeland
Curses to this mirage!
A bottle of ancient Shiraz
A smattering of distant applause
Is ringing in my poor ears
On the old left bank
My baby in a charabanc
Riding up the width and length
Of the Champs Elysees
If only summer rain would fall
On the houses and the boulevard
And the side walk bagatelles it's like a dream
With the roar of cars
And the lulling of the cafe bars
The sweetly sleeping sweeping of the Seine
Lord I don't know if I'll ever be back again
If only summer rain would fall
On the houses and the boulevard
And the side walk bagatelles its like a dream
With the roar of cars
And the lulling of the cafe bars
The sweetly sleeping sweeping of the Seine
Lord I don't know if I'll ever be back again...
Be back again
Be back again
I'll be back again"
Traveling On,The Decemberists,Traveling On EP,"{'year': 2018, 'month': 11, 'day': 30}","Boys in blazers
Union labor
The last of the life boat to get on
Leering drivers
Beery lifers
And all I wanna know is when we go on

'Cause we're traveling on
Sold for a song
We're traveling on
And it won't be long
'Til we're traveling on

Streetside smokers
Holy rollers
Find me a toilet to die on
LA., London
Barely funded
Give me a wheel and I'll ride on, ride on, ride on

'Cause we're traveling on
Sold for a song
We're traveling on
And it won't be long
'Til we're traveling on
We're traveling on

Fawning fanfare
Nearly nowhere
Meet the new dauphin in Duluth
No one knows you
Nations loathe you
Please let me know when I can recuse myself if I choose

But we're traveling on
Sold for a song
We're traveling on
And it won't be long
We're traveling on
Sold for a song
We're traveling on
And it won't be long
'Til we're traveling on

We're traveling on
We're traveling on, on"
California One / Youth and Beauty Brigade,The Decemberists,Castaways and Cutouts,"{'year': 2002, 'month': 5, 'day': 21}","Take a long drive with me
On California one, on California one
Take a long drive with me
On California one, on California one...
And the road awinding goes
From golden gate to roaring cliffside
And the light is softly low
As our hearts become sweetly untied
Beneath the sun of California one
Take a long dram with me
Of California wine, California wine
Take a long dram with me
Of California wine, California wine
And the wine it tastes so sweet
As we lay our eyes to wander
And the sky, it stretches deep
Will we rest our heads to slumber
Beneath the vines of California wine?
Beneath the sun of California one

...
YOUTH AND BEAUTY BRIGADE
Annabelle lies, sleeps with quiet eyes
On this seadrift sun
What can you do?
And if I said, Oh it's in your head""
On this seadrift sun
What can you do?
We're calling all bed wetters and ambulance chasers
Poor pickerpockets, bring 'em in
Come join the youth and beauty brigade
We're lining up the lightloafered
And the bored bench warmers
Castaways and cutouts, fill it up
Come join the youth and beauty brigade
Nothing will stand in our way
I figured I had paid my debt to society
By paying my overdue fines at the Multnomah County Library, at the library
They said 'son, go join up
Go join the youth and beauty brigade'
Nothing will stand in our way"
Culling Of The Fold,The Decemberists,O Valencia! - Single,"{'year': 2006, 'month': 10, 'day': 3}","Cut him up, boy
You've got to cut him up, boy
He's a wicked disgrace
And he said it to your face
You better cut him up boy
Take by the teeth
Get him down on his knees
With your hands all shaking
That'll teach him how to take it
Gotta cut him up, boy

Ply her heart with gold and silver
Take your sweetheart down to the river
Dash her on the paving stones
It may break your heart to break her bones
But someone's got to do the culling
Of the fold

Cut him up, girl
Really cut him up girl
He lives by himself
In a hole in a wall
You've got to cut him up, girl
You can take him in a stitch
Dump his body in a ditch
Leave his limbs all naked
That'll teach him how to take it
Better cut him up girl


Listen up boy
And listen up girl
It's a shallow little trench
And it's giving off a stench
It's a shallow little world
Feeling down in the face
Could you use a little space?
When the radio crackles
And the inlaws cackle
Better cut him up boy
And cut him up, girl


Oh, the culling
Of the fold"
When the War Came,The Decemberists,The Crane Wife,"{'year': 2006, 'month': 10, 'day': 3}","To cultivate, to make us strong
And hidden here behind the walls
Are shoulders wide and timber on
'Til the war came
'Til the war came
A terrible autonomy
Has grafted onto you and me
Our trust put in the government
They told their lies as heavensent
'Til the war came
'Til the war came

And the war came with a curse and a caterwaul
And the war came with all the poise of a cannonball
And they're picking out our eyes by coal and candlelight
When the war came, the war came hard
We made our oath to Vavilov
We'd not betray the solanum
The acres of asteraceae
To our own pangs of starvation
When the war came
When the war came

With all the grain of Babylon
With all the grain of Babylon..."
January Hymn,The Decemberists,The King Is Dead,"{'year': 2011, 'month': 1, 'day': 14}","To clear away the snow
And green the ground below
April all an ocean away
Is this the better way to spend the day?
Keeping the winter at bay
What were the words I meant to say before you left?
When I could see your breath lead where you were going to
Maybe I should just let it be”
And maybe it will all come back to me
Sing oh January oh!
How I lived a childhood in snow
And all my teens in tow
Stuffed in strata of clothes
Hail the winter days after dark
Wandering the gray memorial park
A fleeting beating of hearts
What were the words I meant to say before she left?
When I could see her breath lead where she was going to
Maybe I should just let it be”
And maybe it will all come back to me
Sing oh Janu...
Oh January oh"
The Abduction of Margaret,The Decemberists,The Hazards of Love,"{'year': 2009, 'month': 3, 'day': 24}","And all the while, whispering arbors provide cover
What previous witnessed ardors of our lovers
Our heroine here falls prey to her abductor

All agallop with Margaret slung rude 'cross withers
Having clamped her innocent fingers in fetters
This villain must calculate crossing the wild riverSee The Decemberists LiveGet tickets as low as $"
Anti-Summersong,The Decemberists,"What a Terrible World, What a Beautiful World","{'year': 2015, 'month': 1, 'day': 20}","Three freaks in a Vanagon
Went to the river but the river got dry
And all the good people were hanging around
Too little, too late
Everybody gotta medicate
Through the winter when the winter comes down
Or this city comes a hanging ground
I'm not going on
Just to sing another summer song
So long, farewell
Don't everybody fall all over themselves
I'm not he's not) going on going on)
Just to sing another summer song
So long see ya later), farewell
Don't everybody fall all over themselves
I'm not going on
Just to sing another singalong suicide song
So long see ya later), farewell
Don't everybody fall all over themselves
So, don't everybody fall all over themselves
Don't everybody fall all over themselvesSee The Decemberists LiveGet tickets as low as $"
Margaret in Captivity,The Decemberists,The Hazards of Love,"{'year': 2009, 'month': 3, 'day': 24}","I have snipped your wingspan, my precious captive swan
Here all clipped of kickstand, your spirit won't last long
Don't you lift a finger, don't you snap and jaw
Limber limbs akimbo rest 'til rubbing raw

O my own true love
O my own true love
Can you hear me, love?
Can you hear me, love?

Don't hold out for rescue
None can hear your call
'Til I have wrest and wrecked you
Behind these fortress walls

O my own true love
O my own true love
Can you hear me, love?
Can you hear me, loveSee The Decemberists LiveGet tickets as low as $"
The Sporting Life,The Decemberists,Picaresque,"{'year': 2005, 'month': 3, 'day': 22}","The work of an errant heel
The din of the crowd and the loud commotion
Went deafening silence and stopped emotion
The season was almost done
We managed it  to 
So far I had known no humiliation
In front of my friends and close relations
There's my father looking on
And there's my girlfriend arm in arm
With the captain of the other team
And all of this is clear to me
They condescend and fix on me a frown
How they love the sporting life
And father had had such hopes
For a son who would take the ropes
And fulfill all his old athletic aspirations
But apparently now there's some complications
But while I am lying here
Trying to fight the tears
I'll prove to the crowd that I come out stronger
Though I think I might lie here a little longer
There's my coach he's looking down
The disappointment in his knitted brow
I should've known""
He thinks again
I never should have put him in""
He turns and loads the lemonade away
And breathes in deep
The sporting life
The sporting life
The sporting life
How he loves...
There's my father looking on
And there's my girlfriend arm in arm
With the captain of the other team
And all of this is clear to me
They condescend and fix on me a frown
How they love the sporting life
The sporting life
The sporting life
The sporting life
How they love"
12/17/12,The Decemberists,"What a Terrible World, What a Beautiful World","{'year': 2015, 'month': 1, 'day': 20}","What a gift, what a gift you've been givin' me
Here with my heart so whole, while others may be grieving
Think of their grieving
And oh my boy, don't you know you are dear to me
You are a breath of life and a light upon the water
A light upon the water

And oh, my love, if you only knew how I long for you
How I waste my days wishin' you would come around
Just to have you around
What a dear, what a sweet little baby
This cannonball in the bosom of your belly
It's just a kick in your belly

And oh my God, what a world you have made here
What a terrible world, what a beautiful world
What a world you have made here
What a world you have made here
What a world you have made hereSee The Decemberists LiveGet tickets as low as $"
Odalisque,The Decemberists,Castaways and Cutouts,"{'year': 2002, 'month': 5, 'day': 21}","As the light dies horribly
On a fire escape you walk
All rare and resolved to drop
And when they find you, Odalisque
They will rend you, terribly
Stitch from stitch 'til all
Your linen limbs will fall
Lazy lady had a baby girl
And a sweet sound it made
Raised on praties, peanut shells and dirt
In a railroad culdesac
And what do we do with ten baby shoes
A kit bag full of marbles and a broken billiard cue?
What do we do?
What do we do?
Fifteen stitches will mend those britches right
And then rip them down again
Sapling switches will rend those rags alright
What a sweet sound it makes
And what we do with ten dirty Jews
A thirtyought full of rock salt and a warm afternoon?
What do we do?
What do we do?
Lay your belly under mine
Naked under me, under me
Such a filthy dimming shine
The way you kick and scream, kick and scream
And what do we with ten baby shoes
A kit bag full of marbles and broken billiard cue?
What do we do?
What do we do?
Lazy lady had a baby girl
And a sweet sound it made..."
"Los Angeles, I’m Yours",The Decemberists,Her Majesty the Decemberists,"{'year': 2003, 'month': 9, 'day': 9}","There is a city by the sea, a gentle company
I don't suppose you want to
And as it tells its sorry tale in harrowing detail
Its hollowness will haunt you

Its streets and boulevards, orphans and oligarchs it hears
A plaintive melody, truncated symphony
An ocean's garbled vomit on the shore
Los Angeles, I'm yours

Oh ladies pleasant and demure, sallowcheeked and sure
I can see your undies
And all the boys you drag about, an empty fallow fount
From Saturdays to Mondays

You hill and valley crowd, hanging your trousers down at heel
This is the realest thing, as ancient choirs sing
A dozen blushing cherubs wheel above
Los Angeles, my love

Oh what a rush of ripe élan, languor on divans
Dalliant and dainty
But oh, the smell of burnt cocaine, the dolor and decay
It only makes me cranky

Oh great calamity, ditch of iniquity and tears
How I abhor this place, its sweet and bitter taste
Has left me wretched, retching on all fours
Los Angeles, I'm yours"
"July, July!",The Decemberists,Castaways and Cutouts,"{'year': 2002, 'month': 5, 'day': 21}","There is a road that meets the road
That goes to my house
And how it green grows there
And we've got special boots
To beat the path to my house
And it's careful, and it's careful when I'm there

And I say your uncle was a crooked French Canadian
And he was gutshot running gin
And how his guts were all suspended in his fingers
And how he held 'em
How he held 'em, held 'em in

And the water rolls down the drain
The water rolls down the drain
Oh, what a lonely thing
In a lonely drain

July, July, July
It never seemed so strange
July, July, July
It never seemed so
It never seemed so strange

This is the story of the road that goes to my house
And what ghosts there do remain
And all the troughs that run the length and breadth of my house
And the chickens, how they rattle chicken chains

And we'll remember this when we are old and ancient
Though the specifics might be vague
And I'll say your camisole was a sprightly light magenta
When in fact it was a nappy bluish grey

And the water rolls down the drain
The blood rolls down the drain
Oh, what a lonely thing
In a blood red drain

July, July, July
It never seemed so strange
July, July, July
It never seemed so
It never seemed so strange

It never seemed so strange
It never seemed so strange
It never seemed so straaaaaange"
The Wanting Comes in Waves (Reprise),The Decemberists,The Hazards of Love,"{'year': 2009, 'month': 3, 'day': 24}","And here come the waves
And the wanting comes in waves
And the wanting comes in waves
And the wanting comes in waves
And I want this nightSee The Decemberists LiveGet tickets as low as $"
Dear Avery,The Decemberists,The King Is Dead,"{'year': 2011, 'month': 1, 'day': 14}","Were you waving, were you dead on the vine?
Oh Avery, to think of you lonely
I could just grab you by the nape of your neck
There are times life will rattle your bones
And will bend your limbs
But you're still far and away
The boy you've ever been
So you bend back and shake at the frame
Of the frame you made
But don't you shake alone
Please, Avery, come home
Headstrong, you and your long arms
Listing lazily on the cusp of your teens
But you were my Avery and when you needed saving
I could just grab you by the nape of your neck
There are times life will rattle your bones
And will bend your limbs
But you're still far and away
The boy you've ever been
So you bend back and shake at the frame
Of the frame you made
But don't you shake alone
Please, Avery, come home
Don't you shake alone
Please, Avery, come home"
Rise to Me,The Decemberists,The King Is Dead,"{'year': 2011, 'month': 1, 'day': 14}","Big mountain, wide river
There's an ancient call
These tree trunks, these stream beds
Leave our bellies full

They sing out, I am gonna stand my ground
You rise to me and I'll blow you down
I am gonna stand my ground
You rise to me and I'll blow you down""

Hey Henry, can you hear me?
Let me see those eyes
This distance between us
Can seem a mountain's size

But boy, you are gonna stand your ground
They rise to you, you blow them down
Let me see you stand your ground
They rise to you, you blow them down


My darling, my sweetheart
I am in your sway
Two cold climes, come spring time
So let me hear you say

My love, I am gonna stand my ground
They rise to me and I'll blow them down
I am gonna stand my ground
They rise to me and I'll blow them down
'Cause I am gonna stand my ground
You rise to me and I'll blow you down"
The Wrong Year,The Decemberists,"What a Terrible World, What a Beautiful World","{'year': 2014, 'month': 12, 'day': 15}","Grey Jane was a river child
Born down by the river wild
Said, Hey what I wanna be
Nobody's gonna intervene""

And she wants you
But you won't do
And it won't leave you alone
And the rain falls
On the wrong year
And it won't leave you alone
It won't leave you alone

Could be that he's into you
Could be that the obverse is true
Struck down as a summer child
Ten steps just to run a mile

And he wants you
But you won't do
And it won't leave you alone
And the rain falls
On the wrong year
And it won't leave you alone
It won't leave you alone
It won't leave you alone

The spirit's willing
Ohhh)
The flesh is getting bored
Ohhh)
The speaker's blaring
Out some longforgotten chord
Some misbegotten, longforgotten chord

Sing me some Eidolon
And I'll sleep all the winter long
Till then I can only be
Nobody's gonna intervene

And she wants you
But you won't do
And it won't leave you alone
And the rain falls
On the wrong year
And it won't leave you alone
It won't leave you alone

It won't leave you alone
It won't leave you alone
Ahha)"
We All Die Young,The Decemberists,I’ll Be Your Girl,"{'year': 2018, 'month': 3, 'day': 16}","It was late one night, I was counting out my stitches
Laying by the side of the road
I was a long time gone, slipping off my britches
Feeling like it's time to go home
Yeah, feeling like it's time to go home
And in this dream, Bill Tecumseh Sherman
Glowered at the foot of my bed
He was long and lean, he spoke in perfect German
And I recorded all that he said
Yeah, I recorded all that he said

And he said:
We all die young
We all die young
We all die young
We all die young""

When I woke next day, layered in the lashings
Feeling for the hole in my head
I was thinking 'bout my dad, thinking 'bout the nashings
Of all the bitter things that he said
Yeah, all the withering things that he had said

And he said:
We all die young
We all die young
We all die young
We all die young""
Son, he said:
We all die young
We all die young!
We all die young
We all die young!
We all die young
We all die, we all die young!
We all die young""

When he came to pass it everything had ended
The world was just a grubby balloon
And I spoke up, said sorry if I've offended""
This voice came from the back of the room
Oh, screaming from the back of the room
It said:
We all die young
We all die young!
We all die young
We all die young!
We all die young
We all die, we all die young!
We all die young""
One more time!
We all die young
Bill Tecumseh Sherman
We all die young!
We all die young
Sorry if I've offended
We all die young!
We all die young
We all die, we all die young!
We all die young""
We all die young!
We all die young!
We all die, we all die young!
We all die young!
We all die young!
We all die, we all die young!"
The Queen’s Approach,The Decemberists,The Hazards of Love,"{'year': 2009, 'month': 3, 'day': 24}",
Carolina Low,The Decemberists,"What a Terrible World, What a Beautiful World","{'year': 2015, 'month': 1, 'day': 20}","I am a boy from the high country
And I got a little love for the offering
I come down from the mountain
Bow to the sea
And Carolina Low, I will carry thee

Gonna take you up, gonna take you 'round
But O your poor little pant legs, all dragging down
Did you crack your lip? Did you skin your knee?
Carolina Low, I will carry thee

What is sealed with a handshake
Spoiled with a kiss
You got a ugly little mouth, boy
It's come to this
I'm bound for the hilltop
Gonna make it bleed
And Carolina Low, I will carry thee

I am a boy from the high country
And I got a little love for the offering
And I got a little love for the offering
And I got a little love for the offeringSee The Decemberists LiveGet tickets as low as $"
Cavalry Captain,The Decemberists,"What a Terrible World, What a Beautiful World","{'year': 2015, 'month': 1, 'day': 20}","I am the cavalry captain
I am the remedy to your heart
I am the common collective
I am imprinted upon your stars

And when you shine, shine your eyes
Looking lost, looking bright
We'll away on the light brigade

And if only for a second
Only for a second)
And if only for a time
Only for a time)
And if only for a second
Only for a second)
And if only for a time
We'll be alive
We'll be alive

I am the cavalry captain
I am the remedy to your heart
I am the common collective
I am imprinted upon your stars

There is a world, there is a time
Looking calm, looking kind
We'll away at the break of day

And if only for a second
Only for a second)
And if only for a time
Only for a time)
And if only for a second
Only for a second)
And if only for a time
We'll be alive
We'll be alive
I am the cavalry captain
I am the remedy to your heart
I am the common collective
I am imprinted upon your stars"
The Singer Addresses His Audience,The Decemberists,"What a Terrible World, What a Beautiful World","{'year': 2015, 'month': 1, 'day': 20}","We know you built your life around us
Would we change, we had to change some
We know, we know, we belong to ya
We know you threw your arms around us
In the hopes we wouldnt change
But we had to change some
You know, to belong to you
We're aware that you cut your hair
In a style that our drummer wore
In the video
But with fame came a mountain claimed
For the evermore
You know
So when your bridal processional
Is a televised confessional
To the benefits of Axe shampoo
You know we did it for you
We did it all for you
Cause we know, we know, we belong to ya
We know you built your life around us
And would we change, we had to change some
You know, to belong to you
You know, to belong to you
You know, to belong to you
You know, to belong to you
To belong, to belong, to belong
To belong, to belong, to belong
To belong, to belong, to belong
To belong, to belong, to belong
To belong, to belong, to belong
To belong, to belong)
To belong to you),To belong to you)
To belong to you),To belong to you)
To belong to you),To belong to you)
To belong to you)"
Starwatcher,The Decemberists,I’ll Be Your Girl,"{'year': 2018, 'month': 3, 'day': 16}","Starwatcher, starwatcher bend the light
There's a rider on the road
There's calamity awaiting to unfold
There is poison in the well
There's the augur of a distant ringing bell
It says: hold, hold, hold your ground
Skywatcher, skywatcher rules the day
Skywatcher, skywatcher cruel and fey
There are figures on the shore
At the laundromat, they're whispering of war
There's a lady on the stair
All ashambling with thistles in her hair
Singing: hold, hold, hold your ground
Hold, hold, hold your ground
Starwatcher, starwatcher in the nightSee The Decemberists LiveGet tickets as low as $"
Tripping Along,The Decemberists,I’ll Be Your Girl,"{'year': 2018, 'month': 3, 'day': 16}","We were tripping tripping tripping tripping tripping along
While you're orbiting, might I?
While you're orbiting, might I?
Lick you sticky sticky sticky sticky sticky and sweet
They're all turning a blind eye
They're all turning a blind eye

But oh what I'd do just to lie with you die in your arms
What wouldn't I give just to live with that sense of alarm?
But your relatives gathered all clamber about for your mind
And they're tearing and swearing to leave you all naked and blind

So we keep aripping ripping ripping ripping rips in the sheets
Till it's all coming undone
Till it's all coming undone
And we're drippy drippy drippy drippy, what messes are we?
And I'm due for a line out
And I'm due for a light out

But just as I'm cusping on slumber and dumbing my eyes
What spintwisting vision comes listing and gently alights?
And bothering toddles all over this beautiful light
This fickle young sister's away in the dimming of night

La de da de da de da da da
Da de da de da de da da da
Da de da de da de da da da
Da de da de da de da da da
Da de da de da de da da da
Da de da de da de da da da
Da de da de da de da da da da"
Joan in the Garden,The Decemberists,"As It Ever Was, So It Will Be Again","{'year': 2024, 'month': 3, 'day': 19}","Joan in the garden
I will write this down
I will lay her heart in mine
For a time
Write a line
Erase a line
In the dawning light In the dawning light)
As she left her body
Gifted second sight Gifted second sight)
Did she lay her dowry by
Lay it by
Write a line
Erase a line
And if you listen closely
You can hear them singing
Ho, oh oh, oh oh
Ho, oh oh, oh oh
And if you listen closely
You can hear them singing
Ho, oh oh, oh oh
Ho, oh oh, oh oh
Hosanna
Make her ten miles tall Make her ten miles tall)
Make her arms cleave mountains
Let her temptors fall Let her temptors fall)
Make her tears weep fountains by
Now to try:
Write a line
Erase a line
And if you listen closely
You can hear them singing
Ho, oh oh, oh oh
Ho, oh oh, oh oh
And if you listen closely
You can hear them singing
Ho, oh oh, oh oh
Ho, oh oh, oh oh
Hosanna
Just another tinsel ornament
Another troubled sky
We are folded in the firmament
Catch us as we fly
I don't remember what I ought to be
I only know what's right
I'm suspended from the orrery
Bursting into light
If you listen closely
You can hear them singing
Ho, hosanna, hosanna
If you listen closely
You can hear them singing
Ho, hosanna, hosanna yeah
Hosanna yeah
Hosanna, hosanna yeah
Hosanna yeah
Hosanna, hosanna yeah
Hosanna yeah
Over stone and grapevine
Over the souls on the breadline
There's a reckoning at hand
Our hand
See them flayed at the flagpole
Catch it all on your console
We have come at your command
We stand
We stand
Blessed babe on display
Break her skull on the parquet
Wayward mariner awake!
We pray
She is daughter and son
The imperium undone
All the autocrats are laid
To waste
To waste
Oh holy whore androgyne
Come and sunder the stop signs
Break it all so we can build
Again
Bring on duke or dauphin
Blood will flow like a fountain
As it ever was so it
Will be again
Will be again
As it ever was so it
Will be again
Will be again
As it ever was
So it will be again, again
Hosanna, hosanna, hosanna yeah
Hosanna yeah
Hosanna yeah"
Of Angels and Angles,The Decemberists,Picaresque,"{'year': 2005, 'month': 3, 'day': 22}","There's a low moon caught in your tangles
There's a ticking at the sill
There's a purr of a pigeon to break the still of day
As on we go drowning
Down we go away
And darling, we go adrowning
Down we go away
Away
There's a tough word on your crossword
There's a bed bug nipping a finger
There's a swallow, there's a calm
Here's a hand to lay on your open palm today
As on we go drowning
Down we go away
And darling, we go adrowning
Down we go away
Away
There are angels in your angles
There's a low moon caught in your tanglesSee The Decemberists LiveGet tickets as low as $"
"Easy Come, Easy Go",The Decemberists,"What a Terrible World, What a Beautiful World","{'year': 2015, 'month': 1, 'day': 20}","Limber Jack, he landed on his back
Was betting on the netting when the rigging went slack
Was a moonless night, the stars all lending light
She's leering in the mirror when the road it broke right

Cause you never really know
When the whistle's gonna blow
You never really know
Easy come and easy go

He was a standup gent, but no one knew his bent
And all the little bones that he hid in his vent
She was the comeon queen, jewel on the scene
He found her in the shower, she'd been gone for seven weeks


Limber Jack, his name is on the plaque
His mother is another that will never get him backSee The Decemberists LiveGet tickets as low as $"
Your Ghost,The Decemberists,I’ll Be Your Girl,"{'year': 2018, 'month': 3, 'day': 16}","Inside the banquet hall
Below the cellar stair
Maybe you'll find me there
Your ghost, oh, your ghost
Your ghost
And when you take your rest
My weight upon your breast
And should you close your eyes
I'll still materialize
Your ghost, oh, your ghost
Your ghost
Na na na na na
Na na na na na
And at your final end
When you are free again
No longer long to be
You will belong to me
Your ghost, oh, your ghost
Oh, your ghost, oh, your ghost
Na na na na na
Na na na na na
Na na na na na
Na na na na na
Na na na na na na
Na na na na na na
Na na na na na na
Na na na na na na
Your ghost, oh, your ghost
Ghost
Na na na na na
Na na na na na
Na na na na na
Na na na na na"
Till the Water Is All Long Gone,The Decemberists,"What a Terrible World, What a Beautiful World","{'year': 2015, 'month': 1, 'day': 20}","They'd strayed too long from the fountain
And all the while, all the while they longed for us
But I won't betray
No I won't betray
No I won't betray our water
No I won't betray
No I won't betray
No I won't betray our water
Till the water's all long gone
And you, my sweet flower
And how you grew more sweet by the hour
And loath was I, loath was I to lose you
My tender rose, my limber rose
My slender loping daughter
My tender rose, my slender rose
My limber loping daughter
But my daughter's long long gone
They came down from the mountain
They'd strayed too long from the fountain
Oh my girl, oh my love I've lost you
But I won't betray
No I won't betray
No I won't betray our water
No I won't betray
No I won't betray
No I won't betray our water
Till the water's all long gone"
The Soldiering Life,The Decemberists,Her Majesty the Decemberists,"{'year': 2003, 'month': 9, 'day': 9}","Ambling madly all over the town
The call to arms, you're likened to a whisper
I liken to a radio
You were a brickbat, a Bowery tough, so rough
They culled you from a cartoon
Pulled out of your pantaloons

But you, my brother in arms
I'd rather I'd lose my limbs than let you come to harm
But you, my bombazine doll
The bullets may singe your skin and the mortars may fall

But I, I never felt so much life
Than tonight, huddled in the trenches
Gazing on the battlefield, our rifles blaze away
We blaze away

Corporal Bradley of Regiment Five
In proud array standing by the bathing
Soldiers and the stevedores
We laid on the mattress and tumbled to sleep
Our eyes aligned, swaddled in our civies
Cradled in our dungarees

But you, my brother in arms
I'd rather I'd lose my limbs than let you come to harm
But you, my bombazine doll
The bullets may singe your skin and the mortars may fall

But I, I never felt so much life
Than tonight huddled in the trenches
Gazing on the battlefield, our rifles blaze away
We blaze away

We blaze away
We blaze away"
A Cautionary Song,The Decemberists,Castaways and Cutouts,"{'year': 2002, 'month': 5, 'day': 21}","When everybody else is soundly sleeping
Through the lights of Beacon Street
And if you listen, you can hear her weeping
She's weeping
'Cause the gentlemen are calling
And the snow is softly falling on her petticoat
And she's standing in the harbor
And she's waiting for the sailors in the jolly boat
See how they approach
With dirty hands and trousers torn
They grapple till she's safe within their keeping
A gag is placed between her lips
To keep her sorry tongue from any speaking
Or screaming
And they row her out to packets
Where the sailors' sorry racket calls for maidenhead
And she's scarce above the gunwales
When her clothes fall to a bundle and she's laid in bed
On the upper deck
And so she goes from ship to ship
Her ankles clasped, her arms so rudely pinioned
'Till at last she's satisfied
The lot of the marina's teeming minions
In their opinions
And they tell her not to say a thing
To cousin, kindred, kith or kin or she'll end up dead
And they throw her dirty dollars
And return her to the harbor where she goes to bed
And this is how you're fed
So be kind to your mother
Though she may seem an awful bother
And the next time she tries to feed you collard greens
Remember what she does when you're asleep"
Burial Ground,The Decemberists,"As It Ever Was, So It Will Be Again","{'year': 2024, 'month': 2, 'day': 6}","Oh Len, come down
And meet at the burial ground
They've undid the aerial
Tore down the merrygoround
This worlds all wrong
So let's go where we belong
Pack up the stereo, meet at the burial ground

Here among the fallen leaves
Are we alone the ones that dare to breathe?
Throw your worries down, they're oh so gravely held
You have carried them so well
Ooh, woah
Ooh, woah

Oh Len, come down
And meet at the burial ground
Theyve undid the aerial
Tore down the merrygoround
This world's all wrong
So let's go where we belong
Pack up the stereo, meet at the burial ground
This world's
All wrong
So let's go where we belong
Pack up the stereo
Meet at the burial ground

You laid down below a stone
Saying, Wherever they have gone, I long to go
Somewhere out beyond these maladies in my head.”
At least I think that's what you said
Ooh, woah
Ooh, woah

Oh Len, Oh Len) come down Come down)
And meet at the burial ground Meet at the burial ground)
They've undid the aerial
Tore down the merrygoround
This world's This worlds) all wrong All wrong)
So lets go where we belong Let's go where we belong)
Pack up the stereo, meet at the burial ground

Oh Len, Oh Len) come down Come down)
And meet at the burial ground Meet at the burial ground)
Theyve undid the aerial
Tore down the merrygoround Merrygoround)
Tore down the merrygoround)
This world's This world's) all wrong All wrong)
So let's go where we belong Lets go where we belong)
Pack up the stereo, meet at the burial ground
So, contract malaria, meet at the burial ground!"
Clementine,The Decemberists,Castaways and Cutouts,"{'year': 2002, 'month': 5, 'day': 21}","After the wrecking ball
Bereft you of house and home
And left you with sweet fuckall
So we got in your car
With our kickabout hearts
And we hollered out 'Sweet Clementine'
Tell your mom to marry us
A candle to carry us
With cans on our bicycle fenders
So sweet and hilarious
And we'll find us a home
Built of packaging foam
That will be there 'til after we die
And I'll play the clarinet
Use clam shells for castanets
We play with our bags on our shoulders
My sweet lady lioness
And I watch as you sleep
So indelibly deep
And I hum to you 'Sweet Clementine'See The Decemberists LiveGet tickets as low as $"
Prelude,The Decemberists,The Hazards of Love,"{'year': 2009, 'month': 3, 'day': 24}",
Billy Liar,The Decemberists,Her Majesty the Decemberists,"{'year': 2003, 'month': 9, 'day': 9}","Billy Liar's got his hands in his pockets
Staring over at the neighbor's, knickers down
He's got his knickers down
So the summer is eternity for you?
Sleeping in until your father's shaking you down
He's shaking you down

And the mailroom shift
Gets a real short shrift
As you dole out the packages, noone seems to want you around
All skulking around

Let you legs loll on the lino
'Til your sinews spoil
Will you stay here for a while, dear
'Til the radio plays something familiar?
Plays something familiar

All adrifting, he's a nogood boyo
Sent afishing for a whalebone corset frame
His only catch all day
So he sits and lets the current take him
A gentle breeze will leave his pants in disarray
And at his ankles laid

As he drifts to sleep
With a moan and a weep
He is decked by a Japanese geisha with a garland of pearls
How she twists and twirls!

Let you legs loll on the lino
'Til your sinews spoil
Will you stay here for a while, dear
'Til the radio plays something familiar?
Plays something familiar"
