,Artist,Album,Release Date,Lyrics
All Fired Up,Interpol,Our Love to Admire,"{'year': 2007, 'month': 7, 'day': 10}","As I lead you with restless liars and dealers on the take
And I can read you like a gumshoe; watch this meeting hall sweat and shake
I'll take you on
I'll take you on
I'll take you on
I'll take you all on
I'll take you on
Oh, I'll take you on
I'll take you on
I'll take you on
I haven't struck you with desire, fault line, no crutch, no stall
And I can bind you with no ties or leash and watch you fall
See, I got this soul
It's all fired up
This soul, I got this soul
It's all fired up
This soul - it's all fired up
It's all fired up
It's all fired up
It's all fired up
 I teach you of Death's desires reflected in lakes
As I lead you in a fearful file to a precipice of fate
And I welcome you, I welcome your sweethearts that bleed and break
I'll take you on
I'll take you on
I'll take you on
I'll take you all on
I'll take you on when your, your will is gone
I'll take you on
I'll take you on
I haven't struck you with desire, fault line, no crutch, no stall
And I can bind you with no ties or lease time and watch you fall
See, I've got this soul
It's all fired up
This soul
I've got this soul
It's all fired up
This soul
It's all fired up
It's all fired up
It's all fired up
It's all fired up
You're all mine
You're all mine
You're all mine
You're all mine
You're all mine
You're all mine"
Real Life,Interpol,A Fine Mess,"{'year': 2019, 'month': 5, 'day': 17}","Désirée, island face
Diamond eyes, hair astray

Is this real life for a change?
Are these concepts still the same?
With my bloodied nose, I affix to savagery and showbiz
Dreams relying, cease to trying

All these secondary lives I fall into
Unbalanced beam, a step unseen, a fade
All these secondary lives I fall into
Scattered dreams, scattered heat
Real life on repeat

Sideways figure eight
Giant steps, simulate
Everybody knows, we can still commiserate with shadows
Dreams defying, cease to tryin'

All these secondary lives I fall into
Unbalanced beam, a step unseen, a fade
All these secondary lives I fall into
Scattered dreams, scattered heat
Ever descend, never deep
Like a real life underneath
 
Désirée, island face
Diamond eyes, see again

All these secondary lives I fall into
Unbalanced beam, a step unseen, a fade
All these secondary lies I'm telling you
Lead the priestess to the beach tonight
Let them see in, let them be beside us
Summon details, machine reasoning
Let them see in, let them be beside us
Holy details, machine reasoning
Lead the priestess to the feast and the fire"
Something Changed,Interpol,The Other Side of Make-Believe,"{'year': 2022, 'month': 4, 'day': 12}","I waded through shame for this

I waded through shame for this
Are you there?
Everyday I'd see if chance was calling
Are you there?

I got a numb skull
I got a green heart

Something changed, we're out gunning
We all suffer the same faiths
We're in the sun, like nothing
All waging the good fight
Something changed, I'm stuck here, so defensive

I want to see
What kind of place they'd lay for me

I don't like these open endings
Are you there?
Well I forgive you but there's no pretendings
Are you there?
 
I got a numb skull
I got a green heart

Something changed, and I'm out gunning
I wanna speak facts
Less we know, without substance
It's more powerful than they can supply
Every day, we're all stuck here, so effected

I wanna see
What kind of place they'd lay for me

I forgive you but there's no pretending It becomes automatic, it becomes all but free)
It becomes automatic, it becomes all but free
It becomes automatic, it becomes all but free

Something changed, we're out gunning
You may wanna stay back
It's not the same, no sense in running
For the sake of the old hat
No parade, nobody's coming
We're all part of the same pack
And I wanna see
What kind of place they'd lay for me

It becomes automatic, it becomes all but free
It becomes automatic, it becomes all but free"
Precipitate,Interpol,Unknown Pleasure,"{'year': 2000, 'month': 12, 'day': 11}","Been bad, Saturn makes your mind break in pieces
Been bad, so you cannot find the dimensions
But it will be around these spots that I've given to you
You will know that you'll breathe my vapors every time that you pass through this room

Pass through this room
Walk through my gloom
Daphne, you find me

Daphne, when you find me, let the blood drive and come and lie with me
Daphne, symmetry, you can't help but admire what a choice room this used to be

Bad, Saturn makes your mind break in pieces
Been bad, so you cannot find the dimensions
But it will be around these spots that I've given to you
You will know that you'll breathe my vapors every time that you pass through this room

Pass through this room
Walk through my gloom
Daphne, you find me
 
Daphne, you find me to put you were inside use that for my memory
Daphne, symmetry, you can't help but admire what a choice room this used to be
Daphne, come as on display; will you find a way to draw the curtains of damp around your blushing ambition?
Blushing ambition
Blushing ambition
Blushing ambition

I found you inside my mind
I lost you inside my mind
I found you inside my mind
I lost you inside my mind

I was a child, I was a vice, a coyote, conditions, locations, facts
I was a child, I was a vice, a coyote, conditions, locations, facts
Erase them all perhaps
Erase them all
Erase them all perhaps
My own thing, my own thing

Now you're all that I have here
Now we can't remember
And you could fall back on lust when you've learnt to wait
They can be like the friends and neighbors you will get to appreciate, them
I have inside me some strange glow
I'm still enjoying this, that's why I made a mess
I'm still enjoying this, that's why I made a mess
That's why I made a mess"
Gavilan/Cubed (Third Demo),Interpol,Turn on the Bright Lights: Tenth Anniversary Edition Disc 2,"{'year': 2010, 'month': 9, 'day': 7}","Gosh, I sure miss the early days
When I was so drunk
Tied up in so many ways
Looking for the sanctity of love 'cause
I might make you handsome
Yeah, I might give you glee
Handsome, it's getting awfully tough
Oh yeah, to have the right means

If it weren't for this fear, I just might really be someone
But I can't make it in peacetime
Find some violence kid, and you come straight to me
Starting up the rain again
Starting up the rain again
Starting to look the same again
I said isn't that a shame

It'll be for a while
That you complete me and my hopes will drown
Isn't it some marbleheaded face
Yeah, it's a flash upon your knee
It's a rumbletumble trip
It's a loving to me, oh oh
Listen to my chest
 to my back, oh
Roses  rest
Case is not so strong
Wait, we're wasting time
For ways to town
For ways, for ways to town
 
Why, why, why?
Why, why, why?
Why, must I, why?
Ooh

Pumpkin, don't you stray far within the room
'Cause Grammy will be coming home soon
And you might get lost
Oh, you might get lost
Girl, I sure would miss you
Pumpkin, don't you stray too far within the little home
'Cause Grammy will be home
You might get lost
You might get lost
Girl, I sure would miss you
"
Surveillance,Interpol,Marauder,"{'year': 2018, 'month': 8, 'day': 24}","Surveillance, weve seen it all again
Frame by
For real man, look at your 
You were starring

This shit is made up
Somebody paid for it
Out on a limb that echos forward
Adding up

Surveillance
We see you when youre on again
Frame by frame
Do I stand on my life?
Tired of making shit older a touch
Stand on my rights
Be out of cuts

Be famous, but still technically fine
Falling the rain man
Great hesitations of mind will stay
 
This shit is made up
Somebody paid for it
Out on a limb that echos forward
Not enough

Surveillance, weve seen it all again
Frame by frame
Can I stand on my life?
Tribal me would get over and such
Stand on my rights
Be over

Dangerous ingrained in us
The RIP strain
Mine the will recall and filter
Some great mind game
Theres still time to change my way
These eyes see it frame by frame

We are living something frame by frame
We are leaving something frame by frame
We are living something frame by frame
We are leaving something frame by frame
We are leading something frame by frame
Making little adjustments frame by frame
We are living something frame by frame
We are leaving something frame by frame"
Mountain Child,Interpol,Marauder,"{'year': 2018, 'month': 8, 'day': 24}","Mountain child
You're up in the trees like a heathen
Running wild
A scrape on your knees from the descent

Are you out of your head?
Why you out of my bed now?
Mountain child with your star
Wont you come along with me?

Mountain child
The snake in the reeds had me reeling
The smoke in the sky is clear in your eye
Its a lean prophecy that Im reading

Are you out of your head?
Why you out of my bed now?
Mountain child, you are my queen in white
Wont you come along with me, yeah

Show me what it is
What you use it for
Ive seen you so high like a meteor
Show me what it is
What you use it for
I watch it roll by like a cannon ball
Up the range
We can try to hike for days, yeah
Show me what it is
What you use it for
And come along with me, yeah
I wanna live at home but this time keeps moving backwards
No one will ever know that my mountain child is strange
And Im a kind of hero
 
Hero
We used to rule back then
Hero
What did we used to rule back then
Hero
What did we used to rule back then
Hero
We used to rule back then"
What Is What,Interpol,Everything Is Wrong,"{'year': 2015, 'month': 4, 'day': 18}","Why don't you see it? Why don't you feel me?
I won't repeat it, your arm misleads me
Stable, spatial, ah
I thought you'd seek it, my company
I had to get through those eyes to see that world complete
That world comes to me

I can show you what is what
I can show you how we're operating
Now that I know you
I can show you how it works
Ooh

I saw you speak and I don't believe
No, not this weekend, I'm at the beach with Jane
'Cause Jane, I can lean on
You've got your secrets, your sovereignty
I want that shade in your eyes to reflect on me
With no complications

I can show you what is what
I can show you how we're operating
Now that I know you
I can show you how we're getting over
I can show you what is what
I can show you how we're getting over
Ooh
 
There's a little toss in the world, a ceasing in time
And the smiling, but that's all behind
'Cause my world is peaceful
It's very kind
Inside us, my opinions
Talk to me, talk to me

Now that I know you
I can show you what is what
And now that I know you
I can show you how we're getting over
Now, letting go
I can show you how it works

I can show you what is what
I can show you how we're operating
Now that I know you
I can show you how it works
Ooh"
The Depths,Interpol,El Pintor,"{'year': 2014, 'month': 9, 'day': 8}","Innocent idols who turn me on
While selling bibles to babies
We sleep for a while, but then you are gone
And all I have left is the story

All I can see before me is the darkest blues
Because I sink to the depths without you

If I met a waitress could she turn me on
I think I got the time to let her know me
I keep my focus, but my dreams keeps me strong
I come abreast of it slowly

All I can see before me is the darkest blue
Because I sink to the depths without you To you, my love)
So many hours you are receiving from me To you, my love)
Now the stars are out of view To you, my love)
Because I sink to the depths without you, girl To you, my love $"
All of the Ways,Interpol,Interpol,"{'year': 2010, 'month': 9, 'day': 7}","Tell me you're mine
Baby, tell me you're mine to break the ice
Does he make you smile?
Does he fully embrace the way?
Does he lead you to the fight that you like?
Who is this guy?
I know the way you will make it up)
Who is this guy?)

This twee neophyte
Does he know that I wait for all time?
Does he make you right?
Does he say that he'd like to know you?
Does he say that he wants to know?
Does he say that he wants to know?)

All of the ways you will make it up
Make it up for me
Make it up for me

Tell me you'll fight
Baby, tell me it's hard to fake it time after time
Baby, who is this guy?
I know the way you will make it up)
Does he say that he'd like to know you?
Does he say that he wants to know?
Does he say that he wants to know?
 
All of the ways you will make it up
Make it up for me
Make it up for me

All of the ways you will make it up
Make it up for me
Make it up for me
I know the way you will make it up
Make it up for me
I know the way you will make it up
Make it up for me
I know and I know the way you will make it up
Make it up for me
I know and I know the way you will make it up
Make it up for me"
Wrecking Ball,Interpol,Our Love to Admire,"{'year': 2007, 'month': 7, 'day': 10}","Can it be true?

Nobody warned you
Nobody told you
To make up your mind
Nobody told you
That I could just waltz through and shake up your style
I'm inside
Like a wrecking ball through your eyes
And I change it all from inside

Strange and fine Don't wait)
All this hardware, slope of time Don't wait)
And that one's for me, go inside Don't wait)
Going somewhere, hopeless tactile Don't wait)
That one's for me, open wide Don't wait)
Yawn like new year

Nobody warned you
Nobody told you
To make up your mind
Nobody told you
That I could just walk through and shake up your style
I'm inside
Like a wrecking ball through your eyes
And I change it all from inside
 
Strange and fine Don't wait)
All this hardware, slope of time Don't wait)
And that one's for me, go inside Don't wait)
Going somewhere, hopeless tactile Don't wait)
And that one's for me, open wide Don't wait)
Yawn like new year Don't wait)
Stay and fight
Stay and fight Don't)
Stay and fight"
Gran Hotel,Interpol,The Other Side of Make-Believe,"{'year': 2022, 'month': 7, 'day': 12}","On the streets of Cozumel where my age is slow
The mirror treats my light to a gray refrain
On the streets of Cozumel where the faces glow
I would gladly give my life to be there

So close I'm taking notes on my brain
Will you be faithful? Will you be my origin?
I'll leave these obsolete gardens aburning
'Cause I'll do anything to know you're here again

On the streets of Cozumel where my age is slow
The mirror treats my light to a gray refrain
On the streets of Cozumel where the faces glow
I would gladly give my life to be there
To be there

All that we've got to be is candid and gentle, to be certified
And I've really loved to mentor
Sometimes it's hard to be expansive
Need to free some light to enter, reflections ethereal to render

I see you in everything
I see you in everything
I see you in everything
I'll be there
I see you in everything
I see you in everything
I see you in everything
In my truly vacant heart
I see you in everything
I see you in everything
I see you in everything
I'll be there, I'll be there
I see you in everything
I see you in everything
I would gladly give my life to be there
I'll be there $"
Success,Interpol,Interpol,"{'year': 2010, 'month': 9, 'day': 7}","Dreams of long life
What safety can you find?
See the great unknown
That shade for miles

Good eye
I'm the good guy

Dreams of long life
What safety can you find?
If the sea was that strong
Maybe we had, maybe we had to fly

Was a good try
I'm a good guy

As high as the day
I read the papers
Before crime will pay
I'll learn to bury most beliefs
 
I have succeeded
I won't compete for long
I'm not supposed to show you
I've got two secrets
But I only told you one

Dreams of long life
What safety can you buy
If the sea was that strong
Maybe we had, maybe we had to fly

Somebody make me say no, no
Somebody make me say no, no somebody)
Somebody make me say no, no
Somebody make me say no, no, no
Yes

I have succeeded yeah)
I won't compete for long yeah)
I'm not supposed to show you yeah)
I've got two secrets yeah)
But I only told you one yeah)
I'm not supposed to show you
I'm not supposed to show you
I'm not supposed to
I'm not supposed to show you
I'm not supposed to"
Twice as Hard,Interpol,El Pintor,"{'year': 2014, 'month': 9, 'day': 8}","There were days of no surprise on the wing
When nobody cared but you
Outright we tried to feel a salvation
The proof of it was always you, boo

If these times should signify my mistakes
Please give me power
These are all of my creations
Leaving me disavowed

Twice as hard
Twice as hard
I give it right back to you
I give it right back to you twice as hard)
Twice as hard

I relied on fewer lies to let you in
Become my lover
So with all of my relations
One caves in on the other

Twice as hard
Twice as hard
I give it right back to you
I give it right back to you twice as hard)
Twice as hard
 
All those nights of many lights fall away
Following beautiful hours
These are all of my creations
Veering me now towards you

Twice as hard
Twice as hard
I give it right back to you
I give it right back to you twice as hard)
Twice as hard

Twice as hard
Twice as hard
Twice as hard
Twice as hard
Twice as hard twice as hard)
Twice as hard twice as hard)
Twice as hard twice as hard)"
Party’s Over,Interpol,Marauder,"{'year': 2018, 'month': 8, 'day': 24}","I can see you on internet
Thats your milieu
Practically you are intimate
Suds in the tub
I keep up with your interests
Whos that beside you making the cut?
Ill say hes smiling

These enhance my bad intentions
Without containing my sense of wonder

Let them come crash it
Partys over
No keys and we had to smash it
Partys over

Rock 'n' roll bitch, Im into it
I like to show you my stuff
Baby cheetahs the Himalayas
Whats got you startled umbilical
Yeah I play a little violin, but
 
Leading hand keeps the distance
Sliding stance piece resistance

Let them come crash it
Partys over
No keys and we had to smash it
Partys over

There was some great neighbors who found me
And would not give up to strangers my care
Away from me now
Things come unhanded
Off the rails some
I knew you I need you too
Your trying no reason to
In silence no reason given
No reason to

Let them come crash it
Partys over
The season can hang beside it
Partys over
And so it ends, and so it ends, I'm going in
I'm going in, and so it ends, and so it ends"
The Weekend,Interpol,A Fine Mess,"{'year': 2019, 'month': 3, 'day': 28}","Stop reaching in, I'll meet you there
Stop reaching in, I see you, friend
All in good time, we'll speak
Yeah, stop reaching in
Say goodbye, Lorena, to the beach
Heaven knows the week was bombin'
But by the weekend you were here
Asleep in my arms
And the future looked like nowhere I've seen

That really happened
We believe it
It's really magic

Days roll by, nondiscreet
The ebb and flow just reflects the infinite symmetry
You will come out for real celebration, hey
You stand in vision, I'll sail away

That really happened
We believe it
It's really magic this time
Feeling even
It's really happening now
Let the weekend spin
Right 'til the end
 
Please say this whole adventure is dialing in
The deep state, it's all selfinterest, leave it there
Breezing, breezing, reaching in
Evident

Feeling even
That really happened
We believe it
It's really magic now
We can see them
It really happened this time
Let the weekend spin
Right 'til the end"
No Big Deal,Interpol,A Fine Mess,"{'year': 2019, 'month': 5, 'day': 17}","It's no big deal to take a light from your stove
Slow reveal, something widespread overflows
Y'all will heal, pick a mindset and then be about it God help us)
It's no big deal, it's just a spark, then I can go again

From the beach to the strip club, I bet
Feeling riche, feeling built up, I bet, I bet

In the days of all out mansions
I had the perfect feel for my life
And I made you feel outstanding
There's no place for you inside

Softly dear, just inscribing this in stone
It's all right here and it's a sight
But don't like overdose on it

From the beach to the strip club, I bet
Feeling riche, feeling built up, I bet, I bet

In the days of all out mansions
I had the perfect feel for my life
And I made you feel outstanding
There's no place for you inside
 
I wait for you inside
It's no big deal, pick a mindset and then be about it
God help us)

From the beach to the reup, I bet
Feeling riche, feeling built up, I bet
I venture

In the days of all out mansions
I had the perfect feel for my life
If it's sadness we imagine
I would not play to be denied
And I know how to beat this again
Out of prayers, out of reason, I guess
It ain't tragic if I planned it
I had that perfect belief in my life
And I gave you all my answers
I don't get paid to summarize
And I know how to beat this again
Out of prayers, out of reason as well"
Passenger,Interpol,The Other Side of Make-Believe,"{'year': 2022, 'month': 7, 'day': 15}","I'm on the other side of makebelieve
If I go unchecked, what will the world make of me?
I don't feel hunted, but I fear faithfully
I would never cheat, but I might take advances
These little statements are mere replacements
For something they stole, times I was laughed at
I'd fall into a hole, fade into a flashback
Real close

Free from these fables, we can grow
Blossom into bodies too frail to hold
As I commit to this high wall of love, will I ever sleep?
While I wait for the world to give it all back

There's nothing so sacred, I ain't tried to chase it
I need something to hold, someone to grasp at
When I fall into a hole with a mountain on my back
Real close

Hey now
Hey, hey, hey, hey
 
Save me, I'm in my head
Save me, I'm in my head
Please, you know why
Please, you know why
Fall, fallen

There's nothing so sacred, I ain't tried to chase it
Need something to hold, someone to grasp at
When I fall into a hole and fade into a flashback
Real close

Hey now

Save me, I'm in my head
Save me, I'm in my head
Please, you know why
Please, you know why
Fall, fall"
Into the Night,Interpol,The Other Side of Make-Believe,"{'year': 2022, 'month': 7, 'day': 15}","Step around, don't stand there waiting
On abandoned string
Seems to me they took violence for dancing
Steady now who are you betraying?
That's some underhanded shit
Time to try some new crime of fashion

Only when the clouds will know me
We all make those faces once
'Cause it's solo lonely, old and stony
Into the night
We go Into the night)

Step it down no separating
Oh, the band you're in
No need to take, there's still a way to fence it
We're in hеre now no sense parading
As thе anvil swings
We used to say the future was paved with penalties

Only when the clouds will know me
We all make those faces once
'Cause it's solo lonely, old and stony
Into the night
We go Into the night)
 
Our leaves in the darkness
Our leaves in the wild now
Sentimental neighbors
Fallen trees are calling me
To guide them through the soil
Into the night

Fate came down on me
We sever together
She's really, really warm
Her center can make automatons breathe

Only then the clouds will know me
We all make those faces once
'Cause it's solo lonely, old and stony
Into the night
We go Into the night)

Our leaves in the darkness
Our leaves in the wild now
All of our sons and daughters
Fallen trees are calling me to guide them through the soil
People lie in the ground, we saw their shade
People lie in the ground, they saw the other way
Evening snowflake, time had to go late
But I brought you a piece of pie
Peace and doting, whole day safer
Is it more than we deserve?"
Always Malaise (The Man I Am),Interpol,Interpol,"{'year': 2010, 'month': 9, 'day': 7}","For always release me lover
I want to give you the lowdown
I want to give you the face to face
Always is all I can give
Isn't quite what you take me for
I'll act in a certain way
I control what I can
That's the man I am
Well it pains me to say
And I do what I can
That's the man I am
Always, always, always
Always release me lover
I want to give you the face to face
Won't let you go)
Won't let you go)
What'll you do?)
I want to miss some more
 I'll relax in a certain way
I control what I can
That's the man I am
Well it pains me to say
And I do what I can
That's the man I am Coming out of the waste)
That's the man I am Clearing out of the shade)
All that you've known, be as it may
All that you've shown
Reach in and try all day Coming out of the waste)
I wanna try all day Clearing out of the shade)
All that I know, is you'll be okay
Follow your soul and it tells you to fly away Coming out of the waste)
I wanna fly all day Clearing out of the shade)
All that you've known, be as it may
All that you've shone
Reach in and shine all day Coming out of the waste)
I wanna shine all day Clearing out of the shade)"
Mr. Credit,Interpol,The Other Side of Make-Believe,"{'year': 2022, 'month': 7, 'day': 15}","There's nothing left to stop it
How long we knew?
Seems we brought some trouble with us how we wanted
Mr. Credit is dead and buried
Farewell
It's all a part of the game

I wanna be there when you touch fire
I'll be the hand that you can clutch

I had a dream
That the ground was black
And the air was searing
Oh, no
The heavens are backing the sea
Are they backing me?
The roads are just scratches
The talk is sevеre
That's how it works
It's all impossibly cold

I wanna be therе when you touch fire
I'll be the hand to pull you up, tiger
I wanna be there when you cut the wire
I'm the living end, I plead as such
 
I saw you when you gave me chase
I followed when you hit the ground
It's cloudy when I come to Vegas
I saw you when you gave me chase
I followed when you hit the ground
It's cloudy when I come to Vegas
It's a small town anyway
Fire

I'll be the hand to lift you up higher
I wanna be there when you cut the wire
I wanna be there when you touch fire
I'm the living end, I plead as such
I'm the living end
I'm the living end, I plead as such
I'm the living end
I wanna be there when you touch"
Safe Without,Interpol,Interpol,"{'year': 2010, 'month': 9, 'day': 7}","I'm not the hero out the gate
So much to feel, so much to gain
My higher reason will take aim
I'll be okay, I've got my shapes
We are not alone, we share our stake
And I think the winter will be wonderful

I am safe without it
I am safe without it
I am safe without
I am safe without it
I am safe without it
I am safe without

Go alone, we'll split the chase
To all the roll or drop the weight
There's no allegiance step to take
These great big sheets disintegrate
You don't wanna, you don't wanna

I am safe without it
I am safe without it
I am safe without it
I am safe without it
I am safe without it
I am safe without it
I am safe without
 I am safe without it
I am safe without it
I am safe without it
I am safe without it
I am safe without

But I feel this way
Feel this way
I steal, I kneel, I do it again
Over and over and over and over"
Thrones,Interpol,A Fine Mess,"{'year': 2019, 'month': 5, 'day': 17}","Meteor, meteor

Fate only sings to silence
You don't know where confusion is
Awake or refute in a timely fashion
The leash or the laser wins, psyche
How many homes do I lay in?
How many thrones are just make believe?
I admit it, I did it
I admit it, I did it
Babe daydreaming on a swing
Frozen jets overlean
The meanings we assigned are leaving
We stay inside, cause we believe we are surrounded
I admit it, I did it
Let's hit the snow like I remember)
I admit it, I did it
The truth be told it was November)
If fame had teeth, who could save them?
I admit it, I did it
Falling ashes at my feet
Wasteup in shadows in between
The faces I know, I would die to keep them from harm
We stay inside, 'cause we can see we are surrounded
 
Meteor, meteor
I would die to keep them from harm, I would die to keep them)
Radians, radians
Fate only sings to silence
You dont know where confusion is
Await your rebuke in a timely fashion that
The leash or the laser wins"
Malfeasance,Interpol,El Pintor,"{'year': 2014, 'month': 9, 'day': 8}","There's a devil in your hands, there's a devil in your hands
There's a devil in your hands, that's really not your man
But I'm not speaking for you, you're fine babe, no
There's a devil in your hands, a devil in your hands

I don't know what, oh, we died without saying much
So I, malfeasance, malfeasance

There's a devil in your hands, he's wringing out your plans
But I'm not preaching for you, you're fine babe, no
There's a devil in your hands, a devil in your hands

I don't know what, oh, we died without saying much
So I, malfeasance, malfeasance
I walk the shore, don't ask me to hide
I lock the door, I won't be denied
I must have seen some part of me, I...

I see them be
I see them beneath
I see them beneath me
Beneath me)
Beneath me)
 
Well I'm not speaking for you, you're fine babe, no
There's a devil in your hands, that's really not your man

Well I don't know what, oh, we lied and not saying much
So I, malfeasance, malfeasance
I walk the shore, don't ask me to hide
I lock the door, I won't be denied
I must have seen some part of me

I see them be
I see them beneath
I see them beneath me
I see them be
I see them beneath me
I see them be
I see them beneath me
Beneath me

Eye for eye, the whole world is blind
Eye for eye, the whole world is blind
Eye for an eye, this whole world is blind
Eye for an eye, this whole world is blind"
Renegade Hearts,Interpol,The Other Side of Make-Believe,"{'year': 2022, 'month': 7, 'day': 15}","Draw me a million years
And I'll probably make them my home
Eternity brought me tears
It's the cold I collect on my own
Call me for sake of change
It's a custom how gluttons do
Infinity will turn the page
But not forever, not for you

The serpent spins
Around the silken cyclone
The world will bend
For one alone again
For one alone

Call me from any age
And hope the godly will help to steer
Subliminal we turn the page
But you can't save the programmable fears

The serpent spins
Around the silken cyclone
The world will bend
For one alone again
For one alone
 
No, no, no
No, no, no
No, no, no
No, no

Out on the wind we go
It's starting to feel like summer
Out on the wind where some will get stolen
But not forever

The serpent spins
Around the silken cyclone
The world will bend
For one alone again
For one alone

Roll up the window
You might get stolen
Roll up the window
You might get stolen No, no, no)
You might get stolen
Met a girl then
One who'd stand by me
Renegade hearts
Make escape art
Renegade hearts
Make escape art
Caught me off guard)
Renegade hearts
Make escape art
Caught me off guard)
Met a girl then
Said she'd stand by me
Caught me off guard)
Renegade hearts
Make escape art
Caught me off guard)
Renegade hearts
Make escape art
Caught me off guard)
Renegade hearts
Make escape art
Caught me off guard)
Met a girl
One who'd stand by me"
Big Shot City,Interpol,The Other Side of Make-Believe,"{'year': 2022, 'month': 7, 'day': 15}","Stop the operation
Help me off the table, we need to leave
I'm not the type to cry
But the more I stay alive, I feel the tendency increase

Believe)
I can give you what you see and a drunken heartbeat up my sleeve
We'll take it up and come home clean
Believe in me)
It's a whole and mystic reverie, a sunken signal submarined
We'll shake it up and come home sweet
Believe in me)
Stop the operation

Big shot city losing vibrations over me
Girl, you looking gritty, I'll cruise, invitations overseas
Stop the operation, I don't know how we even got here
And this story reeks of want

Believe)
I can give you what you see and a drunken heartbeat up my sleeve
We'll take it up and come home clean
Believe in me)
It's a whole and mystic reverie, a sunken signal submarined
We'll shake it up and come home sweet
Believe in me)
Stop the operation
 
Big shot city

Big shot city losing vibrations over me
Girl, you looking gritty, I'll cruise, invitations overseas
And the sign says that's how we train
It's like the other side, don't know how or when to die
As long as the trees are born, oh, yeah

Did we know that was halcyon?
Did we know that was halcyon?
Did we know that was halcyon?
Did we know that was halcyon?"
Greenwich,Interpol,The Other Side of Make-Believe,"{'year': 2022, 'month': 7, 'day': 15}","Kept along, I got nothing but my own dreams
Just these old things, few libations necessary
All along, I was bluffing 'cause my nature made me hate
These conversations for conversation's sake

It's alright to be, not to behave
Selling like a drug
Let it rain on these people
It's alright to be, not to behave
Someone I can trust
And I don't want these problems

Stepped along, now my troubles got their own themes
Their own machines, few citations yet to break me
All along, I was different 'cause my nature made me great
But not that great, good vibrations

It's alright to be, not to behave
Selling like a drug
And I don't want these problems
It's alright to be, not to behave
Someone I can trust
Let it rain on these people
 
It's out there, it's really out there
A small light I'm looking for
It's out there, I see it so clear
Sailing on a wing to nature's home

It's alright to be, not to behave
Someone I can trust
And I don't want these problems
It's alright to be, not to behave
Selling like a drug
Let it rain on these people

It's out there, it's really out there
A small light I'm looking for
It's out there, I see it so clear
Sailing on a wing to nature's home
It's out there, it's really out there
A small light I'm looking for
It's out there, it's really out there
Sailing on a wing to nature's home
Sailing on a wing to nature's home
Sailing on a wing to nature's home"
Go Easy (Palermo),Interpol,The Other Side of Make-Believe,"{'year': 2022, 'month': 7, 'day': 15}","Go easy
Go easy
Go easy
Go easy
Don't matter what you bring

I felt fated for so long
Now all these harbingers have their say
While I'm rolling out my face to the harbor
Somebody's shelter can more than reach your soul

Go easy
Don't matter what you bring
Go easy
Don't matter what you bring

I'll keep pushing it forward
Now all these obstacles in my way have been falling
I'll take shape on the highway to exotic states
You must celebrate to behold

At the yard sale
The bride's veil is there
 
Come on, go easy
Don't matter what you bring
Come on, go easy
Don't matter what you bring
Come on, go easy
Don't matter what you bring
Come on, go easy
Doesn't matter what you bring
Come on, go easy
Don't matter what you bring"
Stella Was a Diver and She Was Always Down (Live),Interpol,Interpol: Live in Astoria EP,"{'year': 2007, 'month': 11, 'day': 27}","This one's called Stella Was a Diver and She Was Always Down

When she walks down the street
She knows there's people watching
The building fronts are just fronts
To hide the people watching her

But she once fell through the street
Down a manhole in that bad way
The underground drip
Was just like her scuba days

Days
Daze
Days
Daze

She was all right because the sea was so airtight, she broke away
She was all right but she can't come out tonight, she broke away
She was all right 'cause the sea was so tight, airtight
She broke away broke away
She broke away broke away
She broke away broke away
She broke away
 
She lies in no place
She lies in nowhere
She lies in no place
She hides in nowhere
She hides in nowhere

At the bottom of the ocean she dwells
From crevices caressed by fingers
And fat blue serpent swells
Stella, Stella, oh Stella
Stella I love you, Stella I love you, Stella I love you

She was all right because the sea was so airtight, she broke away
She was all right but she can't come out tonight, she broke away
She was all right yeah the sea was so tight, airtight
She broke away broke away
She broke away broke away
She broke away broke away
She broke away

Well, she was my catatonic sex toy, lovejoy diver
Well, she was my catatonic sex toy, love drug diver
She went down, down, down there into the sea
Yeah, she went down, down, down there
Down there for me, right on
Oh yeah, right on
So good, oh yeah, right on
So good, oh yeah

There's something that's invisible
There's some things you can't hide
Trying to detect you when I'm sleeping
In a wave you say goodbye
There's something that's invisible
There's some things you can't hide
Trying to detect you when I'm sleeping
In a wave you say goodbye"
Crimewaves,Interpol,Interpol,"{'year': 2010, 'month': 9, 'day': 7}","I said I came here with ease
With my porcelain thumb
I can see for me
One day you may just need one
Well you're just becoming self therapeutic
I think it's because we're alone

It's the perfect time to try again
As we slip inside our winter skin
A sweet incline to a beating heart
It's all that there ever is

We crimewaves
Like crimewaves
Crimewaves

Spray my graffiti
From my vintage gallant tongue
Now you see through me
Until the getting is all done
Today we all save some forgiveness
Just for the castaways
I think it's because we're alone
 
It's the perfect time to try again
As we sleep inside our winter skin
A sweet incline to a beating heart
It's all that there ever is

We crimewaves
Just like crimewaves
Crimewaves

What you need, what you need
What you know me by, what you know me by
That's the way that you know me by)
That's the way, you will know me by
What you need"
Interlude 1,Interpol,Marauder,"{'year': 2018, 'month': 8, 'day': 24}",
Number 11,Interpol,Marauder,"{'year': 2018, 'month': 8, 'day': 24}",
