,Artist,Album,Release Date,Lyrics
Wonderful Christmastime,Mac Demarco,Wonderful Christmastime / I Was a Fool to Care - EP,"{'year': 2017, 'month': 12, 'day': 25}","The mood is right
The spirits up
We're here tonight
And that's enough

Simply having a wonderful Christmas time
Simply having a wonderful Christmas time

The party's on
The feeling's here
That only comes
This time of year

Simply having a wonderful Christmas time
Simply having a wonderful Christmas time

The choir of children sing their song
Ding dong, ding dong, ding dong, ding
Oh, oh
La, la, la, la, la
La, la, la, la, la, la
Dootdoot, dootdoot, dootdoot, dong

Simply having a wonderful Christmas time
Simply having a wonderful Christmas time

The party's on
The spirits up
We're here tonight
And that's enough

Simply having a wonderful Christmas time

The choir of children sing their song
They practiced all year long
Ding dong, ding dong, ding dong
Ding dong, ding dong, ding dong, ding
Haha

The moon is right
The spirits up
We're here tonight
And that's enough
Simply having a wonderful Christmas time
Simply having a wonderful Christmas time

Simply having a wonderful Christmas time
Simply having a wonderful Christmas time
Simply having a wonderful Christmas time
Simply having a wonderful Christmas time
Simply having a wonderful Christmas time
Simply having a wonderful Christmas time"
20210217 Scarecrow,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}","Scarecrow
What you stand for?
Kuebiko
What do they know
About it?
Scarecrow
Do you feel alone?
Kuebiko
What do they know
About it?

Scared crow
Where'd your heart go?
Kuebiko
Now they all know
About it
Scared crow
Soon you'll be alone
Kuebiko
Now they all know
About it"
Dreamin’ Fast,Mac Demarco,2 Demos,"{'year': 2013, 'month': 8, 'day': 31}","Someday I'll find her
And I'm still reminded
Maybe she's best in dreams
She's still the best I've seen

Dreamin'
Dreamin'
Dreamin'
Baby, I'm dreamin'

Out on her windowsill"
Lonely Shredder,Mac Demarco,2 Demos,"{'year': 2013, 'month': 8, 'day': 31}",
Gualala 2,Mac Demarco,Five Easy Hot Dogs,"{'year': 2023, 'month': 1, 'day': 20}",
New You,Mac Demarco,Other Here Comes The Cowboy Demos,"{'year': 2020, 'month': 8, 'day': 29}","Oh no
Just as things got better
Trouble comes along
To sing it's favorite song
And it sounds alright
A tune that you remember
So sing a bar or two
And wave goodbye to the new you"
No Other Demo Heart,Mac Demarco,Another (Demo) One,"{'year': 2015, 'month': 12, 'day': 4}","Is it true?
Youve been feeling sort of low these days
Just dont have a place to go these days
Must be bringing you down

If its so
Then come on give this lover boy a try
Ill put the sparkle right back in your eyes
What's there to lose?

Well for one, her heart belongs to another
And no other heart will do

Is it wrong
To think my love could really help you out?
Its simply just my stubborn heart no doubt, rambling away

If its not
Then come on give this lover boy a try
Ill put the sparkle right back in your eyes
What could you lose?

Well for one, her heart belongs to another
And no other heart will do
For one, her heart belongs to another
And no other heart will do"
20210220 Stratocaster,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}","Stratocaster
Play me that one we used to play
Doesn't matter
My heart belongs to yesterday

Just
Me and you and moonlight
Me and you and moon
Your song ends too soon

Live below no master
And all of your troubles blow away
Hold my Stratocaster
Play me that one we used to play

Just
Me and you and moonlight
Me and you and moon
Your song ends too soon"
Rockaway,Mac Demarco,Five Easy Hot Dogs,"{'year': 2023, 'month': 1, 'day': 20}",
Vancouver,Mac Demarco,Five Easy Hot Dogs,"{'year': 2023, 'month': 1, 'day': 20}",
Zhe Doan #2,Mac Demarco,Another (Demo) One,"{'year': 2015, 'month': 12, 'day': 4}","She don't believe that I could love her
She just don't see my heart for her
Only one way to know
Somewhere she won't go

Well, I think that I could love her
I think that I could love her

Meeting her eyes with mine tells me
All that I need is time
Do she believe that I love her
Could I love her?

Well, I think that I could love her
Love her
I think that I could love her
Love her
Love her"
Harrison Ford Escort,Mac Demarco,2 Demos,"{'year': 2013, 'month': 8, 'day': 31}",
Dave,Mac Demarco,Other Here Comes The Cowboy Demos,"{'year': 2020, 'month': 8, 'day': 29}",
20210221 Father Of The Year,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}","When the lights come on, take the alley
There's no driving drunk in the Valley
Sweetheart, know
I'll be back around in a few years
Try some other town, sink a few beers
Sweetheart, know

I'm the father of the year

Everything I've said has been bullshit
Went and settled down with some new kids
Sweetheart, know
Shrug it off and make sure your chin's up
On a street with dimes in your tin cup
Sweetheart, know

I'm the father of the year"
Onion Man,Mac Demarco,Some Other Ones,"{'year': 2015, 'month': 7, 'day': 8}",
20200821 Cowboy Shit,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}","A dusty old pair of cowboy boots
The snakeskin in the wind
The tumbleweed rolling down the road tonight
The storm cloud's coming in
The tired old horse lays down its head
Soon it will begin

Dreamin' 'bout cowboy shit
Cowboy shit
Dreamin' 'bout cowboy shit
Cowboy shit

The sheriff sits back and shines his badge
What a dirty old pig he is
The Navajo chief sheds a tear
Instead of flipping lids
The dusty old horse picks up its head
Soon it will begin

Singin' 'bout cowboy shit
Cowboy shit
It's singin' 'bout cowboy shit
Cowboy shit
Singin' 'bout cowboy shit
Cowboy shit
Singin' 'bout cowboy shit
Cowboy shit
Uh
Cowboy shit
Singin' 'bout cowboy shit
Cowboy shit
Singin' 'bout cowboy shit
Singin' 'bout cowboy shit
Cowboy shit
Singin' 'bout cowboy shit
Cowboy shit"
Little Pepper,Mac Demarco,Some Other Ones,"{'year': 2015, 'month': 7, 'day': 8}",
K (Demo),Mac Demarco,Here Comes the Cowboy Demos ,"{'year': 2020, 'month': 8, 'day': 28}","One, two, three, four
As the years blow by, baby
The more I come to know myself
The more it seems my love grows, for you
Surely I'd be dead, baby
Had I gone with someone else
For this and more, my love sold to you
K, anytime it feels as though my love has gone, away
K, settle down, turn around
Take this song, let it play
Got to know your heart, baby
Still so much for me to learn
As I do, my love stays with you
Surely I'd be done, baby
Had I made another turn
Glad the turn that I made was you
K, anytime it feels as though my love has gone, away
K, settle down, turn around
Take this song, let it play
K, anytime it feels as though my love has gone, away
K, settle down, turn around
Take this song, let it play"
Tommy,Mac Demarco,Other Here Comes The Cowboy Demos,"{'year': 2020, 'month': 8, 'day': 29}",
Horse Hot Wee Wee Water,Mac Demarco,Salad Days Demos,"{'year': 2014, 'month': 6, 'day': 17}",
Very Spooky,Mac Demarco,Other Here Comes The Cowboy Demos,"{'year': 2020, 'month': 8, 'day': 29}",
20200823 Inside The Beavers Dam,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}","Inside the beaver's dam
The beaver has a mantle
The mantle has a trophy
The trophy is for bowling
Baby
Inside the beaver's dam
Somewhere, there's a chair
The beaver's sittin' there
Looking at that trophy
Baby
Inside the beaver's dam
The beaver's wife is grumpy
Because the beaver's lazy
But still loves him like crazy
Baby
Inside the beaver's dam
The beaver's baby's cryin'
The beaver's wife is sighin'
But man, look at that trophy
Baby
Inside the beaver's dam"
Edmonton,Mac Demarco,Five Easy Hot Dogs,"{'year': 2023, 'month': 1, 'day': 20}",
Let My Baby Stay (Live),Mac Demarco,"Live & Acoustic, Vol. 1","{'year': 2013, 'month': 12, 'day': 14}","My girlfriend and I moved to New York by accident, this summer
And this song is about that, and how she's not allowed to live here

I was made to love her
Been working at it
Half of my life
Ive been an addict

And shes been good to me
Far as I can tell shes happy
Livin’ with her Macky

So please dont take my love away
Let my baby stay
Let my baby stay
Please dont take my love away
Let my baby stay
Let my baby stay

And where would I be
Feeling lonely
Separated from my one and only

And whats there left to say
Far as I can tell that day
Could be on its way

So please dont take my love away
Let my baby stay
Let my baby stay
Please dont take my love away
Let my baby stay
Let my baby stay


Gotta switch it up"
20180529,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20210218 Round Here,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}","Let that hippy hair down
You can relax 'round here
I closed all my doors
You can kick back 'round here
'Round here

It's in the past
Man, time moves fast 'round here
Come settle down
No need to frown 'round here
'Round here"
Cooking Up Something Good (Live),Mac Demarco,"Live & Acoustic, Vol. 1","{'year': 2013, 'month': 12, 'day': 14}","Hi everybody, how you doin?
Yeah, very sexy
Um, my band left to Montreal, so I'm going to play alone
And I'm going to play some old songs and some new songs
Maybe you guys don't know either, doesn't matter to me

Mommy's in the kitchen, cooking up something good
And daddy's on the sofa, pride of the neighborhood
My brother's in the ballet, it seems he's got it set
And I'll be up at midnight with my cigarette

Ooh when life moves this slowly
Ooh just try and let it go
Ooh when life moves this slowly
Ooh just try and let it go

Daddy's in the basement, cooking up something fine
While Rick's out on the pavement, flipping it for dimes
If there's anything redeeming, I haven't seen it yet
And I'm still up at midnight, chewing nicorette

Ooh when life moves this slowly
Ooh just try and let it go
Ooh when life moves this slowly
Ooh just try and let it go

Thank you, that song is about my dad's methamphetamine habit
Okay-"
Avocado Andrew,Mac Demarco,Salad Days Demos,"{'year': 2014, 'month': 6, 'day': 17}",
Vancouver 2,Mac Demarco,Five Easy Hot Dogs,"{'year': 2023, 'month': 1, 'day': 20}",
Vancouver 3,Mac Demarco,Five Easy Hot Dogs,"{'year': 2023, 'month': 1, 'day': 20}",
Young Coconut,Mac Demarco,Some Other Ones,"{'year': 2015, 'month': 7, 'day': 8}",
Heart to Heart (Demo),Mac Demarco,Here Comes the Cowboy Demos ,"{'year': 2020, 'month': 8, 'day': 28}","For every day we were together
To all the time we were a part
Of each other's lives
Heart to heart
So I had a late arrival
So we never saw the start
Of each other's lives

Heart to heart
Heart to heart
Heart to heart
Heart to heart
Heart to heart
Heart to heart

Now it seems too quick and easy
Sentimentally assumed
Walkin' parallels
Heart to heart
And all the days we were together
To all the times we were a part
Of each other's lives

Heart to heart
Heart to heart
Heart to heart
Heart to heart
Heart to heart
Heart to heart
Heart to heart
Heart to heart
Heart to heart"
Demo Without Me,Mac Demarco,Another (Demo) One,"{'year': 2015, 'month': 12, 'day': 4}","Will she love me again tomorrow
I don't know, don't think so
And that's fine, fine by me
As long as, long as I know she's happy, happy

Without me
Without me
Without me
Without me

Will she find love again tomorrow
I don't know, I hope so
And that's fine, fine by me
As long as, long as I know she's happy, happy

Without me
Without me
Without me
Without me"
Still Together (Live),Mac Demarco,"Live & Acoustic, Vol. 1","{'year': 2013, 'month': 12, 'day': 14}","Anybody have a drink I can borrow
Aqua, can I have a bit of your aqua?
Burps crowd cheers)
Thank you
This song is called together

In time she'll see that her and me
Were meant to be, together
And time will pass, it may go fast
But we'll still be together
And where I go she's at my side, half of my life, together
It's easy love, fits like a glove from up above, together

Together
Together

I've had my share, it's just not fair
That we should be together
But if it's fine, that I've done my time
Her and me are gonna walk the line together
And when she's low, I'll always know
We'll always gonna go together
It's easy love, fits like a glove from up above, together

Together
Together
Together
Together

That's it guys, Mac Miller's up next
This has been Mac number one of the evening
God bless you, and see you later"
Portland 2,Mac Demarco,Five Easy Hot Dogs,"{'year': 2023, 'month': 1, 'day': 20}",
Brother (Demo),Mac Demarco,Salad Days Demos,"{'year': 2014, 'month': 6, 'day': 17}","Youre no better off
Living your life
Than dreaming at night
Wandering brain
Gets scared of the plane
Halfway through flight

To take it slowly, brother
Let it go now, brother
Take it slowly, brother
Let it go

Go home, go home
Go home, go home

Youre better off dead
When your minds been set
From nine until five
Wandering brain
Is best in the rain
Feeling alive

To take it slowly, brother
Let it go now, brother
Take it slowly, brother
Let it go

Go home, go home
Go home, go home
Go home, go home
Go home, go home"
Yap Man,Mac Demarco,Other Here Comes The Cowboy Demos,"{'year': 2020, 'month': 8, 'day': 29}",
A (Demo) Heart Like Hers,Mac Demarco,Another (Demo) One,"{'year': 2015, 'month': 12, 'day': 4}","
Done, done is all the love, love that I had saved for you
Gone, gone away my heart, locked inside a cage for you
And what's this that has become, has become of poor old me
Tried, so hard to believe in something that will never be

Never believe in a heart like hers again
Never believe in a heart like hers again
Never believe in a heart like hers again
Never believe

All, all that I could give, all I had to offer her
Is gone, simply locked away, no longer there to bother her
Now look, look at what's become, what's become of poor old me
Tried, so hard to believe in something that will never be

Never believe in a heart like hers again
Never believe in a heart like hers again
Never believe in a heart like hers again
Never believe
Never believe in a heart like hers again
Never believe in a heart like hers again
Never believe in a heart like hers again
Never believe
Part Two: Another One

Feelin' so confused
You dont know what to do
Afraid she might not love you anymore
And though she says she does
And hasn't lost your trust
Who could that be knockin' at her door?

Must be another one
Must be another one she loves
Must be another one
Must be another one she loves

The feelin' never stops
And neither does the clock
Wishin' for tomorrow today
She still says she's true
So you start comin' to
Just as that old knockin' comes to stay

Must be another one
Must be another one she loves
Must be another one
Must be another one she loves"
20210220 China,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}","China
China
China
China

Build me a brand new heart
Toss me a brand new start
I can behave
Just let me come out and play

China
China
China
China

Watch every step I take
When I'm back late from break
I can behave
Just let me come out and play

China
China
China
China"
Amp Rental,Mac Demarco,Other Here Comes The Cowboy Demos,"{'year': 2020, 'month': 8, 'day': 29}",
Velvet Johnny,Mac Demarco,Other Here Comes The Cowboy Demos,"{'year': 2020, 'month': 8, 'day': 29}","Scat Singing)

Scat Singing)

Scat Singing)

Scat Singing)
Guitar Solo)"
20180701,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
Potato Boy,Mac Demarco,Salad Days Demos,"{'year': 2014, 'month': 6, 'day': 17}",
Ken the Wolf Boy,Mac Demarco,Salad Days Demos,"{'year': 2014, 'month': 6, 'day': 17}",
20191229,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 20}",
Chicago,Mac Demarco,Five Easy Hot Dogs,"{'year': 2023, 'month': 1, 'day': 20}",
Go Easy (Demo),Mac Demarco,Salad Days Demos,"{'year': 2014, 'month': 6, 'day': 17}","Check

Pack it up and leave it, leave it all behind you
Started fresh in someone elses town
And though we may be leaving, Ill be right beside you
To pick you up until you come around

So please, go easy with my baby
Please, go easy on yourself
Please, go easy with my baby
Please, go easy on yourself

Down here can be tough, without your friends beside you
You built it up, just to break it down
So when youre feeling rough, Ill be right behind you
To pick you up until you come around

So please, go easy with my baby
Please, go easy on yourself
Please, go easy with my baby
Please, go easy on yourself"
Hoso Boyo,Mac Demarco,Some Other Ones,"{'year': 2015, 'month': 7, 'day': 8}",
At Ron’s Bris,Mac Demarco,Another (Demo) One,"{'year': 2015, 'month': 12, 'day': 4}",
Sloopy Lau Lau,Mac Demarco,Salad Days Demos,"{'year': 2014, 'month': 6, 'day': 17}",
Let My Baby Stay (Demo),Mac Demarco,Salad Days Demos,"{'year': 2014, 'month': 6, 'day': 17}","I was made to love her
Been working at it
Half of my life
Ive been an addict

And shes been good to me
Far as I can tell shes happy
Livin’ with her Macky

So please dont take my love away
Let my baby stay
Let my baby stay
Please dont take my love away
Let my baby stay
Let my baby stay

Where would I be
Feeling lonely
Separated from my one and only

And whats there left to say
Far as I can tell that day
Could be on its way

So please dont take my love away
Let my baby stay
Let my baby stay
Please dont take my love away
Let my baby stay
Let my baby stay
"
20201203,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}","I was too late for you, baby
I was too late for you, baby
Too late for you, baby
Now you're gone
Gone, gone
Now you're gone
Gone, gone
Gone, gone, gone
Now you're gone
Gone, gone
I was too late for you, baby
Too late for you, baby
I was too late for you, baby
Too late for you, baby
Now you're gone
Gone, gone
Now you're gone
Gone, gone
Now you're gone
Gone, gone"
Pickin Me Up,Mac Demarco,Another (Demo) One,"{'year': 2015, 'month': 12, 'day': 4}","She couldn't be from up above
I never want another one
Like her coming around

Picking me up
Just to put me down

She couldn't be from down below
For if she was, my heart would know
And when it knows it just won't go
Down

Picking me up
Just to put me down
Picking me up
Just to put me down
Picking me up
Just to put me down
Picking me up
Just to put me down
Picking me up
Just to put me down
Picking me up
Just to put me down
Picking me up
Just to put me down
Picking me up
Just to put me down
Picking me up
Just to put me down"
Hachiko,Mac Demarco,Some Other Ones,"{'year': 2015, 'month': 7, 'day': 8}",
Salad Days (Demo),Mac Demarco,Salad Days Demos,"{'year': 2014, 'month': 6, 'day': 17}","As Im getting older, chip up on my shoulder
Rolling through life, to roll over and die
Scat Singing)
Missing Hippie Jon, salad days are gone
Remembering things just to tell em so long
Scat Singing)

Oh mama, actin’ like my lifes already over
Oh dear, act your age and try another year

Always feeling tired, smiling when required
Write another year off and kindly resign
Scat Singing)
Salad days are gone, missing Hippie Jon
Remember the days just to tell em so long
Scat Singing)
Hook]
Oh mama, actin’ like my lifes already over
Oh dear, act your age and try another year
Oh mama, actin’ like my lifes already over
Oh dear, act your age and try another year"
Reggie’s First Date,Mac Demarco,Another (Demo) One,"{'year': 2015, 'month': 12, 'day': 4}",
Peters Pickles,Mac Demarco,Some Other Ones,"{'year': 2015, 'month': 7, 'day': 8}",
20180702 2,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20180702,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
Fish Terry,Mac Demarco,Some Other Ones,"{'year': 2015, 'month': 7, 'day': 8}",
Chicago 2,Mac Demarco,Five Easy Hot Dogs,"{'year': 2023, 'month': 1, 'day': 20}",
Edmonton 2,Mac Demarco,Five Easy Hot Dogs,"{'year': 2023, 'month': 1, 'day': 20}",
Rick’s New Haircut #1,Mac Demarco,Another (Demo) One,"{'year': 2015, 'month': 12, 'day': 4}",
20180913,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}","Babadabababaoneoneone
We are the 
We are the "
20181212,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
Goodbye Weekend (Demo),Mac Demarco,Salad Days Demos,"{'year': 2014, 'month': 6, 'day': 17}","Goodbye, weekend
So long, darling
Macky's been a bad, bad boy
And when theyre preaching
Be sure to change me
Should rearrange me
Or so they thought

So don't go telling me how this boy should be leading
His own life
Sometimes rough but generally speaking I'm fine
If you dont agree with the things that go on within my life
Well, honey, that's fine just know that you're wasting your time

Sort me, place me
Give me a sign
Repeat the mantra
When you're stepping out of line
Give me, a label
Something to be
May help out the country boy
But it won't work out on me

Don't go telling me how this boy should be leading
His own life
Sometimes rough but generally speaking I'm fine
If you don't agree with the things that go on within my life
Well, honey, thats fine just know that youre wasting your time"
20180816,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
Organ Ronald Donkey Water,Mac Demarco,Salad Days Demos,"{'year': 2014, 'month': 6, 'day': 17}",
20180927,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 23}","We're taking calls
We're taking calls all night, we're gonna keep taking them
To the next  hard hours"
Prem + Pickle,Mac Demarco,Another (Demo) One,"{'year': 2015, 'month': 12, 'day': 4}",
The Stars Keep on Calling My Name (Demo),Mac Demarco,2 Demos,"{'year': 2013, 'month': 8, 'day': 31}","Honey, the stars keep on calling my name
But don't worry, I've told you again and again
When I'm down, you're always the first one to know
Skipping town, I'll take you wherever I go

And I just wanna go
I just wanna go

Honey, this towns really taking its toll
But dont worry, Im all through with feeling this old
When Im down, youre always the first on my mind
Skipping town, lets get out and see what we find

And I just wanna go
I just wanna go

Honey, the stars keep on calling my name
But don't worry, I've told you again and again
When I'm down, you're always the first one to know
Skipping town, I'll take you wherever I go

And I just wanna go
I just wanna go
I just wanna go
I just wanna go
Kick it, Rick"
20190205 2,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
Blue Boy (Demo),Mac Demarco,Salad Days Demos,"{'year': 2014, 'month': 6, 'day': 17}","Blue Boy, worried 'bout the world's eyes
Worried, every time the sun shines
Worried 'bout his haircut
Calm down, sweetheart, grow up

Blue Boy
Blue Boy
Blue Boy
Blue Boy

Blue Boy, older than the world knows
Honey, that's the way that life goes
No use acting so tough
Calm down, sweetheart, grow up

Blue Boy
Blue Boy
Blue Boy
Blue Boy"
I’ve Been Waiting for Her Demo,Mac Demarco,Another (Demo) One,"{'year': 2015, 'month': 12, 'day': 4}","Give up my life for the rhythm
For the beat of a heart
Like hers
Start it over to the rhythm
To the beat of a heart
Like hers

And believe me
I've been waiting for her
Believe me
I've been waiting for her

Listen closely for the rhythm
To the beat of a heart
Like hers
Could I quit it?
Start it over
To the beat of a heart
Like hers

And believe me
I've been waiting for her
Believe me
I've been waiting for her
Believe me
I've been waiting for her
Believe me
I've been waiting for her"
20190127,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20180930,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
The Way You’d Love Her Demo,Mac Demarco,Another (Demo) One,"{'year': 2015, 'month': 12, 'day': 4}","How's your heart been beating?
How's your skin been keeping?
How's the dream been going since you've came back home this time?
You left her out there somewhere
Told her how you feel but
Never really got the chance to show her what it really means to love her

The way you'd love her
The way you'd love to love her
The way you'd love her

Closer to the ending
She's still out pretending
Prying eyes won't recognize the way she feels about him
She'll just go on living
The river keeps on rolling
Knowing all the time she'll never understand just what it means to love her

The way you'd love her
The way you'd love to love her
The way you'd love her

Love her
The way you'd love her
The way you'd love to love her
The way you'd love her"
Annie (Live),Mac Demarco,"Live & Acoustic, Vol. 1","{'year': 2013, 'month': 12, 'day': 14}","This song is called, Annie

Oh Annie, knows when it's me
Knows how I'm feeling and gives me her healing
Oh Annie, sit down beside me
Let me confide in you, you know when I'm blue
You know when I'm lonely and, honey, I'm lonely

I'm going down, going down, going down, going down

Annie, daddy won't let me
Daddy won't let me go and that's why I feel so low
Oh Annie, sit down beside me
Let me confide in you, you know when I'm blue
You know when I'm lonely and, honey, I'm lonely

I'm going down, going down, going down, going down

Thank you"
The Christmas Song,Mac Demarco, Valentine Recording Presents: A Christmas Miracle ,"{'year': 2018, 'month': 12, 'day': 22}","Jack Frost nipping at your nose
Yuletide carols being sung by a choir
Folks dressed up like Eskimos
Everybody knows a turkey and some mistletoe
Help to make the season bright
Tiny tots with their eyes all aglow
Will find it hard to sleep tonight
They know that Santa's on his way
Hes loaded lots of toys and goodies on his sleigh
And every mother's child is gonna spy
To see if reindeer really know how to fly
And so we're offering this simple phrase
To kids from one to ninetytwo
Although its been said many times
Many ways, Merry Christmas to you
And so I'm offering this simple phrase
To kids from one to ninetytwo
Although it's been said many times
Many ways, Merry Christmas, Merry Christmas, Merry Christmas to you
Merry, Merry Christmas"
The Cattleman’s Prayer (Demo),Mac Demarco,Here Comes the Cowboy Demos ,"{'year': 2020, 'month': 8, 'day': 28}",
Cooking Up Something Good (Demo),Mac Demarco,2 Demos,"{'year': 2013, 'month': 8, 'day': 31}","Mommy's in the kitchen, cooking up something good
And daddy's on the sofa, pride of the neighborhood
My brother's in the ballet, it seems he's got it set
And I'll be up at midnight with my cigarette

Ooh when life moves this slowly
Ooh just try and let it go
Ooh when life moves this slowly
Ooh just try and let it go

Daddy's in the basement, cooking up something fine
While Rick's out on the pavement, flipping it for dimes
If there's anything redeeming, I haven't seen it yet
And I'm still up at midnight, chewing nicorette

Ooh when life moves this slowly
Ooh just try and let it go
Ooh when life moves this slowly
Ooh just try and let it go"
Annie (Demo),Mac Demarco,2 Demos,"{'year': 2013, 'month': 8, 'day': 31}","Annie knows the real me
Know how I'm feeling and gives me her healing
Oh Annie, sit down beside me
Let me confide in you, you know when I'm blue
You know when I'm lonely and, honey, I'm lonely

I'm going down, going down, going down, going down

Annie, daddy won't let me
Daddy won't let me go and that's why I feel so low
Oh Annie, sit down beside me
Let me confide in you, you know when I'm blue
You know when I'm lonely and, honey, I'm lonely

I'm going down, down
Going down, down, woo
Going down, yeah, baby)
Going down"
Rick’s New Haircut #2,Mac Demarco,Another (Demo) One,"{'year': 2015, 'month': 12, 'day': 4}",
Robson Girl (Demo),Mac Demarco,2 Demos,"{'year': 2013, 'month': 8, 'day': 31}","Maybe when we're older
We can try this over
Lovin' on the sidelines
Another one of my kind

Robson Girl
Sit down by your daddy
Robson Girl
Sit down by your daddy

No one else's shoulder
I felt, could be colder
Lovin' on the sidelines
Just one street on my mind
AH!)

Robson Girl
Sit down by your daddy
Robson Girl
Sit down by your daddy
Robson Girl
Sit down by your daddy
Robson Girl
Sit down by your daddy"
20180924,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20190724 2,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20191227,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20200108,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 20}",
20190728,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20190730,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}","Oh, ohoh
Oh, 
Oh, oh, ohoh
Oh, ohoh
, oh
, oh"
20181002,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20181019,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
Sherrill (Demo),Mac Demarco,2 Demos,"{'year': 2013, 'month': 8, 'day': 31}","Sherrill, Sherrill

Getting hard to remember
Getting hard to recall
Getting laid off and pushed out
And it ain't my baby's fault

And if you go, don't cry
I'll be right there at your side
Sherrill, Sherrill

Getting laid on the lifeline
Getting tired, time for bed
And there's no use getting worked up
I'll remember all you said

And if you go, don't cry
I'll be right there at your side
Sherrill, Sherrill, Sherrill, Sherrill"
20200229 2,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 20}",
20190622,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20181108,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20191216,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20191202,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20190205,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20190205 3,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20201126,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20200228,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 20}",
Cocaine,Mac Demarco,Live at Russian Recording,"{'year': 2013, 'month': 1, 'day': 1}","If you want to hang out
You've got to take her out
Cocaine
If you want to get down
Down on the ground
Cocaine

She don't lie
She don't lie
She don't lie
Cocaine

She don't lie
She don't lie
She don't lie
Okey
"
20190729,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
Chamber of Reflection 2,Mac Demarco,Good Music to Ensure Safe Abortion Access to All,"{'year': 2022, 'month': 10, 'day': 7}",
20190723,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20190726,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20201126 2,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20201231,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20190210,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20190206,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20201228,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20190813,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20190801,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20190722,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20191215,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}",
20200922,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 21}","Ohh, ohh
Ohh, ohh
Ohh, ohh
Ohh, ohh
Ohh, ohh
Ohh, ohh
Ohh, ohh
Ohh, ohh
Ohh, ohh"
20200107 2,Mac Demarco,One Wayne G,"{'year': 2023, 'month': 4, 'day': 20}",
