,Artist,Album,Release Date,Lyrics
Jetstream,New Order,Waiting for the Sirens’ Call,"{'year': 2005, 'month': 5, 'day': 16}","Can you wait
My plane will be arriving shortly
Right there at the gate
I pray that you'll be waiting right there for me
This time could be what
We've both been searching for
Our whole lives waking up
I'm coming back for more
Leave your baggage behind, you won't need it tonight, enjoy your flight)
JET JET)
You are so good for me You are so good for me)
You are my Jetstream lover
You're how I wanna be Just how I wanna be, baby)
JET JET)
You are so good for me You are so good for me)
You are my Jetstream lover
You're how I wanna be Just how I wanna be, baby)
We're so high
I'm watching all the clouds drift by below me
We should try
It's been so long since I made you cry
See New Order LiveLong live love
I just can't get enough of you
I need that engine's push
It's gonna take me home to you
JET JET)
You are so good for me You are so good for me)
You are my Jetstream lover
You're how I wanna be Just how I wanna be, baby)
JET JET)
You are so good for me You are so good for me)
You are my Jetstream lover
You're how I wanna be Just how I wanna be, baby)
You were
You were meant to be
We will be dimming the lights for this evening's entertainment. Enjoy, enjoy, enjoy, enjoy…)
Home with me
Da da da (…)
JET JET)
You are so good for me You are so good for me)
You are my Jetstream lover
You're how I wanna be Just how I wanna be, baby)
JET JET)
You are so good for me You are so good for me)
You are my Jetstream lover
You're how I wanna be Just how I wanna be, baby)
You are so good for me You are so good for me)
You are so good for me Just how I wanna be, baby)
But you're gone
But you're gone
Don't let it go
Don't let it go
If you don't try
If you don't try
How will you know
How will you know
Da da da da (…)"
Sugarcane,New Order,Lost Sirens,"{'year': 2013, 'month': 1, 'day': 11}","I can hardly believe the things that I read are not
That its hard, fly it in your plane and drive it in your car
Youre a superstar, yes you are
Signing autographs, making people laugh
Youll go far, clever boy
Girls just wanna be with you, lawyers wanna deal with you
Chorus)
Why dont you wake up
And stop what youre doing right now?
You gotta be true
You know you dont live forever
Hey, man, its gotta be right
Wake up right now, stop what youre doing
Youve gotta be true
You know you dont live forever
Hey, man, its gotta be right
Verse)
Write a book about your life
I can hardly believe the things that you need at home
With your wife, you treat it like a game, but this made you pretty fame
With perfect hair and your clothes
Its just another day in a life of a superstar
Its gotta be the way, its the same, no matter who you are
See New Order LiveChorus)
Why dont you wake up
And stop what youre doing right now?
You gotta be true
You know you dont live forever
Hey, man, its gotta be right
Wake up right now, stop what youre doing
Youve gotta be true
You know you dont live forever
Hey, man, its gotta be right
Bridge)
Take care over what you do
You gotta take care of what you are
You gotta take care of what youre not
You gotta take care of what youve got
Chorus)
Why dont you wake up
And stop what youre doing right now?
You gotta be true
You know you dont live forever
Hey, man, its gotta be right
Wake up right now, stop what youre doing
Youve gotta be true
You know you dont live forever
Hey, man, its gotta be right
Its just another day in a life of a superstar
Its gotta be the way, its the same, no matter who you are
Its just another day in a life of a superstar
Its gotta be the way, its the same, no matter who you are"
Bizarre Love Triangle ’94,New Order,The Best of New Order (UK Version),"{'year': 1994, 'month': 11, 'day': 21}","Every time I think of you
I feel shot right through with a bolt of blue
It's no problem of mine, but it's a problem I find
Living a life that I can't leave behind
There's no sense in telling me
The wisdom of the fool won't set you free
But that's the way that it goes and it's what nobody knows
Well, every day my confusion grows

Every time I see you falling
I get down on my knees and pray
I'm waiting for that final moment
You say the words that I can't say

I feel fine and I feel good
I'm feeling like I never should
Whenever I get this way, I just don't know what to say
Why can't we be ourselves like wе were yestеrday?
I'm not sure what this could mean
I don't think you're what you seem
I do admit to myself that if I hurt someone else
Then I'll never see just what we're meant to be
See New Order Live
Every time I see you falling
I get down on my knees and pray
I'm waiting for that final moment
You say the words that I can't say
Every time I see you falling
I get down on my knees and pray
I'm waiting for that final moment
You say the words that I can't say


Every time I see you falling
I get down on my knees and pray
I'm waiting for that final moment
You say the words that I can't say
Every time I see you falling
I get down on my knees and pray
I'm waiting for that final moment
You say the words that I can't say"
Run 2,New Order,Singles,"{'year': 1989, 'month': 8, 'day': 28}","I can't recall the day that I last heard from you
Well, you don't get a town like this for nothing
So, here's what you've got to do
You work your way to the top of the world
Then you break your life in two
Well, what's the use in complaining
When you've got what you don't need?
Anyone would think you were hardened to
What do you want me to believe?
What the hell is happening?
I can't think of everything
I don't know what day it is
Or who I'm talking to
But I know that I'm okay
'Cause you're here with me today
I haven't got a single problem
Now that I'm with you
So what's the use in complaining
When you've got everything you need?
Anyone would think you were hard done to
What do you want me to believeSee New Order LiveGet tickets as low as $"
Close Range,New Order,Get Ready,"{'year': 2001, 'month': 8, 'day': 27}","I wanna know what it's all about
I've seen it before, but not like this
I saw your name, it was on the list
By  o'clock It's gonna change)
You were pretty high It's gonna change)
Right on the floor It's gonna change)
Looking at the sky It's gonna change)
I remember you It's gonna change)
When you were a kid It's gonna change)
It was pretty strange It's gonna change)
And things you did
You've got to pull yourself together man
You've got to get back on your feet again
How can I ever make you understand
You've got the world right in your hands
No cold heart could turn away
And not be moved by what I saw today
There on the floor, thirty years or more
He doesn't care, he just wants to score
By  o'clock It's gonna change)
You were pretty high It's gonna change)
Right on the floor It's gonna change)
Looking at the sky It's gonna change)
I remember you It's gonna change)
When you were a kid It's gonna change)
It was pretty strange It's gonna change)
And things you did
See New Order LiveYou've got to pull yourself together man
You've got to get back on your feet again
How can I ever make you understand
You've got the world right in your hands
You've got to pull yourself together man
You've got to get back on your feet again
How can I ever make you understand
You've got the world right in your hands
Yet it only seems just like yesterday
We used to run and hide
Remember in the park where we used to play
The grass looked ten foot high
You've got to pull yourself together man
You've got to get back on your feet again
How can I ever make you understand
You've got the world right in your hands
You've got to pull yourself together man
You've got to get back on your feet again
How can I ever make you understand
You've got the world right in your hands"
"Temptation (7"" Version)",New Order,"Temptation - 7"" Single","{'year': 1982, 'month': 5, 'day': 10}","Just like a feeling I need, it's no joke
And though it hurts me to treat you this way
Betrayed by words I'd never heard, too hard to say
Oh, up, down, turn around
Please don't let me hit the ground
Tonight, I think I'll walk alone
I'll find my soul as I go home
Up, down, turn around
Please don't let me hit the ground
Tonight, I think I'll walk alone
I'll find my soul as I go home
Ooh, oohoohoohooh
Ooh, oohooh
Ooh, oohooh
Ooh, oohoohoohooh
Ooh, oohoohoohooh
Ooh, oohooh
Ooh, oohooh
Each way I turn, I know I'll always try
To break this circle that has been placed around me
From time to time, I find I've lost some need
It was so urgent to myself, I do believe
See New Order LiveOh, you've got green eyes, oh, you've got grey eyes
Oh, you've got blue eyes
Oh, you've got green eyes, oh, you've got blue eyes
Oh, you've got grey eyes
And I've never seen anyone quite like you before
No, I've never met anyone quite like you before
Up, down, turn around
Please don't let me hit the ground
Tonight, I think I'll walk alone
I'll find my soul as I go home
Up, down, turn around
Please don't let me hit the ground
Tonight, I think I'll walk alone
I'll find my soul as I go home
Oh, it's the last time, oh, it's the last time
Oh, it's the last time, oh, it's the last time
Oh, it's the last time
And I've never met anyone quite like you before
No, I've never met anyone quite like you before
Ooh, oohooh
Ooh, oohoohoohooh
Ooh, oohoohoohooh
Ooh, oohooh
Ooh, oohooh
Ooh, oohoohoohooh
Ooh, oohoohoohooh
Ooh, oohooh
Ooh, oohooh
Ooh, oohoohoohooh
Ooh, oohoohoohooh
Ooh, oohooh
Ooh, oohooh
Ooh, oohoohoohooh
Ooh, oohoohoohooh
Ooh, oohooh
Ooh, oohooh
Ooh, oohoohoohooh
Ooh, oohoohoohooh
Ooh, oohooh
Ooh, oohooh"
I’ve Got A Feeling,New Order,Lost Sirens,"{'year': 2013, 'month': 1, 'day': 11}","I dont wanna be on my own
I cant get no sleep
Things keep going wrong
But the words inside my head
They dont tell no lies
Were hanging by a thread
But still we gotta try
Driving down the road
Street lights flashing by me
I just gonna go, leave this world behind me
I want to be free, to do what I do best
I just gotta run, cant afford to rest

Something aint right, Ive got a feeling
Dont ask me why, but Ive gotta leave here
What can I do? Cause something its changed
Im telling you, youre not the same

Rain is falling down on my screen
Headlights on the road filling into scene
But still my empty heart beats another day
I dont know where to start, I dont know what to say
Its tearing me apart
See New Order LiveAnd all the time we had, theres no use looking back
It only makes you sad, weve trimmed enough the track
Id say it to your face if you were here with me
Id put you in your place, cause youre not good for me

Something aint right, Ive got a feeling
Dont ask me why, but Ive gotta leave here
What can I do? Cause something its changed
Im telling you, youre not the same
There wasnt a day that I wasnt true
You were the one that I thought I knew

You cant hurt me and you cant hold me
Why cant you see that you dont own me?
What can I do, something its changed
Im telling you that youre not the same
People may come and people may go
But yours was the love Ive got to know"
Dracula’s Castle,New Order,Waiting for the Sirens’ Call,"{'year': 2005, 'month': 3, 'day': 28}","Something ain't right
Tell me it's not true
Tell me it's all right
There was time I'd run around for you
Get down on my knees
I swear it's true
But you came in the night
And you took my heart
To Dracula's castle
In the dark
Now I've gotta tell you
Now you've gotta know
I want you to stay
But you're gonna go
Don't leave me alone
You'll tear me apart
You're in control
So goodbye love
You were not real
You came to stay
But now you leave
I can't explain
The way you feel
We once stood high
But now we kneel
See New Order LiveYou can't keep on running
How far'd you think you'll get
You got the world if you want it
I ain't done with you yet
I work hard just to keep you by my side
Every day and almost every night
In the end you took away my heart
Left me alone
So goodbye love
You were not real
You came to stay
But now you leave
I can't explain
The way you feel
We once stood high
But now we kneel
So goodbye love
You were not real
You came to stay
But now you leave
I can't explain
The way you feel
We once stood high
But now we kneel"
Chemical,New Order,Republic ,"{'year': 1993, 'month': 5, 'day': 3}","Tries to get it right with the one they're with
But even though I give you special treatment
You keep getting high, juvenile delinquent
And this is how it feels to be
On the payroll company
Your every scene is in the round
And all the men are falling down
Constantly harrassed and misunderstood
I'm the 'lost and found' of the neighbourhood
And I am not a part of society
So don't get off the ground, just be with me
And this is how it feels to be
On the payroll company
Your every scene is in the round
And all the men are falling down
I would brave the rainstorm in my car
Maybe you can leave, but you won't get far
It wasn't just a dream, it was much too good
Just another day in the brotherhood
And this is how it feels to be
On the payroll company
Your every scene is in the round
And all the men are falling down
See New Order LiveAnd this is how it feels to be
On the payroll company
Your every scene is in the round
And we don't need to hang around"
Let’s Go (Nothing for Me),New Order,The Best of New Order (US Version),"{'year': 1995, 'month': 1, 'day': 9}","
You know it never meant much to me
There's something on your mind that I couldn't see
It didn't hurt me too much to find
You were seeing someone else for all of this time
You know that I don't care
And I'd like you to know that I don't care

I don't need your sympathy
Why don't you ever look at me

You did nothing for me
You did nothing I see
You did nothing for me
You did nothing

There's no today and there's no tomorrow
Where you find sadness I find sorrow
Nobody knows but it always shows
I think I'm losing my mind but that's the way that it goes
And it's fine, all those lies
I can see the truth lies in your eyes
So I guess we are through
You did to me what I did to you
See New Order Live
You did nothing for me
You did nothing I see
You did nothing for me
You did nothing

Nanananananananana
Nananananananananana
Nanananananananana
Nananananananananana
Nanananananananana
Nananananananananana
Nanananananananana
Nananananananananana
Nanananana
Nanananana
Nanananananananana


I don't need your sympathy
Cause you don't mean that much to me

You did nothing for me
You did nothing I see
You did nothing for me
You did nothing I see
You did nothing for me Nanananananananana)
You did nothing I see Nananananananananana)
You did nothing for me Nanananananananana)
You did nothing Nananananananananana)
Nanananananananana
Nananananananananana
Nanananananananana
Nananananananananana

You did nothing for me Nanananananananana)
You did nothing I see Nananananananananana)
You did nothing for me Nanananananananana)
You did nothing"
The Perfect Kiss (Album Edit),New Order,Low-Life,"{'year': 1985, 'month': 5, 'day': 13}","I stood there beside myself
Thinking hard about the weather
Then came by a friend of mine
Suggested we go out together
Then I knew it from the start
This friend of mine would fall apart
Pretending not to see his gun
I said, Let's go out and have some fun""

I know, you know, you believe in a land of love
I know, you know, we believe in a land of love

I have always thought about
Staying here and going out
Tonight I should have stayed at home
Playing with my pleasure zone
He has always been so strange
I'd often thought he was deranged
Pretending not to see his gun
I said, Let's go out and have some fun""

I know, you know, we believe in a land of love
I know, you know, we believe in a land of love
See New Order Live
Wh--"
I Told You So,New Order,Waiting for the Sirens’ Call,"{'year': 2005, 'month': 3, 'day': 28}","I've been waiting here with nowhere to go
It's an occupation I don't like
But it pays the rent and turns on the light alright)
I told you so
It has to be
Cut loose and runaway with me
We'll go out every night
I'll be there by your side
And we'll all get high down the old west side
If it ain't the job and it ain't the place
But I must stay for your pretty face
It's a bad reaction I can't fix
You conned me with those feline tricks
And I told you so
It's a crazy world
For a mixedup guy
And a nogood girl
And I told you so
It's a crazy world
For a mixedup guy
With a nogood girl
See New Order LiveTake her, take the world)
I told you so
It has to be
Cut loose and run away run away) with me
We'll go out every night
I'll be there by your side
And we'll all get high down the old west side
Down the old west side
Down the old west side
Down the old west side
Take the world, yeah)"
Primitive Notion,New Order,Get Ready,"{'year': 2001, 'month': 8, 'day': 27}","I'm not aware of the passing of time
And I'd like to say to those who accuse me
Could you do it while you looked in my eye?
If you hold on primitive notion
And if you think you'd like to try
You can drink this magic potion
And you can do it 'til the day that you the day that you die
I've done it before and I'll do it again
A judgment of life that I'll burn 'til the end
How can it be that we're so far apart?
I want it to be like it did at the start
I'm doing my best to confound you
Your behavior is so volatile
Not even a zoo would impound you
Don't look at me with your critical smile
Well I've been driving in the wrong gear
It's been a long and lonely ride
It's been winter for a whole year
But you couldn't hurt me if you tried
I've done it before and I'll do it again
Charged with a life that'll burn 'til the end
How can it be that we're so far apart?
I want it to be like it was at the start
See New Order LiveI've done it before and I'll do it again
A judgment of life that I'll burn 'til the end
How can it be that we're so far apart?
I want it to be like it did at the start
I've got a message that I need to send
It's coming to you, straight from a friend
I wanted to see what's inside my heart
I want it to be like it was in the start"
Recoil,New Order,Lost Sirens,"{'year': 2013, 'month': 1, 'day': 11}","Nothing to get and no need to lie
And when the dust come howl at your door
Youre not afraid, its just the role
Its not the way that I want to be
But I cant explain just how I feel
Out of my heart and into my soul
You were the start and you are the go
But it isnt funny the way that you talk about me
You know I cant change the way that you want me to be
But I tried to do what I can, gone is the life we built in a secSee New Order LiveGet tickets as low as $"
Confusion (New Version),New Order,Substance,"{'year': 1987, 'month': 8, 'day': 17}","W
W
W R L

Confusion) You just can't believe me
Confusion) When I show you what you mean to me
Confusion) You just can't believe me
Confusion) When I show you what you cannot see

You're hiding from feelings, searching for more
Sharing and hoping, untouched for so long
Our lives still change from the way that we were
And now, I'll tell you something I think you should know

You just can't believe me
When I show you what you mean to me
You just can't believe me
When I show you what you cannot see
Confusion) You just can't believe me
Confusion) When I show you what you mean to me
Confusion) You just can't believe me
Confusion) When I show you what you cannot see
See New Order LiveYou just can't believe me
When I show you what you mean to me

Confusion
Confusion
Confusion

You caused me confusion, you told me you cared
He's calling these changes that last to the end
Ask me no questions, I'll tell you no lies
The past is the present, the future is mine

You just can't believe me
When I show you what you mean to me
You just can't believe me
When I show you what you cannot see
Confusion) You just can't believe me
Confusion) When I show you what you mean to me
Confusion) You just can't believe me
Confusion) When I show you what you cannot see

You tell me you need me, I'll make it this time
The thread won't divide us, the sensation survives
I was sure that I told you, it was clear from the face
You've caused me some problems, you've taken my place
Ratatatatatatatahey!)
Ratatatatatatatahey!)
Ratatatatatatatahey!) Why can't you see what you mean to me?
Ratata! Hey! Hey! Hey!) Why can't you see? why can't you see?
Ratatatatatatatahey!)
Ratatatatatatatahey!)
Ratatatatatatatahey!)
Ratatatatatatatahey! Ratata!)
Why can't you see what you mean to me?
Why can't you see? why can't you see?
Why can't you see what you mean to me?
Why can't, why can't, why can't, why can't
Why can't, why can't, why can't, why can't
Why can't you see what you mean to me?
Why can't you see?

Okay, that was mine...
"
Morning Night & Day,New Order,Waiting for the Sirens’ Call,"{'year': 2005, 'month': 3, 'day': 28}","Two times didn't feel quite right
I didn't know where I was going
I just knew that I would be alright
I woke up in a drunken haze
The sun shone through my window pane
I said that I would never do it again
What kind of fool do you think I am?
It happens, it always seems to happen
Morning, night and day I just want some action
Give me satisfaction, send me to my fate
Morning, night and day
I had a good time late last night
I didn't think it would ever end
I walked home in a broad day light
Couldn't get a cab at half past five
One drink wouldn't do it
Two drinks are far too much
I didn't know what I was doing
I hit the floor in a pile of dust
It happens, it always seems to happen
Morning, night and day I just want some action
Give me satisfaction, send me to my fate
Morning, night and day
So if you think that it won't get you
Well, think again friend 'cause it's not true
In my case, it was not my fault
Other people made that call
One time didn't do it
Two times didn't feel quite right
It happens, it always seems to happen no matter what I say
Morning, night and day I just want some action
Need some satisfaction, before it gets too late
Send me to my fate, morning, night and daySee New Order LiveGet tickets as low as $"
Hellbent,New Order,Lost Sirens,"{'year': 2011, 'month': 6, 'day': 6}","Come inside, sit yourself on that chair yeah x)
Its been a long time, since the last time
And many burdens have passed through our hands
Night into today and day into night
Do you know what I mean? I'm trying to say I'm sorry
You're the star in the scene, you're not just anybody
There's a light in your eye that I can't seem to reach
Over head, in the sky
Is it shining on me? Is it shining on me?
I've always knew, that you would not hang around
You and me were like the thieves of the town
Too many girlfriends, but not enough love
Too many late nights, and not enough sleep
Strung out and wasted, no good and shameful
The life we tasted, there on the table
Do you know what I mean? I'm trying to say I'm sorry
You're the star in the scene, you're not just anybody
There's a light in your eye that I can't seem to reach
Over head, in the sky
Is it shining on me? Is it shining on me?
We have hope in our heart, and dreams in our head
But most of the time, we stayed in our bed
If you go out there, you just want more
Its a cold, cold world, outside that doorSee New Order LiveGet tickets as low as $"
Rock The Shack,New Order,Get Ready,"{'year': 2001, 'month': 8, 'day': 27}","From Timbuktu to old Berlin
I need some armour for my flesh
I need to stop and take a rest
I've been wideeyed but couldn't see
I stand accused of being me
I believe in politics
I believe in everything
I believe this world of ours is giving me adrenaline
When I hear a baby cry
When I see an old man die
That's just the way it is
Rock the shack, rock the shack, rock the shack, rock the shack
Rock the shack, rock the shack, rock the shack, rock the shack
Yeah that's the way it is
I took each day the way it came
I put my future out of frame
The signs were there for all to see
Like blue eyed mind to you and me
My head laid on my beating breast
I swear to you I pass the test
I walked one hundred thousand miles
And you're the judge who's been my trial
Made my trial
See New Order LiveI believe in politics
I believe in everything
I believe this world of ours is just a den of vice and sins
And even on the darkest night
We could reach for the light
And we could get it right
Get it right, get it right, get it right, get it right
Get it right, get it right, get it right, get it right
I believe in politics
I believe in everything
I believe this world of ours is giving me adrenaline
Ten thousand year ago
Crawling on the floor
Well get up Jack
It's time to rock the shack
Rock the shack, rock the shack, rock the shack, rock the shack
Rock the shack, rock the shack, rock the shack, rock the shack
It's time to get up"
Californian Grass,New Order,Lost Sirens,"{'year': 2013, 'month': 1, 'day': 11}","My cold heart needs some company
Shine a light in there, maybe I can see
Wild hostiles on an open frame
Sun shining when it could be rain

Give me all that I ask, some Californian grass
Bring it over to me, I want everything that I see
We can stop at a grocery store
Buy a drink for a few dollars more

My hand, it shakes, my pulse is high
And my complications, I cant describe
'Cause your cold heart will break one day
So dont you throw this chance away

Give me all that I ask, some Californian grass
Bring it over to me, I want everything that I see
We can stop at a grocery store
Buy a drink for a few dollars more

See New Order Live
Sun shining when it could be rain"
Bizarre Love Triangle (Shep Pettibone Extended Remix),New Order,Substance,"{'year': 1986, 'month': 11, 'day': 5}","Every time I think of you
I feel shot right through with a bolt of blue
It's no problem of mine, but it's a problem I find
Living a life that I can't leave behind
But there's no sense in telling me
The wisdom of the fool won't set you free
But that's the way that it goes and it's what nobody knows
Well, every day my confusion grows

Every time I see you falling
I get down on my knees and pray
I'm waiting for that final moment
You say the words that I can't say

I feel fine and I feel good
I'm feeling like I never should
Whenever I get this way, I just don't know what to say
Why can't we be ourselves like we were yesterday
I'm not sure what this could mean
I don't think you're what you seem
I do admit to myself, that if I hurt someone else
Then I'll never see just what we're meant to be
See New Order Live
Every time I see you falling
I get down on my knees and pray
I'm waiting for that final moment
You say the words that I can't say


Every time I see you falling)
I get down on my knees and pray)
I'm waiting for that final moment)
You say the words that I can't say)
Every time I see you falling)
I get down on my knees and pray)
I'm waiting for that final moment)
You say the words that I can't say)
Every time I see you falling
I get down on my knees and pray
I'm waiting for that final moment
You say the words that I can't say"
Shake It Up,New Order,Lost Sirens,"{'year': 2013, 'month': 1, 'day': 11}","You never seen or feel like you wanna
Look up, and the sky is falling
Its just another day called tomorrow
Shake it up, yeah, shake it up, yeah
You can make it real if you want it
Shake it up, yeah, shake it up, yeah
You can turn the wheel if you wanna
I loved you like you were no other
Shake it up, yeah, shake it up
I read your book from front to cover
Shake it up, yeah, shake it up
Does it ever feel like your own life?
Watching on TV like you're standing on the frontline with it
And the papers saving it for later
Does it ever feel like it's real, like it's true? Does it ever?
Does it ever feel like your own life?
Watching on TV like you're standing on the frontline with it
And the papers saving it for later
Does it ever feel like it's real, like it's true? Does it ever?
Do you need it? Do you want it?
We're rocking all night, we don't wanna wait no)
Would you spend some money on it?
Well, I don't like the sound and I can't afford the rate hey)
See New Order LiveShake it up, yeah, shake it up, yeah
We can make a deal if you wanna
Shake it up, yeah, shake it up, yeah
You just gotta do what you gotta
I read your book from front to cover
You're coming all over like a piece of cake
Still, we choose to love each other
Hell, there's no fury like a woman's hate
Does it ever feel like your own life?
Watching on TV like you're standing on the frontline with it
And the papers saving it for later
Does it ever feel like it's real, like it's true? Does it ever?
Does it ever feel like your own life?
Watching on TV like you're standing on the frontline with it
And the papers saving it for later
Does it ever feel like it's real, like it's true? Does it ever?
Does it ever feel like your own life?
Watching on TV like you're standing on the frontline with it
And the papers saving it for later
Does it ever feel like it's real, like it's true? Does it ever?
Does it ever feel like your own life?
Watching on TV like you're standing on the frontline with it
And the papers saving it for later
Does it ever feel like it's real, like it's true? Does it ever?"
New Dawn Fades,New Order,24 Hour Party People (Music From the Motion Picture),"{'year': 2002, 'month': 4, 'day': 8}","A change of speed, a change of style
A change of scene, with no regrets
A chance to watch, admire the distance
Still occupied, though you forget
Different colours, different shades
Over each mistakes were made
I took the blame
Directionless so plain to see
A loaded gun won't set you free
So you say

We'll share a drink and step outside
An angry voice and one who cried:
We'll give you everything and more
The strain's too much, can't take much more""
Oh, I've walked on water, run through fire
Can't seem to feel it anymore
It was me, waiting for me
Hoping for something more
Me, seeing me this time, hoping for something elseSee New Order LiveGet tickets as low as $"
"Touched By the Hand of God - 12"" Version",New Order,Brotherhood (Collector’s Edition),"{'year': 1987, 'month': 12, 'day': 7}","I was standing by the ocean when I saw your face
I couldn't look at you
I guess you knew it
But I never realized that we were through That we were through)
And I'm now down here all alone with every feeling that I own
You can't take that away
And with every breath we take
And the illusions we create will come to you someday Will come to you someday)

And I was touched Touched) by the hand of God
Never knew it, uh
But of course I was

I never hoped to do the things in this world I wanted to
Because everything I own, it belongs to you It belongs to you)
I've never looked at you in a sexual way in my life before
And I've never woken up like this so desperately before Desperately before)

And I was touched by the hand of God
Never knew it
But of course I was
I was touched by the hand of God
Never knew it
But of course I was
I was touched
Toutoutou—)
See New Order Live

By the hand of God
Never knew it
But of course I was
Touched by the hand of God
Never knew it
But of course I was, ooh


Touched by the hand of God
Never knew it
But of course I was
I was touched by the hand of God
Never knew it
But of course I was, ooh
I was touched"
Brutal,New Order,Retro,"{'year': 2000, 'month': 2, 'day': 21}","Although it don't seem real it's how I want it to be
But if you can't stay, then I'll understand
You're just sawdust in my empty hand
If you can't decide I'll still be true
Just open wide; I'm here for you
And if you think that you've found a gentle sound
Where love breaks down; It's alright
And if you can't overcome what get's you down
Don't get uptight; It's alright
I'm a shallow man in an hollow land
On a beaten track under your command
And the sound in my head goes round and round
Like a drunk on the stairs who just fell down
But now it seems like a distant dream
When it all lived long
Wrong with our love supreme
And the sound in my head goes round and round
Like a drunk on the stairs who just fell down
And if you think that you've found a gentle sound
Where love breaks down; It's alright
And if you can't overcome what get's you down
Don't get uptight; It's alright
It's alright
See New Order LiveThe sound in my head goes round and round
Like a drunk on the stairs who just fell down
And if you think that you've found a gentle sound
Where love breaks down; It's alright
And if you can't overcome what get's you down
Don't get uptight; It's alright
It's alright"
Avalanche,New Order,Republic ,"{'year': 1993, 'month': 5, 'day': 3}","Faith
Faith
Faith
Faith
FaithSee New Order LiveGet tickets as low as $"
Sub-Culture (John Robie Remix),New Order,Substance,"{'year': 1985, 'month': 10, 'day': 28}","One of these days)
One of these days)

I like walking in the park
When it gets late at night
I move round in the dark the dark)
And leave when it gets light
I sit around by day
Tied up in chains so tight tight!)
These crazy words of mine
So wrong they could be

What do I get out of this?
One of these days!)
I always try, I always miss
Woah!)
One of these days you'll go back to your home
One of these days!)
You won't even notice that you are alone
One of thesе days when you sit by yourself
One of thеse days!)
You'll realise you can't shaft without someone else
In the end you will submit
One of these days!)
It's got to hurt a little bit
See New Order Live
I like talking in my sleep
When people work so hard
They need what they can't keep
A choice that leaves them scarred
A room without a view tight!)
Unveils the truth so soon tight!)
And when the sun goes down One of these days!)
You've lost what you have found

What do I get out of this?
One of these days!)
I always try, I always miss
Woah!)
One of these days you'll go back to your home
One of these days!)
You won't even notice that you are alone
One of these days when you sit by yourself
One of these days!)
You'll realise you can't shaft without someone else
In the end you will submit
One of these days!)
It's got to hurt a little bit

One of these days!)
One of these days!)
One of these days!)
Days! Days!)
One of these days!)
(-this? I always try--)
One of these days you'll go back to your home)
One of these days!)
You won't even notice that you are alone)
One of these days when you sit by yourself
One of these days!)
You'll realise you can't shaft without someone else
In the end you will
In the end you will
In the end you will submit
One of these days!)
It's got to hurt a
It's got to hurt a
It's got to hurt a little bit
-bit
-bit
One of these days!)
(-this? I always try--)
One of these days you'll go back to your home)
One of these days!)
You won't even notice that you are alone)
One of these days when you sit by yourself)
One of these days!)
(-shaft without someone else)
In the end you will submit
One of these days!)
It's got to hurt a little bit"
Working Overtime,New Order,Waiting for the Sirens’ Call,"{'year': 2005, 'month': 3, 'day': 28}","Looks like he don't care
Almost lost his mind
Too much working overtime
Gotta get out every night
City gates are open wide
Gotta get away from here
Take that car and push that gear
He don't need no one
He's the rising sun
He won't shed no tears
Got no time to break down here
Hey
He's going nowhere fast
Just a piece of dirty trash
All alone, by his self
He don't need nobody else
Walking down the street
So much going on
People everywhere
Look at him but they don't care
See New Order LiveSee that world out there
Make it go away
You can't change his mind
Too much working overtime
Hey
Overtime
Hey
Overtime
Hey
Overtime
Hey
Overtime
Hey
Overtime
Overtime
Overtime
Overtime
He crossed that picket line
In trouble all the time
Where did it all go wrong
House music all night long
All those girls out there
Looking for the one
Do they really care
Could they just be having fun
He did all he could
Tried to get it right
Somewhere he went wrong
Too much working overtime
Hey
Overtime
Hey
Overtime
Hey
Overtime
Hey
Overtime
Hey
Overtime
Overtime
Overtime
Overtime"
Bizarre Dub Triangle,New Order,Substance,"{'year': 1987, 'month': 8, 'day': 14}",
Shellcock,New Order,Substance,"{'year': 1987, 'month': 8, 'day': 17}",
"Blue Monday ’88 (12"" Version)",New Order,Brotherhood (Collector’s Edition),"{'year': 1988, 'month': 4, 'day': 25}","Hahahahahaha
Geisha, geisha, geisha, fire
Geisha, geisha, geisha, fire

How does it feel
To treat me like you do?
When you've laid your hands upon me
And told me who you are
I thought I was mistaken
I thought I heard your words
Tell me, how do I feel?
Tell me now, how do I feel?
Those who came before me
Lived through their vocations
From the past until completion
They'll turn away no more
And I still find it so hard
To say what I need to say
But I'm quite sure that you'll tell me
Just how I should feel today

I see a ship in the harbour
I can and shall obey
But if it wasn't for your misfortune
I'd be a heavenly person today
And I thought I was mistaken
And I thought I heard you speak
Tell me, how do I feel?
Tell me now, how should I feel?
Now I stand here waiting
See New Order Live
Fire, fire)
Now I stand here waiting
Fire, fire, fire, geisha, geisha)
What is this, too much?
What is this, too much?
What is this, too much?
What is this, too much?
Geisha, geisha, geisha, fire)
Geisha, geisha, geisha, fire)
Geisha, geisha, geisha, geisha, geisha)

Thought I told you to leave me
When I walked down to the beach
Tell me, how does it feel
When your heart grows cold?

Fire, fire, fire, fire, fire)"
Elegia (Full Length Version),New Order,Retro,"{'year': 2002, 'month': 12, 'day': 9}",
